"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
1801 "K" 154.145 3.468 2.229 1.321 31.005 161.02 431.923 681.296 4502.23 8662.76 963.504 372.522 295.689 371.938 365.2 611.083 205.669 212.277 398.174 429.817 282.97 346.361 414.845 267.552 373.214 568.511 1658 22306.8 17894.2 18204.2 17013.6 10259.6 6239.11 1959.19 496.199 333.803 329.919 335.206 270.738 291.431 423.676 325.845 2235.14 1400.17 391.145 331.069 313.528 253.637 157.582 221.519 98.523 123.649 273.594 267.973 135.866 118.65 131.285 168.643 287.067 453.25 1393.44 5975.13 1788.57 3497.92 696.955 133.15 125.168 143.566 127.082 127.082 65.034 65.539 95.312 159.343 186.95 289.603 1133.71 3429.19 1264.45 1614.06 197.185 -19.199 -28.733 -32.258 -27.55 121.511 17.164 -6.058 -4.4 -4.817 -6.072 -1.216 -1.331 -1.997 -0.638 2.887 11.879 27.992 44.593 254.302 1454.01 384.472 477.897 246.837 185.422 17.672 6.098 1.748 0.506 -0.398 -0.678 3.57 -1.258 -0.836 -0.417 -0.851 0.869 0.021 0.89 0.352 3.925 19.36 189.372 6.909 3.098 10.503 18.91 10.144 9.201 55.476 17.329 3.989 8.629 7.051 8.027 4.037 75.202 38.387 69.872 14.893 5.163 9.229 13.343 13.958 35.446 247.051 26.979 30.77 33.825 58.053 10.095 1.102 6.856 12.292 2.093 -1.765 -2.905 -0.899 7.999 0.28 5.654 8.851 1.579 1.177 33.918 30.962 24.685 16.492 455.055 1269.01 67.131 28.975 19.381 7.924 9.409 64.501 1335.79 291.372 29.536 11.586 10.572 3.832 3.616 2.524 -0.449 0.098 -0.425 0.596 0.4 -0.282 -0.133 6.88 23.664 9.385 3.351 3.631 1.352 2.496 1.271 -0.145 -0.162 0.309 -0.033 -0.349 0.104 0.211 0.055 0.181 3.468 1.326 0.969 0.838 1.914 1.859 3.324 9.886 17.804 26.131 15.566 8.559 11.184 18.821 16.083 29.837 393.406 514.346 75.026 439.595 2579.16 3440.48 2051.22 1152.47 248.738 58.411 29.808 7.052 3.397 3.296 2.936 4.433
1811 "O" 11.298 -1.455 -2.104 -4.906 0.656 48.008 159.047 198.594 1077.76 1706.56 339.413 195.838 155.032 169.171 139.438 167.671 91.125 107.555 147.102 136.64 110.969 106.138 116.719 81.847 90.646 124.063 315.285 3898.54 3161.61 3074.11 3266.88 2604.42 1952.67 962.618 576.242 550.526 558.889 572.867 630.899 747.823 959.353 1307.21 2384.84 969.844 330.276 220.164 168.218 101.274 75.437 138.377 0.878 -4.675 16.776 5.501 -10.632 -11.503 -10.212 -5.591 11.096 33.749 201.987 946.084 387.497 882.335 183.721 60.451 32.313 87.774 54.066 54.066 39.303 18.388 29.816 26.111 24.829 29.996 69.444 135.54 488.446 348.386 76.382 22.889 12.816 4.07 12.129 178.503 41.712 19.49 15.14 11.492 9.299 10.103 8.314 5.93 5.601 4.6 9.083 11.257 10.589 68.796 352.899 97.668 178.666 110.379 81.662 19.622 14.842 8.975 6.992 9.458 6.185 17.825 3.563 2.389 1.336 0.556 -0.249 -0.832 -0.38 -1.031 -1.634 29.273 214.004 10.242 5.128 5.975 8.26 -0.963 0.282 -0.753 -2.035 -3.309 -4.985 -6.26 -7.089 -4.239 4.693 1.289 4.286 -4.585 -7.43 -4.963 -4.421 -4.405 4.072 -0.077 4.677 5.616 -4.151 -5.085 -12.5 -13.277 -13.483 -12.916 -14.73 -16.357 -16.365 -16.199 -15.57 -17.518 -17.15 -17.073 -18.831 -18.874 -10.022 -14.961 -13.574 -17.444 -7.424 2.345 -19.556 -20.783 -20.27 -21.724 -13.211 -18.485 4.807 -14.005 -16.71 -16.767 -16.827 -15.986 -15.464 -14.596 -13.116 -11.497 -9.665 -8.114 -6.712 -4.322 -1.145 2.455 6.385 11.44 22.815 37.866 78.051 105.625 179.812 618.86 1325.53 712.528 361.207 216.904 149.135 102.814 73.108 52.458 39.438 28.331 19.347 12.683 7.71 3.215 0.965 -0.526 -3.19 -1.527 -5.417 -7.384 -9.288 -9.205 -10.119 -9.024 2.376 2.442 7.478 100.213 559.305 608.479 539.73 307.385 91.244 21.344 9.234 0.807 -0.127 -0.288 -0.488 -0.135
1831 "S" 70.322 2.114 1.341 0.039 14.678 83.517 254.717 372.295 1627.29 3215.56 458.191 211.677 160.016 184.223 181.692 279.144 107.673 123.24 215.267 222.077 150.521 167.1 201.079 136.819 181.95 272.314 693.501 8228.33 6538.88 6303.14 5957.21 3777.51 2396.79 885.127 314.621 254.559 264.781 273.468 277.919 330.57 473.788 619.018 703.9 565.554 161.379 127.552 124.76 104.736 59.346 96.959 29.164 36.289 95.22 88.98 38.52 31.756 35.553 47.22 89.541 150.967 455.913 2045.46 641.486 1213.48 265.724 58.751 47.987 56.356 54.722 54.722 32.849 24.786 36.737 55.237 58.508 91.237 365.954 1046.74 420.475 577.728 99.589 -2.287 -10.568 -13.781 -12.6 68.27 10.418 -3.501 -4.112 -5.242 -5.544 -3.833 -3.923 -4.212 -3.992 -3.321 0.506 6.838 12.035 77.581 498.417 144.889 193.552 103.846 79.073 10.377 1.358 0.943 0.044 -0.369 -0.411 -0.201 -0.118 0.205 0.063 -0.157 0.098 -0.123 0.175 0.198 0.709 11.001 106.81 2.23 2.457 7.461 10.737 4.373 2.831 24.927 14.756 0.341 -0.073 -0.594 0.081 -1.61 6.753 12.637 25.463 2.85 -1.24 -0.269 3.744 5.432 16.653 59.959 15.257 15.024 6.157 5.837 5.939 -2.885 1.227 2.868 -3.316 -5.297 -5.862 -5.282 -1.811 -4.759 -2.51 -1.374 -3.543 -3.777 15.172 8.982 5.361 3.212 140.933 392.495 15.491 6.349 1.992 -1.405 4.576 20.134 415.796 85.36 6.48 1.12 1.221 -0.492 -0.346 0.209 0.6 0.342 -0.136 -0.614 -0.228 -0.25 0.299 2.637 7.729 2.89 2.31 2.965 0.708 1.412 0.519 -0.052 0.13 -0.155 -0.065 0.005 -0.107 0.139 0.034 0.138 0.903 0.062 -0.205 -0.168 0.625 -0.08 0.881 3.311 5.434 9.522 5.615 4.358 5.145 8.795 7.94 13.51 130.115 169.197 41.734 171.462 897.49 1201.4 718.427 407.774 86.907 14.281 4.525 -1.641 -1.715 -1.367 -0.9 0.07
1841 "O" 54.383 0.256 -1.153 -1.931 5.828 57.515 204.403 302.61 938.983 1523.56 321.5 167.677 124.368 110.029 124.078 201.964 90.156 100.136 173.114 174.806 121.567 126.963 152.26 100.877 123.69 188.031 469.886 4650.34 3236.37 2667.91 2412.49 1660.52 1166.93 589.935 311.675 290.118 323.117 340.552 391.028 507.693 809.939 1670.59 250.146 230.589 99.115 72.639 68.379 60.731 34.445 71.684 8.067 10.344 49.109 46.797 11.351 5.899 6.95 11.422 32.034 74.738 195.845 709.988 288.429 515.107 129.681 26.783 16.12 32.249 33.95 33.95 26.394 19.005 27.691 30.741 28.755 43.572 129.659 263.163 132.559 181.646 56.007 8.298 0.244 -3.978 -4.126 69.77 16.725 2.944 0.856 -0.046 -1.108 0.349 0.029 -0.784 -1.985 -1.786 2.581 5.879 11.775 43.432 204.142 65.654 84.299 56.217 41.09 9.492 1.783 1.03 -0.034 -0.492 -0.207 0.995 -0.312 -0.589 -0.103 -0.176 -0.062 0.235 0.384 0.158 1.376 11.674 97.269 4.733 4.718 9.072 12.413 7.977 5.17 24.66 18.144 3.207 2.942 4.084 2.93 3.273 4.36 12.883 20.812 5.741 2.889 6.678 13.967 8.306 12.701 57.276 17.446 19.116 11.247 24.694 4.302 2.245 3.734 4.579 2.687 0.841 0.787 1.71 7.707 2.346 3.325 3.804 2.618 2.341 20.08 12.874 8.75 4.639 34.899 91.353 10.717 6.085 8.462 2.003 8.454 5.655 85.824 23.701 4.938 2.709 1.892 1.921 2.683 2.31 0.5 0.138 -0.267 -0.124 -0.265 -0.771 -0.242 1.059 4.723 1.915 1.546 3.159 0.692 1.203 0.361 0.047 0.161 0.038 -0.277 -0.01 0.261 -0.158 -0.344 -0.395 0.611 0.039 0.031 0.135 -0.215 -0.226 0.631 2.153 2.801 6.743 4.011 1.757 2.051 3.858 3.68 5.918 34.058 51.522 41.44 100.972 363.633 462.049 317.213 177.454 44.85 9.506 3.604 0.427 -0.316 -0.429 -0.255 1.141
1851 "B" 36.751 -2.572 -2.808 -3.924 5.117 64.12 196.254 282.463 1406.52 3184.24 388.75 187.217 156.418 165.174 138.814 180.394 92.132 101.668 163.38 161.174 121.051 125.988 153.722 115.845 163.162 244.395 637.617 7827 6282.07 6292.69 6084.24 3578.05 2237.52 897.044 362.629 319.076 338.009 328.157 373.258 485.369 778.354 1640.29 674.58 418.801 157.812 130.005 122.725 79.207 58.307 118.389 20.648 20.287 51.245 50.315 24.258 22.965 27.312 38.872 74.151 133.584 434.946 1946.58 659.074 1253.22 262.256 56.071 49.014 48.037 41.194 41.194 34.459 30.702 42.877 43.664 50.151 82.904 385.947 1173.58 389.717 368.149 74.431 6.435 -4.652 -9.267 -7.984 108.083 25.035 4.024 1.285 0.514 -0.459 1.659 0.902 0.17 -0.471 -0.123 3.947 10.325 16.724 88.339 522.403 146.06 165.737 85.144 63.885 10.173 3.403 2.136 0.856 0.38 -0.261 0.5 -0.193 -0.017 -0.323 -0.208 0.267 -0.039 0.701 0.489 1.066 15.297 153.113 3.727 2.618 7.971 12.959 8.226 4.136 23.684 15.225 0.979 1.918 1.67 1.188 0.644 5.403 8.249 15.517 3.728 1.236 10.462 22.602 7.617 18.924 179.742 26.672 25.861 21.721 78.948 4.723 0.207 2.736 7.12 2.809 -0.508 -0.757 0.21 20.821 3.258 2.407 3.927 1.963 1.341 15.481 16.066 16.247 8.414 166.768 457.462 34.099 21.259 25.833 5.787 10.701 22.313 451.595 106.734 10.622 4.951 4.607 1.515 1.1 1.758 0.539 -0.127 -0.169 0.061 -0.182 -0.425 0.091 1.27 5.033 2.006 2.117 3.472 1.167 1.857 0.903 0.209 0.002 0.105 -0.21 0.018 0.145 -0.099 -0.192 0.237 2.029 0.177 0.235 -0.325 0.046 0.049 1.145 4.459 6.835 8.361 5.166 4.054 5.093 8.323 8.44 14.731 139.214 190.332 51.114 191.927 909.461 1127.93 695.288 385.175 69.503 10.203 2.087 -3.67 -3.954 -4.075 -3.459 -0.974
1871 "B" 83.859 -2.751 -6.325 -8.313 11.958 109.996 332.863 487.56 3322.12 6259.15 746.217 330.325 261.638 322.568 287.689 423.498 176.788 180.294 305.833 318.346 226.684 268.204 308.942 221.05 307.527 453.263 1312.57 17771.9 14046.9 13873.5 12173.6 7708.71 4238.63 1290.07 367.228 274.917 262.505 249.929 201.728 216.576 293.664 245.747 1575.89 1157.43 317.164 255.248 244.005 202.891 132.921 183.603 84.886 98.288 185.728 186.361 102.531 88.894 96.309 124.245 193.89 288.113 1048.16 4705.27 1200.6 2113.62 452.032 114.01 76.985 99.53 99.705 99.705 62.54 59.639 81.646 112.357 140.96 227.138 878.63 2490.4 898.743 1359.44 154.608 -10.251 -14.144 -17.348 -13.522 102.474 18.759 -0.067 0.566 -1.376 -2.162 0.75 -0.896 -1.405 0.568 1.951 6.252 14.585 22.849 138.135 862.864 252.019 342.008 160.599 109.645 23.208 8.381 3.384 3.436 1.559 1.878 0.234 -0.176 -0.185 0.003 -0.192 0.248 -0.156 0.754 0.327 2.288 17.679 154.221 6.548 7.462 16.947 22.863 8.96 15.194 112.654 15.952 4.001 8.672 8.308 8.638 4.392 15.419 20.84 42.121 11.231 3.458 7.273 12.41 20.968 47.812 187.587 34.183 37.56 28.413 16.343 22.764 10.149 16.568 15.333 3.576 0.692 1.195 1.869 9.791 4.155 5.745 9.045 7.267 6.006 30.154 32.044 28.232 24.309 375.295 951.114 58.213 29.274 17.273 11.484 16.795 69.864 1001.08 199.939 24.817 10.541 11.332 5.381 7.722 5.359 2.381 2.837 2.433 2.429 2.014 1.721 1.75 8.162 20.454 8.286 4.139 4.1 2.077 2.936 1.457 0.134 0.149 -0.037 -0.112 0.244 -0.084 -0.184 -0.186 0.705 1.512 -0.112 -0.438 -0.591 0.439 0.614 1.135 6.754 12.597 13.115 10.716 12.431 13.759 22.788 17.042 28.291 306.944 371.3 52.54 294.829 1837.03 2510.47 1263.42 678.776 137.046 24.094 6.967 -3.032 -4.297 -3.495 -2.61 -0.076
1891 "S" 51.775 1.361 1.201 1.265 21.64 97.078 262.048 371.869 1790.09 3446.69 416.326 198.153 160.301 160.875 157.405 246.117 109.924 118.522 197.909 199.925 146.307 164.94 193.2 152.482 202.941 311.826 782.887 8146.93 7208.75 7230.36 6566.4 4077.15 2305.69 771.976 231.398 176.633 177.359 170.032 155.569 172.309 225.173 216.587 750.987 508.044 173.32 141.157 127.148 101.275 72.488 111.239 38.709 45.932 93.181 94.589 49.718 43.851 50.646 68.631 113.199 184.777 586.989 2472.09 694.484 1268.38 245.53 46.408 38.853 47.811 43.023 43.023 33.758 28.105 41.736 54.647 67.484 108.321 419.218 1287.37 446.965 438.082 62.708 -1.959 -6.004 -10.34 -9.318 76.642 12.365 -1.619 -2.461 -3.244 -3.131 -1.436 -1.653 -1.754 -1.365 -0.021 8.932 16.754 21.834 93.518 534.607 135.397 153.439 81.096 60.567 13.692 1.993 0.213 -0.635 -1.098 -1.039 1.342 -0.675 -0.387 -0.258 -0.347 -0.016 0.006 0.613 0.653 3.043 13.645 114.451 4.024 6.986 12.143 18.65 9.122 12.321 52.607 15.656 10.949 7.072 5.486 6.018 6.852 14.072 18.582 27.222 11.385 8.391 8.178 15.903 21.134 26.204 55.865 46.171 38.898 109.83 1032.64 22.671 5.581 16.697 15.445 3.197 1.934 2.134 3.776 5.183 3.067 5.74 7.027 4.309 3.868 14.782 13.975 17.848 15.959 180.615 489.004 27.695 16.239 12.41 7.277 11.168 31.668 520.436 109.003 15.164 8.119 7.928 5.275 4.924 4.495 4.802 4.485 2.959 2.511 2.493 2.378 2.536 5.091 12.191 5.736 4.148 4.07 2.601 2.915 1.88 1.446 2.514 1.069 0.451 0.064 -0.062 0.005 -0.112 -0.164 0.383 -0.022 -0.519 -0.655 -0.349 -0.306 0.671 2.743 5.692 10.286 4.801 2.678 3.926 8.221 7.382 13.226 155.329 205.446 44.388 186.685 1034.88 1346.06 735.345 395.504 74.935 14.364 4.342 -2.527 -3.484 -3.185 -2.879 -1.668
1901 "S" 46.856 2.573 2.037 1.126 8.886 56.091 182.09 267.842 763.866 1413.65 294.925 158.173 115.485 114.408 121.776 184.995 74.784 93.887 156.234 157.081 109.916 111.45 136.729 92.333 114.713 163.986 369.219 4321.06 2801.89 2428.45 2354.38 1655.79 1274.56 622.902 330.609 313.724 357.27 371.331 440.624 601.533 1043.9 2791.23 246.263 305.993 103.09 76.799 76.363 61.051 34.122 84.478 3.937 4.181 37.751 28.227 1.274 -1.452 -0.341 2.731 20.758 53.101 137.26 631.592 255.296 537.742 133.26 28.823 17.867 33.599 35.295 35.295 23.286 15.511 24.628 26.179 18.397 26.524 113.1 232.906 150.979 293.309 72.675 5.327 -3.65 -7.996 -7.566 89.771 18.372 1.747 -0.732 -2.138 -2.833 -1.269 -1.583 -3.117 -3.957 -3.773 -2.289 0.25 3.209 29.58 213.086 67.26 95.867 61.22 47.249 7.132 1.438 0.294 0.215 -0.146 -0.281 -0.224 0.085 0.027 0.369 0.26 0.413 0.502 1.653 1.123 1.945 14.109 127.815 6.362 4.69 9.823 13.636 9.165 5.642 11.712 16.095 4.133 4.23 4.093 4.413 4.548 8.345 14.023 21.961 7.214 4.326 5.655 9.13 7.959 14.658 23.937 14.548 17.433 8.666 11.997 8.505 4.164 4.535 7.377 4.012 2.383 1.785 2.427 5.593 3.114 3.936 4.738 3.273 2.981 23.068 13.439 6.876 4.754 35.708 88.97 8.003 4.966 4.891 1.943 7.888 5.5 90.181 22.242 4.633 2.683 2.171 1.274 0.754 0.611 0.01 0.012 0.037 -0.144 0.054 -0.574 -0.544 0.271 1.889 0.675 1.782 2.915 0.29 0.96 0.576 0.195 -0.051 -0.019 -0.067 0.142 -0.093 -0.135 -0.215 -0.17 0.481 -0.076 -0.4 -0.478 -0.684 -0.806 -0.053 1.653 1.452 5.075 2.334 0.941 1.09 1.908 1.66 3.716 30.017 40.672 22.267 72.228 332.43 438.451 318.834 189.237 49.132 9.107 3.176 -0.539 -0.455 -0.349 -0.169 0.722
1911 "S" 72.776 1.696 1.616 1.342 16.856 85.165 259.217 378.387 1519.56 2851.21 422.255 196.067 142.892 177.726 174.767 276.988 95.272 118.438 215.471 220.307 147.008 163.82 197.495 131.349 171.799 266.823 666.422 6944.77 5801.64 5631.47 5278.32 3401.21 2171.38 805.694 293.825 250.828 270.822 265.166 272.997 323.548 467.183 599.499 602.428 529.962 165.107 131.569 126.497 106.842 63.01 107.932 26.783 34.214 95.814 85.155 34.739 29.026 33.093 44.971 82.467 145.883 428.229 1836.11 562.755 1092.67 249.475 55.469 40.519 57.346 57.542 57.542 34.697 28.601 44.066 60.428 56.417 77.364 317.801 909.055 374.339 529.315 101.08 2.777 -4.764 -8.187 -6.73 89.843 18.574 2.685 1.71 0.815 -0.43 1.98 1.472 0.933 0.628 0.943 5.167 11.069 15.897 75.978 444.629 132.915 187.973 100.787 75.647 13.105 3.422 2.327 1.156 0.282 0.133 0.178 0.094 -0.233 0.273 0.038 -0.04 -0.003 0.633 0.635 2.512 14.682 129.007 3.192 3.191 9.299 14.353 6.655 4.067 15.324 13.964 1.357 2.679 2.791 3.544 2.78 5.362 18.748 32.652 6.317 2.294 3.494 7.537 10.597 20.366 19.773 19.045 20.061 9.389 8.915 9.178 1.335 3.148 6.757 1.399 -0.592 -1.442 -0.56 2.968 0.189 2.469 4.556 1.497 0.259 11.022 8.644 7.761 6.135 122.423 346.067 14.819 4.546 5.425 1.626 7.83 19.926 366.81 76.537 8.397 3.395 3.143 1.105 0.821 1.253 1.166 0.463 -0.516 -0.414 -0.716 -1.114 -0.651 0.619 4.683 1.314 1.57 2.791 0.544 1.133 0.132 0.242 0.056 0.024 -0.13 0.059 0.03 -0.142 -0.113 -0.183 1.003 0.156 -0.173 -0.165 0.197 0.085 1.263 2.818 5.6 11.567 6.594 4.465 4.585 7.532 6.571 11.167 111.917 148.016 37.608 153.522 805.85 1089.39 649.764 375.904 86.862 17.786 7.213 0.442 -0.344 -0.243 0.356 0.707
1951 "B" 76.027 7.602 4.963 5.254 23.614 95.757 235.582 350.409 1469.62 3262.52 521.639 204.86 146.057 171.096 173.406 262.066 100.058 111.367 192.244 207.246 146.754 160.913 203.243 149.496 196.852 287.528 673.48 7622.84 6325.17 5382.37 5657.48 4057.97 2974.79 1024.3 244.471 158.342 171.554 138.625 123.523 127.169 183.452 143.183 932.9 1084.12 296.978 195.094 199.725 173.811 108.981 168.07 57.363 58.648 113.341 103.339 56.214 49.06 53.277 62.633 99.579 162.352 384.824 1762.36 730.244 1310.1 361.626 84.389 42.755 81.207 89.52 89.52 45.515 40.63 54.987 62.641 59.996 81.81 218.904 480.218 538.747 1177.41 206.5 6.623 -5.127 -10.23 -7.649 111.943 32.368 4.813 4.074 2.325 0.911 3.689 2.87 1.259 2.227 2.665 5.221 11.291 17.476 71.109 522.671 188.864 221.882 137.918 100.719 27.713 6.704 3.226 2.179 2.413 1.524 -0.016 -0.106 0.147 0.277 0.259 0.192 0.163 0.989 0.654 2.546 16.321 171.444 12.426 5.723 13.669 18.716 10.42 8.593 81.725 17.185 1.877 1.334 2.251 2.293 1.839 9.4 15.402 28.33 6.979 1.778 3.434 7.982 17.719 26.106 54.155 29.619 27.02 10.361 20.678 22.155 2.748 17.902 14.497 2.553 -0.418 -0.972 -0.479 4.658 1.062 2.654 5.111 2.749 1.748 16.327 12.222 8.617 6.494 57.801 161.007 27.411 6.79 5.577 1.498 7.565 10.095 154.077 45.088 5.656 2.002 2.213 1.38 1.399 0.225 -0.062 0.01 0.107 -0.094 -0.46 -0.194 0.151 2.046 4.841 2.25 1.925 3.685 1.213 1.203 0.69 0.101 -0.02 -0.012 -0.125 0.105 0.144 0.061 -0.272 0.109 1.117 0.554 -0.095 -0.249 0.334 0.264 1.318 3.118 4.68 10.718 6.606 4.813 4.779 7.431 6.239 9.515 55.995 79.209 36.854 138.274 786.378 1190.72 795.036 494.246 130.611 27.128 8.931 0.525 -0.251 -0.231 -0.226 0.385
1981 "B" 105.501 1.068 -0.897 -2.096 16.518 105.229 295.044 462.338 2730.16 5202.63 693.965 296.001 227.004 277.24 277.149 460.806 156.168 163.73 292.045 317.816 212.683 261.558 316.828 204.282 269.25 382.54 1046.78 15236.4 10718.8 10284.9 9862.35 6253.47 4063.94 1242.69 293.121 202.742 223.723 225.04 179.124 194.845 287.792 217.768 1413.01 1184.67 276.979 213.832 215.21 193.382 111.722 156.962 66.768 85.417 191.578 185.742 87.844 74.975 78.441 97.718 161.951 253.662 760.538 3376.85 1043.05 2085.64 432.294 104.913 64.758 102.684 106.088 106.088 48.574 45.699 68.488 102.723 120.825 193.382 643.518 1645.41 779.593 1476.88 167.562 -16.951 -16.52 -18.559 -15.045 92.128 15.788 -1.173 -1.714 -1.813 -2.471 0.738 -0.419 -1.451 -1.494 0.746 4.021 11.76 17.842 123.105 861.01 240.512 327.881 167.942 122.484 18.161 8.975 2.14 0.982 -0.169 0.212 0.773 -0.36 -0.36 -0.286 -0.487 -0.47 -0.497 0.515 -0.122 1.623 12.954 139.427 4.47 3.75 13.45 16.579 6.685 9.278 134.031 14.081 4.173 5.176 6.132 6.945 3.353 19.588 24.708 49.636 10.685 3.201 5.293 8.914 14.593 37.724 194.247 41.438 33.225 17.515 53.716 36.57 19.771 11.264 23.487 1.653 -1.281 -1.868 -1.168 4.107 0.175 3.386 7.042 3.591 2.524 40.684 26.648 15.439 12.315 222.712 600.097 38.842 12.443 9.106 3.274 6.581 35.614 627.688 122.211 13.319 4.664 4.208 0.486 1.476 -0.171 -0.619 -0.501 0.037 0.788 0.381 0.139 0.954 6.296 18.653 7.078 2.923 3.605 1.748 2.968 1.588 -0.02 0.193 -0.034 -0.182 -0.141 0.188 0.081 0.043 0.626 1.945 0.759 0.548 0.584 1.277 0.829 2.211 5.402 9.045 14.277 9.038 8.03 8.665 15.112 11.948 18.828 192.693 241.513 43.241 240.701 1466.11 1983.86 1229.68 691.387 149.006 28.741 11.263 0.993 -0.571 -0.134 0.204 3.416
1991 "O" 141.236 2.143 -0.588 -2.904 50.876 216.502 409.095 567.645 3796.33 7756.09 1016.38 415.165 319.771 382.843 366.553 570.762 199.239 206.833 351.054 387.735 261.551 304.502 372.142 252.604 337.039 487.583 1396.53 19167.7 15556.9 15812.5 15109.9 9106 5924.33 1965.57 527.151 358.818 348.721 337.632 287.369 307.037 425.283 346.152 1998.17 1537.23 398.656 314.154 309.353 280.804 156.544 205.601 97.706 116.64 243.014 226.137 119.297 104.325 112.728 142.08 236.039 378.441 1131.07 4863.09 1670.98 3238.07 710.949 167.434 128.989 153.421 159.305 159.305 76.661 72.285 100.705 148.441 165.797 247.695 1020.68 2970.82 1071.19 1912.32 319.435 -8.436 -18.833 -21.596 -18.129 106.78 21.749 -1.821 -1.258 -2.342 -4.644 -1.095 -0.908 -2.401 -1.171 1.141 7.703 20.085 31.854 212.936 1321.21 391.072 478.347 261.257 196.161 28.684 11.994 5.295 3.079 0.863 0.169 0.357 0.345 -0.241 -0.513 -0.561 0.536 -0.044 0.793 -0.072 3.024 19.21 166.623 8.422 3.552 10.926 18.62 8.193 14.757 78.929 16.905 4.331 5.424 4.529 4.301 1.185 23.679 29.833 58.849 12.853 3.382 6.71 11.389 19.467 49.083 302.596 35.946 33.896 23.145 31.647 26.586 7.448 4.785 14.815 -1.524 -4.36 -4.779 -2.83 3.834 -1.453 5.911 9.427 2.088 -0.625 17.953 21.302 19.702 18.066 409.089 1109.28 65.51 24.561 14.408 5.549 9.378 74.772 1157.14 261.917 26.317 10.775 9.758 2.711 3.663 1.186 -0.983 -0.375 0.039 0.873 0.336 -0.008 -0.122 5.102 16.193 6.448 3.337 4.101 1.608 2.49 1.266 0.068 0.048 -0.002 -0.158 0.103 -0.084 -0.013 -0.116 -0.085 2.358 0.618 0.323 -0.731 -0.201 -0.797 1.496 6.474 11.316 19.675 11.995 8.573 11.64 16.82 14.219 27.135 349.154 440.943 62.825 392.358 2241.35 2941.8 1906.93 1112.92 261.616 62.794 27.492 4.059 1.206 0.294 0.663 3.165
