"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"450",6.0471,2.9186,-5.4513,0.14492,5.9074,-2.4641,-0.05999,0.51873,6.0074,-2.3856,-2.0624,1.4674,-0.96356,-3.2469,0.58066,2.8656,0.20529,-0.18919,0.54561,0.75536,0.56493,-0.89273,-1.951,0.70216,1.9967,0.44861,-0.30027,-1.0362,1.2422,-0.68154,0.58868,-1.7921,0.6247,-0.44767,0.17502,-0.53637,-0.30814,-0.22391,0.27798,1.3412,-0.97049,0.56814,0.29197,-0.25209,-0.49726,-0.44843,1.1133,0.23403,0.32483,-0.05947,0.19521,0.10997,-0.33648,0.20352,0.55016,-0.36109,-0.33276,-0.47186,0.24512,0.14184,0.011275,-0.033778,0.56912,-0.016609,0.24873,-0.13047,-0.30406,-0.014547,0.43708,-0.45077,-0.26106,0.20106,-0.024049,0.28386,0.22508,-0.16814,0.32004,-0.041875,0.14936,0.027458,0.22791,0.073869,-0.35227,0.22593,0.044216,0.010433,-0.11626,-0.12281,-0.21032,-0.075628,0.10344,-0.18144,0.021028,-0.0089081,0.0080699,-0.029366,-0.070629,-0.013291,-0.22221,0.018805,0.069727,4.4409e-16
"480",-9.5062,2.3556,-4.5435,-1.2596,-2.9198,-0.24742,0.64552,0.70518,5.5228,0.46427,0.66379,-0.76018,2.5517,1.3325,3.0526,0.32442,2.2524,-0.16606,-0.86369,0.098775,-0.22043,0.017369,1.1514,1.9515,-0.9238,0.18046,1.5777,-1.0936,1.3064,-0.49664,-0.68484,0.27884,0.74503,0.22661,-0.80917,0.37294,0.84451,1.041,0.56498,0.31905,0.22937,0.082266,0.062507,-0.18762,0.0547,-0.27321,0.28134,-0.37351,0.075857,0.2132,0.82277,0.40259,0.2241,0.0013112,-0.51798,-0.090247,0.1451,-0.52659,0.22278,0.43518,-0.28094,-0.23665,0.27153,0.16902,-0.4052,-0.20135,-0.11516,0.068383,-0.30405,0.26731,0.31241,-0.14281,-0.25493,0.35154,0.35103,0.27801,-0.0047322,0.3818,0.12779,0.29833,-0.32949,0.06602,-0.10768,0.039763,0.16664,0.12009,0.41536,-0.24442,-0.038981,-0.094376,-0.20176,-0.097421,-0.050221,-0.018886,-0.082746,0.24397,0.0331,0.0799,0.14775,-0.11347,-0.00052781,-1.6944e-15
"530",-2.7349,3.6425,-1.5125,-4.5993,5.2921,-4.5761,-1.7943,-0.38756,-0.026244,1.0113,-0.30787,-0.4923,-2.5821,-1.3653,-0.10314,1.2291,-0.87698,0.56978,-3.5446,0.095317,2.8918,2.268,-1.308,0.44913,0.129,0.022065,0.093633,-1.071,-0.65249,0.95484,-0.40665,0.078523,-1.2388,0.80016,1.4669,-0.25768,-0.4598,0.58371,-0.50551,-0.53176,-0.055508,-0.59033,1.0128,-0.16723,0.01838,0.19389,-0.13146,-0.087907,-0.22157,-0.41068,1.3392,0.10321,-0.20025,-0.72172,0.34412,0.25607,0.34639,-0.087726,0.096425,-0.026884,0.39313,0.12465,-0.067748,-0.0097261,0.060805,-0.2133,0.47067,-0.61418,0.0010676,-0.18226,-0.18866,-0.075833,0.10177,-0.12619,-0.34637,0.34562,-0.17421,0.26328,0.12634,0.29551,0.19304,-0.070151,0.29067,0.20522,0.1102,0.096541,0.21508,0.079936,-0.02101,-0.01464,-0.070819,0.043289,0.11557,0.073058,-0.12153,0.035402,-0.039794,-0.17606,-0.17685,-0.068727,-0.015974,3.8858e-16
"550",-9.5287,1.8028,-4.2119,-1.4688,-3.1062,-0.45552,1.845,0.87501,-0.05765,-2.1393,2.3854,-0.43514,1.3452,1.5833,1.0474,0.090749,1.2691,-0.086544,-0.67654,-1.8356,0.71824,-0.057714,0.7542,1.6185,0.66449,-0.18269,0.35614,-0.21431,-0.21677,-0.80304,-0.83375,-0.49716,-0.82196,-0.11424,-0.28377,-0.45802,-0.35702,0.17546,-0.092475,0.083881,-0.31941,0.32133,-0.26414,0.06561,-0.61978,0.0095404,-0.58241,-0.91622,-0.19712,0.38973,0.60302,-0.40767,-0.083614,-0.29823,0.07247,0.55573,0.034651,-0.52558,0.37994,-0.75274,0.20466,-0.30362,-0.068067,-0.49496,0.17472,0.005996,0.086688,0.40205,-0.32214,-0.10236,-0.57697,0.22783,0.0109,0.022936,0.29472,-0.27916,0.11373,0.14968,0.071995,-0.053979,0.024505,-0.376,0.017013,-0.14619,-0.0031769,-0.046411,0.11532,0.29255,-0.089653,0.332,0.15146,0.10751,-0.29981,0.14467,-0.01041,0.056901,0.076012,0.13787,-0.057955,0.30043,-0.0075492,-2.5674e-15
"790",-2.8291,-3.0908,-1.1035,-2.3986,0.73652,-0.29902,-0.1473,0.8942,0.29119,2.5981,2.1404,1.4264,-0.64608,1.5594,0.24862,-0.34699,-0.21776,-0.93859,-1.4371,-0.30476,0.40129,0.7535,-2.4952,-0.41703,0.24887,0.52808,1.7614,-0.83227,-0.50451,-0.56854,1.6337,0.032891,-0.17184,1.2736,0.11287,-0.40781,0.95683,0.65583,0.21461,1.1417,-0.29157,0.88581,-0.46037,0.22618,0.56019,-0.10445,0.46299,-0.84805,-0.45141,0.93537,-0.45722,-0.56992,0.050993,0.83879,-0.21968,0.4139,0.29154,-0.047553,0.11304,0.16413,-0.099867,-0.86503,0.27945,0.56047,-0.49617,0.43311,0.41128,-0.26637,0.051096,-0.57558,-0.069857,0.16352,0.21809,-0.22987,-0.13877,0.14262,-0.17596,-0.019584,-0.085666,-0.060136,0.048547,-0.042793,0.1617,0.040008,-0.33713,0.074598,0.081662,0.018397,0.28507,-0.12867,0.15135,-0.080666,-0.037952,0.024603,0.13565,-0.10599,0.094859,0.056468,0.019373,-0.033185,0.018204,-4.0246e-16
"1180",4.7464,-8.8777,7.4308,-3.0774,2.1765,6.3497,-2.9221,-5.5161,3.5687,-3.637,2.0724,0.45386,-1.4368,2.1824,0.4005,0.7591,-2.4356,-0.14013,-0.12839,2.1003,-1.9627,1.0236,-0.5681,-0.98366,1.3553,0.8278,0.17612,0.59559,-0.37064,-0.53007,-1.1918,-0.29609,-1.5354,-0.22834,-0.077398,-0.45845,0.40913,-0.34473,0.25065,-0.27541,1.5104,1.5205,-0.045732,-0.26695,0.74295,-0.0036876,-0.40342,-0.52074,-0.93931,-0.75006,0.59069,0.41525,-0.48749,0.39296,-0.30695,-0.078543,0.38431,0.06716,-0.39469,0.97478,0.45535,0.49984,0.0043371,-0.077719,0.026239,-0.054173,-0.30075,0.40718,-0.28414,-0.34249,-0.030918,-0.13059,0.004819,0.084278,-0.13522,-0.27803,0.10265,0.20748,0.15639,-0.07196,0.051831,-0.098832,-0.084457,-0.17278,-0.051481,-0.015542,-0.064514,-0.013851,0.01426,-0.083561,-0.051365,-0.060924,-0.10416,0.059264,0.02584,-0.038875,0.12859,-0.016457,-0.080341,-0.035103,-0.0043436,1.2768e-15
"1240",3.0353,-14.453,9.9779,0.3234,0.36673,4.43,-1.9667,1.1234,3.8277,-2.5098,-4.061,-1.3746,-0.021111,4.0633,-1.2382,-3.1721,1.6512,-1.0835,-1.4533,-0.63531,0.43004,-0.83581,0.066665,0.88443,-2.094,-0.52918,-0.16942,0.47449,-1.0556,-0.15148,-0.90312,-1.0253,-0.64397,0.094104,0.52289,-1.2003,0.1024,1.0378,-0.17543,0.87716,-1.2873,0.053633,-0.27489,-0.076264,-0.23846,-0.80031,0.20594,-0.82804,-0.081839,-0.92516,0.23599,-1.0656,0.34063,0.16435,-0.50448,0.26392,-0.32403,0.22781,-0.40876,-0.028821,-0.45239,0.13782,-0.11917,0.26784,0.51354,-0.052066,0.43205,-0.32513,-0.067929,0.35373,0.080772,-0.18901,0.31553,0.38776,-0.1271,0.22948,0.11293,-0.21771,-0.093769,-0.12519,-0.0061853,0.016341,-0.2668,0.0054473,0.12314,-0.046424,-0.18249,0.027645,-0.1394,-3.8029e-05,-0.023687,0.064928,0.026923,0.050908,-0.01837,0.0047755,-0.0035948,0.0076657,-0.026972,-0.049339,0.078692,-1.249e-16
"1480",11.322,-6.2109,-2.9162,-11.436,0.88288,-5.4117,-1.3703,0.4146,4.7846,-3.3572,-7.2388,-6.2094,-1.6241,0.0034701,-2.3006,-1.3789,-1.7528,1.8984,3.4106,1.051,0.79829,2.7761,2.7533,-0.58882,-1.6448,1.3429,-0.45942,-1.7483,-1.1829,-1.1146,1.0505,0.45159,-0.65671,1.1312,-0.60873,0.37698,0.84483,-0.4198,0.23385,0.020792,-0.56034,0.12549,-0.31984,-0.075021,-0.66442,0.60984,0.04851,-0.074144,-0.19214,-0.022924,-0.38569,0.34621,-0.37605,-0.17852,-0.42627,-0.22062,-0.18591,0.094682,-0.14579,-0.44457,-0.23418,0.19888,0.27722,0.13255,-0.49882,0.11474,0.18548,-0.049617,-0.46555,0.064796,0.21096,0.13422,-0.36782,-0.045923,0.0076347,-0.25378,0.11679,0.22567,0.05204,0.074666,0.27631,0.0013314,0.089383,0.041499,0.044024,0.021489,-0.093824,0.038556,0.040523,-0.039311,0.047548,0.0087488,0.024893,-0.051668,-0.0093274,-0.024546,-0.019873,0.024721,-0.022288,0.089831,0.0056179,2.7756e-16
"1560",24.82,5.8871,0.042762,13.114,-25.459,2.2539,-2.9583,-1.4691,-0.21889,2.0546,-3.0188,-2.0612,4.139,4.4998,2.7264,3.0515,-2.6646,1.6587,-0.0090347,-0.41734,4.6684,-0.17307,-1.7956,-0.62832,0.54788,1.0597,1.249,-0.24271,-0.36673,1.1188,0.30329,1.0521,-0.75797,-0.90645,-0.62067,-0.60425,-0.072014,-0.47109,0.024601,0.13138,-0.48202,0.24683,0.11011,-0.12192,-0.39659,-0.059885,0.29675,0.56438,-0.64599,-0.24686,0.066387,0.073749,-0.15309,-0.049131,0.034751,-0.15601,-0.13261,0.074824,0.039552,-0.082571,-0.07593,-0.022813,0.020395,-0.084396,-0.12115,-0.11465,0.021369,0.026217,0.092403,-0.029449,-0.030752,0.021966,0.033567,-0.05706,-0.11225,-0.0088854,0.12441,-0.0035694,0.016918,0.012258,0.03046,-0.0080192,0.023049,-0.0018934,-0.0062645,-0.020345,0.0018298,-0.058215,0.006725,-0.02611,-0.01716,0.0094878,0.0042513,0.038086,0.0040012,0.0042826,-0.017383,-0.00202,-0.0037508,-0.018018,-0.0014747,-2.387e-15
"1620",11.773,0.054365,0.014452,7.8705,7.4703,-2.4044,-1.5531,-3.6174,2.3172,-2.3197,3.3216,-0.78534,1.77,-2.6038,-1.6127,1.9575,1.6254,1.5792,0.67315,1.5463,1.0638,-1.6646,0.90189,-1.2845,-0.26811,-0.88282,1.4057,-2.1126,1.1876,2.5819,0.24542,-0.9258,-0.41862,0.036561,0.51912,-0.30537,-0.17103,-0.30551,-0.71278,-0.064218,0.82836,-0.77492,0.36959,-0.66015,0.45164,0.34869,-0.15834,0.19227,0.24318,0.087175,-0.41155,-0.29578,-0.57198,0.099273,-1.1148,0.87073,-0.19205,0.39898,0.036577,-0.25718,-0.24211,0.16812,-0.067369,-0.093519,-0.46254,-0.33039,0.30563,0.14973,0.10656,0.1722,-0.18329,0.10356,0.15561,0.39032,-0.025697,-0.13205,0.31157,-0.29193,0.0088162,0.17555,-0.1967,-0.27879,0.13981,-0.072227,-0.034381,-0.0079279,0.021062,0.031721,0.081028,-0.10565,-0.080415,-0.093779,-0.039825,-0.0074585,0.099775,-0.041961,0.039141,0.1361,-0.050805,-0.030698,0.05027,1.8041e-15
"1630",0.65912,-2.1563,8.3384,-2.1295,1.8653,-3.0844,-0.92186,-4.1652,-0.83687,-4.1937,0.35142,-3.0332,3.9746,-5.4073,5.7886,1.4519,2.6142,0.91952,-1.8649,-5.7525,-1.0505,2.0629,-1.8851,-1.6535,-2.8092,0.58977,-0.49401,-0.066443,0.96013,0.88589,0.79608,0.84372,-0.044849,-0.59454,0.23079,0.31681,0.75536,0.24807,0.2103,-0.60673,-0.72681,0.47192,-0.050066,-0.64694,0.26429,-0.48418,-0.10243,0.15287,0.19971,0.087215,-0.48868,-0.049318,-0.24709,-0.10348,-0.026624,-0.091043,-0.24834,0.16986,-0.47796,0.144,0.439,-0.19237,-0.21872,-0.23085,0.40022,-0.070498,0.19759,0.099575,-0.16433,-0.26885,0.26278,-0.29488,0.13343,0.068743,0.28687,-0.10332,-0.012867,0.10611,-0.070045,-0.031374,0.115,0.2862,0.055159,0.022225,0.099743,-0.070371,0.052096,-0.013167,0.08625,-0.0049208,0.050562,-0.045703,-0.11455,0.015601,0.0032325,-0.084859,-0.010794,0.020819,-0.013278,0.060541,-0.048675,4.996e-16
"1740",13.097,1.6913,-3.7013,3.6415,8.2053,-0.47661,-0.47162,1.4826,2.0322,-4.6164,-1.9727,-2.7859,-1.8094,1.4755,0.87563,0.54567,-1.4965,1.631,0.96826,0.68486,0.94331,-1.0727,-0.97874,1.5687,-0.31094,-1.5442,-1.9161,0.23154,1.6626,1.0284,0.98817,-0.0061858,-0.066602,-1.0241,-0.27513,-0.88956,-1.2955,-0.084553,-1.2248,1.7919,0.34757,0.85669,-0.073424,0.81194,-0.30058,-0.67049,-0.26406,-0.044733,0.11907,0.84574,-0.49197,0.42042,0.3255,0.018917,0.61304,0.0074452,0.14822,0.28963,-0.51981,-0.15393,0.58851,0.091538,-0.2398,0.10346,-0.097934,0.0969,-0.23139,0.16484,-0.50515,0.0087781,0.49103,0.10042,0.28337,-0.036717,-0.28745,0.27888,-0.010623,0.14059,-0.063083,-0.034852,-0.022419,-0.15384,0.073416,0.048514,0.034736,0.12356,0.20395,0.15159,0.018127,0.042871,-0.12477,0.081427,-0.070327,0.055088,0.0049343,0.09432,0.00012364,-0.047745,0.14096,-0.02775,-0.025497,1.9984e-15
"1880",-8.3216,-10.071,10.833,4.1299,-0.65168,1.1685,0.13622,-3.628,-1.2641,-5.4329,-0.36162,0.85596,0.95341,1.7827,-0.77165,-0.30708,-0.17079,-0.804,-0.067527,0.83327,1.2756,-1.186,-1.0194,-0.33185,0.8996,-1.1778,-0.7585,-0.81396,0.35127,-0.88151,-0.50905,0.12759,0.82925,0.3741,0.74501,-1.6122,0.18936,-0.34284,0.026736,-0.83728,-0.024854,-1.289,-0.87225,-0.018144,-0.66324,0.43018,0.31351,-0.49418,0.33966,0.218,-0.29338,0.079162,0.39626,0.49123,0.16995,-0.50833,-0.40261,0.22622,0.31345,0.545,0.37415,0.20458,0.1753,0.018114,-0.54511,-0.14019,-0.11957,-0.39384,-0.077176,-0.15883,0.26196,0.13662,0.091958,-0.0010911,0.1484,0.075459,-0.43077,0.01285,0.096517,0.50697,0.0016922,0.056738,0.17667,-0.12962,-0.063349,-0.42558,0.023531,-0.042553,-0.077392,0.075123,0.030659,0.036182,-0.083909,-0.081912,0.10904,0.11489,-0.12829,0.020477,-0.08802,0.18412,-0.11036,1.138e-15
"2070",3.7337,4.322,-0.47436,7.6499,3.4895,3.481,-0.23803,0.03508,1.4589,0.5879,1.1025,-2.2614,2.1145,3.4162,-1.0829,-1.9543,-1.0589,-0.61154,-0.23461,0.84855,0.80461,0.58313,-0.99024,-2.7377,0.28391,2.5974,-0.60637,0.95882,0.82365,-1.2009,-0.39186,-1.8265,-0.27312,1.078,-0.6611,0.47688,-0.15728,1.11,0.02989,-0.21284,-0.78677,0.41303,1.0607,1.1431,0.16435,-0.078049,-0.8062,0.31589,1.2159,0.71016,-0.31951,0.27253,-0.56308,-0.4623,0.019583,0.4107,0.1895,-0.027186,-0.0017544,0.23267,0.62221,0.11991,0.046929,-0.21337,-0.38733,0.32493,0.16011,-0.40278,0.2,0.44104,-0.16509,-0.1519,-0.0018059,0.098433,0.022615,-0.023657,-0.11441,0.026995,0.04364,-0.15298,-0.1977,0.24969,0.026392,-0.19072,0.14198,-0.011494,0.033792,-0.17928,-0.094341,-0.044554,0.03361,-0.014443,-0.097862,-0.10459,-0.097452,-0.085146,-0.030849,0.01597,-0.055775,0.12054,0.098637,2.3037e-15
"2250",-9.694,-2.7934,8.9417,-1.2191,3.6463,10.311,-0.75439,-3.7812,6.0062,1.6923,3.1692,1.3695,-0.58501,2.0858,-1.098,-0.10162,1.5311,1.703,0.29044,0.35529,-0.82577,3.7674,1.1166,0.51308,2.7097,0.79199,0.41038,0.85161,0.25565,-0.72731,1.2371,0.80046,-0.96479,-1.3118,1.1109,0.58049,-0.4615,-1.3018,-0.11958,0.49349,-1.8671,-0.75078,0.40191,-0.48699,0.36786,-0.1915,-0.06171,0.74956,-0.655,0.1176,-0.90628,0.37748,0.36077,0.083148,0.061277,0.66105,-0.013832,-0.057084,0.39939,-0.54754,-0.092318,0.030826,-0.06546,0.23278,0.24116,-0.3906,-0.24726,-0.16447,-0.1934,0.14824,-0.12045,-0.10358,-0.044717,-0.11665,0.066503,0.079626,-0.12031,0.047084,0.088897,0.12791,-0.092167,0.092204,-0.055753,0.069004,-0.012519,0.023778,0.12248,-0.070946,0.062752,0.040382,-0.089159,-0.011552,-0.063748,-0.0025947,0.074915,0.027402,0.014337,-0.018021,0.0048244,-0.0050548,-0.04367,2.8866e-15
"2260",9.1836,7.853,-9.0445,0.23436,4.0803,6.9622,-0.76152,-0.36503,-2.5871,-2.3404,0.47625,0.98346,0.65267,-0.38688,-1.9275,1.1553,-0.21448,1.3771,0.14475,-1.3644,1.5207,1.7429,1.6584,-0.18374,-1.4743,1.2368,2.2364,-2.133,-0.56449,-2.0345,0.93892,-0.11478,1.5882,-0.92296,0.010544,-0.013192,-1.1205,-0.37246,-0.97952,0.056707,-0.48423,-0.21466,-0.99115,0.35339,0.54331,1.0223,0.12648,0.2772,0.046791,-0.089002,0.9376,0.2062,0.29524,0.5809,-0.23005,-0.70887,0.51848,0.32139,-0.36273,0.35374,0.40935,-0.046782,0.25408,-0.053599,0.68017,0.12397,0.095506,0.052345,0.084959,0.25358,-0.03837,-0.077448,0.2029,-0.20304,0.11532,0.18656,-0.04092,-0.40863,-0.030678,-0.10302,-0.19505,-0.10039,-0.013907,0.0045257,0.16707,-0.10736,0.085593,0.092071,0.062377,0.0045131,0.020673,-0.0058769,-0.066135,-0.11322,-0.0067574,-0.027081,0.10553,0.044444,-0.041413,0.0080705,0.026308,1.674e-15
"20",-19.461,-2.8437,1.2181,4.6046,-3.461,0.71824,0.42263,6.3121,-1.8021,0.038762,-0.28334,-1.1523,-1.9979,-0.038689,-1.917,-0.95815,-0.58394,1.6674,-1.0037,0.83779,0.072775,1.1237,0.49119,-0.75894,-0.2597,-0.62796,-0.61011,-0.38368,1.8853,1.1391,-0.46673,0.0076863,0.95535,-0.71404,0.035304,0.40512,1.9053,-0.015575,-0.64475,0.019982,-0.00078528,0.62974,0.28964,-0.78772,0.33698,0.086877,0.2306,0.91622,-0.095364,-0.025166,0.55135,0.25,0.54941,-0.13161,0.28256,0.10824,-0.23384,0.16343,0.50794,0.83903,-0.26318,-0.044456,-0.394,0.39193,0.080677,0.35131,0.054438,0.045305,-0.1111,0.55362,0.052089,0.14176,-0.0099144,-0.023402,-0.062599,-0.022804,-0.005197,0.045624,0.19764,-0.09426,0.33772,0.016384,-0.065003,0.20907,-0.23127,-0.010517,0.03352,0.33208,0.073633,-0.0089328,-0.096074,-0.022303,-0.21444,0.008964,0.063736,-0.11216,-0.11141,0.10602,-0.062021,0.16427,0.22685,-2.0539e-15
"30",-9.9877,1.8732,-6.4788,0.26692,-2.7231,2.4195,0.3749,3.3268,-1.3495,-2.6811,0.67899,-0.35781,-1.5466,-0.68659,-0.037186,1.2007,-1.4086,1.5762,0.2136,-0.82424,-1.6098,-1.027,0.84856,0.38099,0.11191,-0.70086,0.96556,-0.19985,-0.25629,0.25466,-1.9219,-0.90727,-0.70459,-0.88729,0.38369,-0.46202,0.81689,0.058608,0.36909,-0.72524,-0.65916,0.83522,-1.0482,0.12367,-0.79644,-0.19791,-0.30904,0.3819,0.022511,0.56946,-0.30096,-0.010081,0.042761,0.6466,0.25152,0.41641,0.44625,0.11781,-0.14989,-0.37507,-0.033578,0.12881,-0.084048,-0.53666,0.18547,0.18734,0.19201,-0.47224,0.002152,-0.27608,-0.36297,0.10642,-0.32336,0.089514,-0.13168,-0.06879,-0.076076,0.21053,0.18787,0.1549,-0.11021,0.06865,0.045842,0.056946,0.22593,-0.17895,-0.19305,0.19251,0.10105,-0.22423,-0.12095,-0.053347,-0.14202,-0.27093,-0.032988,-0.067835,-0.22158,0.022981,0.094613,-0.32123,-0.032227,-1.5266e-16
"50",-11.236,0.45595,0.056923,3.4537,2.1667,-2.8278,-0.89052,0.7149,2.2619,0.91839,0.19617,-0.431,-0.93326,-1.8452,1.0643,-0.22135,-0.7933,0.23829,-1.7062,0.58737,-0.11041,-2.3107,-0.3623,-2.6554,0.089561,-0.22643,-1.1962,-0.12837,-2.8259,-0.24725,-1.0091,1.0134,0.75706,-1.8739,-0.79372,-0.38554,0.10229,-0.94842,-0.66818,0.50824,-0.30921,-0.33545,0.56342,0.28255,0.52633,0.47948,0.12218,-0.34402,0.23777,-0.52517,-0.015195,0.55187,-0.47713,-0.19921,-0.5025,0.34559,0.47472,0.074735,0.13355,-0.2777,-0.10618,-0.73777,0.48824,0.33567,-0.11204,0.11959,-0.25634,-0.2622,-0.12334,-0.12888,0.19676,-0.064331,0.081007,-0.21652,0.24236,0.14876,-0.0045996,0.17483,-0.16096,-0.082718,0.019015,-0.080729,-0.16475,-0.23062,0.089429,-0.2772,-0.10083,0.17836,-0.082465,0.075037,-0.17843,-0.28899,-0.019617,0.21238,-0.19776,-0.10708,-0.16002,-0.015019,0.10814,0.013642,0.005072,1.1102e-16
"120",-10.401,-1.1496,-0.99348,-3.6535,-1.1144,3.4034,-2.3195,3.2241,-3.7916,2.2201,-3.4543,2.4573,-2.075,1.6544,-0.53272,2.6273,-1.3189,2.0056,-1.4998,-0.1237,-1.5102,0.98853,0.89047,-0.26728,-0.7877,0.4907,0.029304,0.14398,1.1726,0.65963,-0.43987,-0.84206,-0.27571,-0.99737,-0.88696,1.5043,0.66835,0.40022,-0.34844,0.54775,0.088546,-0.93518,0.031035,0.78904,-0.44535,-0.2024,-0.0577,-0.49831,-0.24589,-0.2438,0.20297,-0.00049529,-0.19127,-0.62129,-0.48078,0.19775,-0.66513,0.6419,-0.95991,-0.053362,0.18052,-0.48098,0.0030977,0.24092,-0.21002,0.16169,-0.12368,0.18366,0.25886,-0.46744,-0.22225,0.062388,0.11533,-0.10746,0.11619,-0.21342,-0.041111,-0.069659,-0.13693,0.27391,-0.28565,-0.059473,-0.095156,0.21467,-0.18286,0.056331,-0.072103,-0.1714,-0.13434,0.1378,-0.1566,-0.06496,-0.10771,-0.22117,0.14883,0.074147,-0.054571,-0.20307,-0.059394,0.089179,-0.078461,1.0825e-15
"130",-16.894,0.38093,-1.2321,1.5766,-3.5388,-3.1207,0.11769,-2.1865,-0.66371,0.89371,-3.8308,0.080193,0.66188,-0.78432,0.87504,1.4512,1.4574,-0.78473,-0.84671,2.1133,-1.9467,1.2146,-0.17738,-0.56891,1.18,0.24159,0.94827,0.58982,-1.0081,0.4568,-0.31155,-0.096557,-0.2832,0.6483,0.42271,0.7168,0.07006,-0.64025,-1.141,0.26764,-0.4537,0.19124,-0.22082,0.7616,-0.29532,0.24394,0.13338,-0.42804,0.28944,0.058476,-0.16669,-0.46276,-0.075324,0.18052,0.41588,0.14381,0.10357,0.089885,0.016975,0.38229,-0.22155,-0.076918,-0.097079,-0.21901,-0.31032,-0.026031,-0.14733,0.10469,0.044625,0.037631,0.22739,0.12965,0.12262,-0.028288,0.38512,-0.08702,0.053278,-0.34875,0.024255,-0.43019,0.14547,0.1148,0.2348,0.05709,0.33568,0.19566,0.055129,0.20883,-0.12225,-0.27446,-0.45616,0.2233,0.085009,0.051389,0.055407,0.11044,0.060651,0.17332,-0.18542,0.016474,-0.2269,-2.1796e-15
"430",-10.146,2.9199,1.5167,-3.9546,2.469,-0.33026,-2.62,-3.1822,-2.3381,2.6498,-2.6644,-2.2579,-0.76463,-0.23834,1.2608,1.0671,-1.206,1.3333,-0.54882,1.2206,-0.5196,-1.4743,-2.5546,-0.34226,1.7166,-1.1686,1.1039,-1.4003,-0.26769,-0.34245,0.32625,1.8365,0.59566,0.61493,-0.096413,0.21806,-1.6783,1.7041,-0.19245,-0.3643,-0.5815,-0.12618,-0.14399,-0.7081,0.3569,-0.52204,-0.51577,0.062072,-0.25187,0.22429,-0.31578,0.046517,-0.015641,0.58216,-0.13818,0.038347,0.23278,0.26124,0.0070176,-0.1031,-0.27529,0.14538,-0.32087,0.090488,-0.065737,-0.069934,0.10824,0.18112,0.12744,-0.055361,0.11161,-0.10641,-0.33253,0.10808,0.33416,-0.18692,-0.10892,-0.044689,0.066252,-0.10577,0.16399,-0.13654,-0.14279,-0.14359,-0.12481,0.0017986,-0.091695,0.09785,-0.21029,-0.010682,-0.1085,0.15243,-0.032969,-0.34208,-0.26947,0.10411,0.12003,-0.21634,0.058156,0.094685,0.22495,-1.0339e-15
"570",-16.904,0.34272,0.22539,-0.48723,-2.7754,2.0899,-0.20966,2.5272,-6.5565,1.1876,-2.166,-2.6324,-1.1714,0.51845,-2.3662,-0.44351,-2.1871,2.0006,3.1488,0.17194,-0.82178,0.33535,0.37081,-1.0325,-0.73044,-1.1554,0.68971,-0.96855,1.8032,-0.5918,-0.50421,0.3733,-0.076031,0.27499,-0.17767,-0.74488,0.077473,-0.71035,-0.67936,-0.28144,-0.91669,-0.32215,-0.0020827,-0.45046,0.49712,-0.81373,-0.18904,-0.36133,0.51325,-0.17893,0.22289,-0.12491,-0.091229,-0.20801,0.56064,1.0028,0.69648,-0.20038,0.020329,0.37541,0.17465,-0.34373,0.20625,-0.45866,-0.26489,-0.35278,0.018653,0.29314,0.23747,-0.061044,0.33121,-0.12061,0.12187,0.23043,-0.059882,0.1258,0.15383,0.045341,0.083726,0.0095142,0.18829,-0.043751,-0.29539,0.030109,0.07629,-0.098331,-0.10299,-0.23789,0.23412,0.1446,0.23387,-0.053662,0.26608,0.078727,-0.0010168,-0.0016117,0.15946,0.0014428,0.044722,-0.015577,-0.16223,1.7764e-15
