"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112"
"1390",9.2843,2.3858,-8.9149,2.5988,0.3891,-7.3295,4.9023,-2.0581,-3.9191,0.31598,-0.25825,-0.86838,3.9631,-0.29075,-0.25402,2.38,-2.1316,-2.8444,0.2351,-3.1385,-1.7728,0.080225,-1.8869,1.3247,-0.10254,-1.7757,-0.96319,-0.0015613,-0.16269,1.2694,-1.6671,0.83709,-0.57136,-2.2072,0.076947,2.2604,-0.98981,-0.86166,0.75613,0.058533,-1.2417,1.2017,0.36293,-0.9339,-0.96596,0.016518,0.23448,0.27419,0.50116,-0.37861,-0.085316,-0.6214,-0.28688,0.44547,0.15627,-0.013708,0.10064,0.66943,-0.36544,0.34661,-0.68424,-0.27135,0.10539,-0.29398,0.032563,-0.029701,0.30126,0.42915,0.014522,0.056643,-0.023826,-0.17428,0.097273,-0.040113,0.16895,0.07146,-0.27443,-0.019955,-0.082435,-0.056132,0.025796,-0.12623,0.15797,-0.1746,0.11119,-0.074661,0.11972,-0.13538,-0.13985,0.070186,0.10318,-0.058585,-0.07779,-0.089431,0.094363,-0.027151,-0.032551,0.072305,-0.0066458,0.063424,0.066086,0.067334,0.057757,-0.034962,0.027602,0.0445,-0.0094066,0.0066401,0.013994,-0.019775,-0.0015874,-4.0107e-15
"1400",1.1554,-10.21,-3.355,2.7643,-3.0081,-5.7846,5.6473,-0.12736,-0.12782,-4.1268,-0.97845,1.039,-0.33966,-1.2197,1.3219,1.4354,1.219,1.4078,-1.7468,-1.3347,-0.86734,0.84976,0.90902,0.097474,-0.96591,0.37935,-0.69988,0.98353,-0.65564,-0.26327,2.0821,-0.79868,0.92173,-0.31335,1.0168,1.9128,-0.15339,0.90872,-0.082822,-0.37282,0.39295,0.80661,0.78979,-0.87113,0.18706,-0.2367,0.16646,0.47412,-0.38912,-0.26377,-0.42618,0.17345,0.28476,-0.30213,-0.23576,0.69093,-0.34006,-0.22669,-0.35482,0.52554,0.64299,0.30287,-0.21674,-0.36334,-0.21594,-0.5066,-0.06192,-0.13999,0.42986,-0.07274,-0.098113,0.4517,-0.0073646,-0.00068025,-0.045672,-0.052266,0.37937,0.25349,-0.22013,0.17793,0.17469,0.19386,-0.42358,0.098869,0.28844,-0.159,0.20715,0.17008,0.17283,0.046545,0.063318,0.044023,0.027615,-0.18102,0.013413,0.14486,0.040105,-0.25249,-0.11142,0.014708,0.17334,-0.053268,-0.074798,0.056496,-0.067369,-0.13871,-0.050067,0.12549,0.0083517,-0.048467,0.007766,-1.6931e-15
"1420",-2.4623,-6.8575,-4.1441,-4.2547,-1.1196,-4.3055,5.04,0.038672,-3.9524,1.0393,-1.8553,2.3679,2.6754,0.71353,-0.79727,0.65691,0.80709,2.3756,-1.347,-1.1489,0.14854,1.175,1.1536,1.222,-1.8007,-0.52333,-1.4039,-0.56437,-0.1144,-1.1705,0.57584,0.33532,-0.39108,0.13179,-0.19047,0.95108,1.8323,-0.64431,0.25726,0.13471,-0.10518,0.18297,-0.015627,1.0347,0.49609,-1.0789,-0.69722,-0.39442,0.24917,0.028534,-0.38197,1.174,-0.37367,0.20099,0.19561,0.19305,-0.21028,-0.26634,0.57031,-0.066099,0.060147,-0.39485,0.067271,-0.24523,-0.075035,0.22125,-0.019366,0.14902,0.082223,-0.20322,0.16842,0.04004,-0.22258,0.30572,0.28315,0.19834,0.045017,-0.029892,0.38514,-0.26034,-0.08232,-0.033059,0.13939,-0.37236,-0.10682,0.16691,-0.064504,0.097595,0.28779,-0.038633,0.090642,-0.090056,0.12883,0.22119,0.24047,-0.049179,-0.21556,0.22125,0.082414,0.12328,-0.0078948,-0.2306,-0.025817,0.11148,-0.11209,-0.069967,0.076076,-0.049838,-0.00041849,-0.064758,-0.12822,-1.2733e-15
"1580",1.8138,-9.1973,-5.2132,7.3974,-3.5376,-6.0879,4.7243,1.3942,8.3926,-2.2885,3.5481,0.49123,0.88812,-1.5198,5.4483,-0.098182,-1.6162,2.088,3.0377,-0.10929,1.3502,-1.582,-0.48631,-2.1267,2.1784,-1.2378,0.73591,1.1315,2.34,0.58515,1.0581,0.77341,-0.4239,-0.29127,-1.6136,-0.45864,-0.10063,0.63249,-0.58666,0.88283,-0.71898,0.32119,1.098,-0.1827,-0.34419,0.041697,0.063738,0.19215,-0.70992,0.28998,-0.47226,0.25648,-0.69187,0.5994,-0.42944,0.02023,0.18901,-0.35912,-0.051349,-0.73007,-0.0034783,-0.13706,0.091833,-0.38338,0.1357,0.075707,-0.11182,-0.62891,-0.036744,0.060224,0.20764,-0.029549,-0.17137,0.048212,0.047141,0.011304,0.036894,-0.15979,0.13528,-0.21271,0.022654,0.11157,0.011929,-0.18182,0.065113,0.16457,-0.1747,0.029132,-0.27003,0.099647,0.13601,0.16411,0.090835,-0.016534,-0.028595,0.05976,-0.027816,0.050526,-0.034229,0.030287,0.068479,0.032591,-0.082305,-0.026802,-0.040091,-0.032896,-0.0059229,-0.11311,0.047797,-0.040292,-0.015249,-1.6653e-15
"1810",3.3463,-14.615,-3.5104,0.47028,-3.5304,1.2485,-5.723,2.9969,-2.2493,2.4511,-4.9905,-0.92643,0.026128,-0.59493,1.4667,1.4101,-0.022138,-2.2517,-0.65909,4.4157,-1.4782,-0.01597,-2.0458,0.28195,-0.7238,-0.60479,-0.76467,0.040141,-0.4534,-1.5143,-0.23063,0.69795,0.20462,0.72547,0.29111,-0.53294,-0.53183,-1.4611,-0.77987,0.072668,0.19418,-1.1163,0.022347,-0.31876,0.03537,0.037449,-0.025916,-0.57086,-0.60133,-0.60227,0.13314,0.26298,-1.0093,-0.24924,-0.42109,0.27094,-0.46999,0.30229,0.010913,-0.27811,-0.55356,-0.43386,0.22745,-0.11825,0.29625,-0.11861,-0.19515,0.012897,-0.067234,0.56638,0.25048,0.39266,0.064173,0.39376,0.15363,-0.12373,-0.014155,0.17776,-0.14067,0.049507,-0.047492,0.21293,0.22645,-0.083491,0.44691,0.10233,0.031605,-0.043611,0.13302,0.0091857,0.088751,-0.045975,0.13742,-0.32395,-0.0093048,-0.097596,0.17098,-0.10609,0.012118,-0.012496,0.10198,-0.096942,-0.096949,-0.092837,-0.053761,0.010741,0.080856,-0.095773,0.00032636,0.022909,0.074312,-1.1102e-15
"1840",23.232,0.74592,6.4364,7.0962,-3.3804,2.1538,5.7125,-2.2133,1.5402,3.3702,-7.791,-4.1523,-4.3975,-2.9934,-2.3025,-2.0146,-2.3783,-3.0544,-3.8819,-5.2044,-2.2118,2.095,1.0728,-0.43108,-0.67114,0.037427,1.3384,0.19055,2.3044,0.046257,0.239,0.048847,0.52142,-0.9448,-0.11323,-1.6259,-0.30943,-0.11661,0.74985,0.52854,0.57119,-0.24781,-0.45352,-0.41196,0.11976,-0.0091764,0.29567,-0.47986,-0.50255,0.22319,-0.22764,0.85456,0.39854,0.53453,0.066767,0.026668,-0.33422,0.27472,0.02103,-0.40488,-0.13312,-0.11703,0.25092,-0.038097,-0.038446,0.042264,-0.098124,-0.17384,-0.0070687,0.03378,0.25963,0.0022463,-0.28373,0.028772,-0.039816,0.069451,0.12416,-0.059488,0.040524,0.043007,-0.016744,-0.099997,-0.014749,0.12863,-0.043464,0.040935,-0.053237,0.047335,-0.031551,-0.051926,0.0044922,0.0171,0.046649,-0.019672,0.0025862,0.059327,0.10275,-0.046393,-0.019012,0.029589,-0.10831,0.013877,0.057996,0.056064,-0.0095119,-0.014786,-0.0012663,-0.0017564,0.010742,0.015106,0.0038209,-1.7542e-14
"1920",-5.6697,-14.651,4.7803,-1.67,-2.9516,0.49213,-3.9747,-0.93766,7.7474,3.2844,-1.8888,3.6791,5.3036,0.84809,-2.4571,-0.94539,0.056187,-0.18683,1.2032,-1.4261,1.6468,-0.24088,0.74139,1.3695,0.88852,-0.31044,-1.5187,0.06751,-0.0072485,-0.12623,0.56132,-0.041989,-0.462,0.90566,0.89885,-0.53374,0.08442,-0.56532,0.064208,1.5455,0.93782,-0.19563,-0.34273,-0.51405,-0.32575,-0.4063,0.1352,-0.66075,0.62422,-0.11164,-0.18961,-0.25826,0.59136,0.40636,0.51048,0.17133,0.42175,-0.052153,0.33015,-0.0028739,-0.58451,-0.43759,0.083367,-0.080426,0.23596,0.26805,0.042756,-0.51334,0.37379,0.010163,-0.45425,0.15938,-0.076694,-0.4414,0.26465,-0.049899,-0.53489,-0.13003,-0.063013,0.13021,-0.032943,0.020214,-0.17787,-0.097305,0.12669,-0.24059,0.050351,-0.0070377,0.17849,0.0075989,0.30152,-0.035113,-0.10436,0.0026522,-0.026449,0.24292,0.13293,-0.1061,0.02787,-0.18224,-0.05706,0.0006795,-0.13988,0.017708,0.099915,-0.080254,-0.11988,0.032227,0.018869,0.00061153,-0.0026668,4.4409e-16
"2050",11.302,5.0803,-5.1571,4.604,0.65707,8.1605,-0.52707,2.382,0.072354,0.90321,2.2239,-0.031236,-2.1692,2.4269,-0.17321,-2.0131,-2.4826,1.5512,-1.4262,-1.113,1.0902,0.89572,0.54012,0.07284,-1.7943,1.3087,-0.75959,0.47858,1.9933,-0.60949,0.9364,0.094026,0.32146,-0.35651,-0.52898,0.54224,-0.47655,-1.548,-0.53637,0.17794,0.27729,-0.76358,0.77803,0.68971,-0.43759,0.7752,-0.78346,-0.18265,1.0301,-0.18067,-0.08094,-0.47523,-0.455,-0.59674,-0.050315,0.39319,-0.043133,0.74189,0.18864,0.26942,0.34637,0.56356,-0.089499,-0.29342,0.17932,0.67586,0.14457,-0.19224,0.027293,0.36682,-0.24175,-0.358,0.08042,-0.40872,-0.27727,0.0023203,-0.20036,0.024237,0.16823,-0.10186,0.063878,0.12902,-0.05423,-0.1308,0.00072073,-0.16095,0.17542,0.14313,-0.087778,0.25617,-0.11551,0.0062365,-0.11319,-0.026243,-0.09264,-0.057544,-0.02961,0.03468,0.10898,0.19286,0.17621,0.0066643,-0.17927,0.098382,-0.08071,-0.14046,0.057134,-0.038706,-0.059886,0.066475,0.075745,-2.7894e-15
"2120",-11.715,-2.9049,-0.33126,7.7411,-1.5702,1.1642,-1.1739,-2.0078,2.4712,0.12001,-1.451,1.204,0.79315,0.84456,1.6783,-0.006894,-1.1716,-1.9209,2.0158,1.0377,-0.71547,0.8076,0.33943,2.2204,0.70228,1.498,0.56187,0.11414,0.62413,0.030514,0.14944,0.50932,0.50793,-0.0087953,0.33346,0.24068,-0.41475,0.2581,-0.053468,-0.014507,0.15275,0.7536,-0.83293,0.2781,-0.01456,0.63113,-0.22275,-0.15627,-0.6997,0.041489,1.0523,0.61429,0.59033,-0.12163,0.5802,0.045963,-0.40533,0.17808,-0.42068,-0.025552,0.19354,0.16775,-0.11968,0.28571,-0.17419,-0.35728,-0.1775,-0.049188,0.086499,0.17312,0.12519,0.46369,0.017875,-0.22451,0.22544,0.11589,-0.15916,0.14715,0.22144,0.016026,0.20347,0.15676,-0.04378,-0.39108,-0.19589,0.018394,-0.0070329,-0.019019,-0.054937,0.28476,-0.10735,0.0014243,-0.09579,0.20842,0.071149,-0.16179,0.074681,0.27188,-0.33006,0.32046,0.082821,-0.1098,-0.10499,-0.21454,0.29524,-0.040577,-0.012265,0.019773,-0.062446,0.02936,0.0057323,5.6066e-15
"2190",0.13284,-0.15494,-7.6193,5.0026,-1.6557,3.3207,-3.4585,-1.3355,-2.565,-1.4404,4.6459,0.70832,-1.3839,-0.76391,1.0242,-0.30924,-2.6452,2.3415,0.019182,-0.35438,-0.78379,0.58793,0.66584,1.1889,-1.9736,0.68135,0.34065,0.32485,-0.21439,-0.22619,0.67166,0.50929,-0.29314,-0.99192,-0.43804,0.47489,-1.0666,0.32326,-1.0071,-0.62621,0.8558,0.23069,0.076224,0.48596,-0.58341,0.19413,-0.53654,-0.17419,-0.27565,-0.6464,-0.0045197,0.0035011,-0.1547,-0.27512,0.087401,-0.045206,-0.52008,-0.16123,0.028589,-0.20392,-0.061031,-0.28335,0.27743,-0.54946,-0.26673,-0.041199,-0.23199,-0.0054353,-0.12295,0.25325,0.22609,0.0046461,0.39803,-0.27773,0.53867,0.061861,0.012471,-0.069417,0.047374,0.20862,-0.44389,-0.15788,-0.021459,0.09675,-0.0090858,0.14406,-0.12547,-0.067783,0.19973,-0.28214,-0.055593,-0.23165,-0.0049938,0.30182,-0.15822,0.1323,0.25989,0.092222,-0.0092669,-0.26564,-0.17127,0.28984,0.088748,-0.10762,0.0071466,-0.060068,-0.044663,0.036774,0.054585,-0.19318,-0.028273,2.8588e-15
"40",-4.6508,9.6143,-5.9649,-0.53328,0.14927,-4.5012,0.0023545,-4.0538,0.26033,0.023427,0.70679,0.17909,2.7525,-1.1568,-0.59592,1.0582,2.2305,0.12327,-2.0073,0.33959,0.57693,-2.0636,1.051,-1.1365,0.64965,-0.075933,0.25714,-0.28369,-0.87258,-0.72881,0.3266,-0.8493,-0.67526,-1.6889,-0.43181,-0.87271,0.081333,1.4385,0.70242,0.1095,-0.35631,-1.4199,-0.39905,0.063959,-0.53888,-0.67794,-0.4292,-1.1483,-0.0086214,0.16352,0.72488,0.0063408,0.259,-0.17012,0.50756,-0.04279,-0.36416,0.42891,-0.80092,-0.43584,-0.36703,0.67292,0.015185,-0.31208,0.14068,0.23938,0.09113,-0.14766,-0.43539,0.044995,-0.16881,-0.19383,-0.55416,-0.19553,0.067804,-0.39509,0.22882,-0.048806,-0.15341,0.015042,0.34405,0.14332,0.063819,-0.10268,0.14979,-0.014053,-0.013542,0.15114,0.29693,0.19627,-0.24723,-0.082568,-0.21077,-0.047105,-0.012529,-0.070692,0.041355,0.021188,0.069052,-0.07703,0.19243,-0.014791,0.10972,-0.024842,-0.011078,0.0057435,0.046598,-0.031219,0.087014,-0.1811,-0.017697,4.5415e-15
"100",-10.179,11.608,4.7142,4.2772,1.2526,1.8661,7.2241,-2.745,2.6356,0.45449,1.1856,1.8884,1.3944,-1.8197,1.0345,0.99729,0.91079,-2.894,-1.3502,0.45421,0.33814,1.9548,0.58031,1.3012,1.2795,-0.84083,0.48361,0.30094,-1.9177,-0.072114,-0.787,-0.64445,-0.28304,0.88493,-0.11272,0.070612,-0.98707,-0.28196,0.47772,0.049205,0.5376,-0.29419,1.5223,0.97372,0.6201,-0.4748,-0.60906,-0.084877,0.6391,-0.74629,0.048278,0.34989,-0.63099,0.29954,-0.036803,-0.2846,0.92969,0.53518,0.010072,-0.3763,-0.025366,0.58612,0.46552,-0.25262,-0.17898,-0.80947,-0.096318,-0.14954,0.077845,0.08329,0.38163,-0.078997,0.13929,0.32433,-0.31544,-0.25005,-0.18615,-0.15785,0.17932,0.20134,-0.24776,0.25166,-0.0074274,0.19178,-0.067254,-0.13894,0.067167,0.12656,-0.14573,-0.0044562,-0.20677,0.055945,-0.0064954,0.12121,0.20551,0.094322,0.1084,-0.038619,-0.073447,-0.12707,-0.0069116,-0.018879,-0.038393,0.11132,0.096391,-0.053134,0.00087796,-0.075817,-0.096673,-0.031197,0.007328,-4.4409e-16
"260",5.1076,13.204,7.4749,-1.3375,-9.6228,-5.5173,-2.8098,-1.7249,1.2686,-0.13249,1.1048,-0.015719,-1.9027,-0.68533,-1.088,1.715,0.60121,-0.19583,-1.2245,1.9563,0.81634,2.3867,0.36636,0.40878,0.038412,2.6488,0.8751,0.18924,0.43712,1.0846,-0.38538,1.2695,-0.017959,0.03198,-2.0055,0.87417,-0.16331,-0.35152,-2.3973,0.30243,-0.54088,-0.4077,-0.055374,-1.7453,0.46845,-0.7757,-0.32071,0.24587,0.772,0.8771,0.21579,0.44763,0.093054,0.057177,-0.050769,-0.0021007,0.31907,0.096419,-0.082123,-0.22759,0.1924,-0.32157,-0.52503,-0.025312,0.30129,-0.014272,0.90637,0.41267,0.085579,0.089238,0.18049,0.37519,0.019816,0.022179,0.037143,-0.20985,-0.25144,-0.052734,0.33811,0.18355,0.098437,-0.043073,-0.18193,0.032567,0.028814,-0.038312,-0.22185,-0.12415,0.17947,-0.038,-0.13279,0.031435,-0.12963,0.027274,0.02116,0.055284,0.017008,-0.060206,-0.0003248,-0.049831,0.037178,-0.022021,0.052043,-0.015181,-0.058599,-0.00164,0.040382,2.3528e-05,0.025859,0.01923,-0.020626,-1.9984e-15
"270",-0.46805,14.437,0.2334,-4.2402,-0.49171,0.74569,-3.3308,4.8204,1.3782,-5.3871,-3.8033,3.8169,0.19468,2.9665,0.52092,0.95284,-1.7227,1.1078,0.65312,-1.5221,1.1189,4.4044,-3.2509,-1.5506,-1.4429,-2.3888,1.0934,-0.47024,-0.91622,0.49396,0.40067,0.55828,0.080624,-0.31819,-0.6395,-0.62858,0.56558,0.054815,-0.80914,0.23751,0.60611,0.47431,0.48294,-0.14265,-0.10062,-0.2238,-0.45493,-0.36907,0.46254,-0.1464,0.49346,0.22854,0.053656,0.29543,0.40939,-0.72613,-0.39936,-0.24452,-0.028421,-0.009733,-0.019194,0.25574,-0.58065,-0.1288,0.34332,-0.47944,-0.51827,-0.029483,-0.15862,-0.30595,-0.050567,0.0034396,-0.058919,-0.20847,0.0040325,0.056796,0.19818,-0.15414,-0.39859,0.25168,0.025825,0.1972,0.26696,-0.073026,-0.29875,-0.11148,-0.081195,0.045196,-0.062547,-0.14143,0.17157,-0.090046,-0.04158,-0.28846,-0.092618,-0.048243,-0.041461,0.070093,0.088334,-0.0028626,0.06006,0.0087922,0.026511,-0.047743,0.053848,-0.12768,0.073362,0.042888,-0.0087888,0.081643,-0.0082164,2.047e-15
"320",0.68328,8.847,2.2422,-1.4924,1.2258,6.645,-1.7517,0.15959,1.2078,-3.5517,-0.1889,-1.7466,1.9211,3.199,2.0185,2.1162,-0.92453,0.4366,-0.62426,-0.82483,1.5816,1.6759,-0.6002,-2.5918,1.5946,-0.88202,-1.2829,0.56735,-2.3765,-1.5433,0.45171,-0.55894,-0.084036,-1.2242,-0.64315,-0.19408,-0.032247,-0.55374,-0.028599,0.017437,-0.49332,-0.20076,-0.98266,0.36796,-0.20223,0.045023,0.046668,-0.061072,-0.18319,0.49104,-0.5989,0.72216,0.33927,0.24966,-0.40032,0.029512,-0.37772,0.39106,0.4188,0.25448,-0.36899,0.038274,-0.085389,-0.25091,-0.13445,0.25887,0.14072,0.25284,-0.32878,0.31658,0.21315,0.27753,0.20263,-0.15224,-0.23504,0.1868,0.050162,0.017661,-0.082787,0.23779,-0.18055,-0.22759,-0.34647,0.073478,0.11351,-0.18019,0.00030713,-0.24165,0.077253,0.24666,-0.012307,0.26484,0.23837,0.13443,0.035798,-0.11559,-0.22693,-0.030587,-0.24591,-0.034669,-0.08559,0.0091419,-0.083346,0.043655,0.037219,0.080693,-0.25536,-0.093987,0.048234,-0.064026,0.073436,6.6613e-16
"390",7.4045,14.562,5.1854,8.4088,-5.9832,-2.4425,-1.2092,-5.5577,0.54584,0.59451,2.2951,-1.7938,-0.63019,-3.0664,0.04501,1.4959,0.39816,0.20629,-1.273,0.98746,0.70512,1.5035,2.4838,0.55649,2.3891,-0.16588,-0.34269,0.4994,-2.0224,-0.10919,-0.13882,-0.052505,0.78931,1.0296,0.02244,0.56988,0.88968,-2.0532,-0.77324,0.0016537,-0.29861,-0.987,-0.26408,-0.96795,0.1875,0.58875,-0.28658,0.28822,-0.21593,-0.98927,0.32692,-0.53514,-0.19256,0.9166,-0.012141,-0.36323,-0.46541,-0.85721,-0.27755,-0.21133,0.18362,0.37877,0.3053,0.090194,-0.059905,0.63529,-0.6077,0.01184,0.090778,-0.41574,-0.24463,-0.18068,-0.079679,-0.05501,0.28625,0.38699,-0.033332,0.16583,-0.18715,-0.11798,0.028276,-0.10567,0.043439,-0.069887,-0.12803,0.1574,0.26682,0.11184,-0.069849,0.15581,0.089128,-0.08515,0.18132,-0.012347,-0.011428,-0.048423,-0.057054,-0.0091418,0.028862,0.03608,0.040644,0.064327,0.062456,0.018712,-0.006382,-0.0053873,-0.063464,0.057169,0.011541,0.0098899,-0.0045802,-2.8866e-15
"560",-13.837,0.256,6.188,5.3224,9.2796,-2.8324,-2.7301,-0.1351,-5.297,2.6244,-0.34556,4.4867,-5.1321,-1.2092,0.28549,-0.37059,0.56914,-1.5122,0.63548,0.52131,-0.13171,-0.17518,-0.91033,-1.2216,0.66385,-0.4391,0.37709,0.47797,0.49646,1.5299,-0.77919,-0.32401,-0.027262,-0.29132,0.91005,0.072632,0.050014,0.19071,-0.15352,0.55998,0.15293,0.38453,-0.15677,-0.6436,0.15118,0.8242,0.099154,-0.72834,0.398,1.0171,-0.21092,0.22013,-0.29841,0.51727,-0.034989,-0.12164,0.11841,0.16005,0.28409,-0.0087825,-0.0063297,0.20322,0.29576,-0.052488,0.076712,0.089514,0.10271,-0.39976,-0.31224,0.17029,-0.25386,-0.11342,0.73372,0.16974,-0.054434,-0.020828,0.032868,0.09251,-0.45029,-0.0022826,-0.23227,0.15134,-0.053937,-0.16381,-0.10783,0.14407,0.047969,-0.026246,0.4314,0.18898,0.080102,-0.10459,0.037176,0.12535,-0.13938,0.15116,-0.044026,0.069656,-0.1603,0.088121,0.16894,-0.078353,0.093981,0.070144,-0.23261,-0.0059313,-0.070136,0.049161,-0.16456,-0.082107,-0.11914,7.2702e-15
"820",-3.3607,3.5377,-0.17497,-2.3017,-0.11568,3.8353,-3.2855,-3.4626,-2.3391,-1.9262,-1.039,-0.81257,0.2035,-0.79325,3.3547,-0.25126,-0.75481,0.43953,0.4326,-0.57462,0.48092,0.045112,-1.0555,0.22705,2.0662,-0.35099,0.5571,-0.52409,-0.07035,0.24421,-0.085852,-0.68437,0.42218,0.56479,-0.87876,0.66253,0.2488,-0.32012,0.96931,-0.11456,-0.014776,0.052745,-0.81678,0.1669,0.12764,-0.30208,0.31971,-0.77182,-0.00575,0.3471,-0.11549,-0.12364,0.10809,0.30057,-0.31554,0.52113,0.76882,0.13875,0.22217,-0.23748,-0.29845,-0.21678,0.2663,0.0024346,-0.32884,-0.0042127,0.13636,0.141,0.29509,-0.13871,0.12088,0.098808,0.36787,-0.15349,0.03295,0.31258,0.38902,-0.1424,-0.2373,-0.0031305,0.32297,0.0025464,-0.21876,0.0010756,0.033235,0.039364,0.12865,0.20771,0.12133,-0.28682,-0.025985,-0.25834,-0.056979,0.30111,-0.044369,-0.14683,0.075432,-0.13776,-0.050175,0.065579,0.2145,0.24369,-0.13119,0.032856,-0.010138,-0.096713,0.36687,-0.078863,0.19258,0.18726,-0.00087657,1.7625e-15
"840",3.0781,9.0764,-4.7319,-4.9718,0.42867,-4.2773,-1.5323,-3.3437,0.69896,-1.8357,-2.3007,2.1159,0.0097391,0.15449,-3.1982,-0.7419,-0.34278,-1.192,-1.7556,0.29358,-0.27968,0.07398,-1.0191,-1.1118,0.30201,0.53302,-0.17172,-0.56082,-0.65014,0.16135,0.53942,0.38879,2.9199,1.1579,-0.44961,0.98611,-0.24109,0.47692,0.73773,-0.58892,0.16954,-0.87574,0.19665,0.65911,-0.033854,0.6336,0.63374,-0.16,-0.22599,0.26319,0.43956,-0.0042295,-0.033061,-0.52661,-0.91825,0.0023207,0.25463,0.1533,-0.6682,-0.42257,-0.075563,-0.47488,0.12476,0.083886,-0.042439,0.016295,-0.047558,0.20804,0.14698,-0.30423,0.042936,0.027772,-0.11306,-0.30005,0.013296,-0.24617,-0.16306,-0.3055,-0.25967,-0.22462,-0.20599,-0.026102,-0.50358,-0.33116,0.31495,0.10946,-0.19782,-0.12366,-0.31074,-0.10655,0.15391,-0.074845,0.075186,0.05995,-0.203,0.08455,-0.10921,0.31147,0.098123,-0.036082,-0.01995,-0.072172,-0.023697,0.14499,0.054836,-0.086144,-0.056947,0.0027277,-0.14155,-0.045773,-0.021464,6.5746e-16
"870",-10.789,2.943,-0.36024,-3.0367,-0.53686,0.22165,1.5085,-4.9239,-0.32529,-1.8197,-0.82717,-2.2329,-0.24536,-1.1528,2.368,-3.461,-1.3397,0.46061,-0.31762,-0.023706,-0.88538,0.44321,0.40093,0.45383,1.4354,-0.72293,0.79283,0.34119,-0.50092,-0.018708,-0.36445,0.6554,-0.097596,1.1182,0.29924,-0.2643,-0.54904,0.87981,-0.29761,-1.1495,-0.2481,0.17567,0.10261,0.38299,-0.0011172,0.19648,-0.10198,-0.14878,-0.14905,0.10454,0.19507,-0.16677,-0.15085,0.38238,0.33745,0.29977,-0.37717,0.037156,-0.021618,-0.14213,0.03228,-0.033529,0.22088,-0.24568,-0.23061,-0.16951,0.55108,-0.093634,-0.082333,-0.10357,-0.15861,-0.5856,-0.012591,0.066296,0.1753,0.23891,-0.33932,0.31224,-0.10185,0.3613,-0.16917,-0.21024,-0.054571,0.11143,-0.087271,-0.0067723,-0.23606,-0.19621,0.31673,0.029084,-0.02916,0.19685,-0.066667,-0.33377,-0.089033,0.12101,-0.18579,0.089576,0.19227,0.1077,-0.11702,-0.14727,-0.45039,0.054355,0.0050537,0.094881,0.19141,0.17587,0.0806,-0.043801,0.050679,8.429e-15
"890",-9.7196,-4.3601,1.0006,6.5213,0.23553,3.0316,0.32986,-4.4555,-2.8716,-3.4144,-1.5271,0.38308,-2.5392,-0.17061,1.5352,-2.3642,1.4318,0.08023,-0.77833,-0.77798,-0.19104,1.5187,-0.90427,0.27766,0.64823,1.4092,-0.085643,0.085276,-0.39078,-0.91585,0.91598,0.43347,-0.31408,-1.311,-0.46405,0.30086,0.25835,0.53004,0.40566,0.66118,0.21615,0.21974,-1.2888,0.44752,0.096976,0.37942,0.014445,0.29551,0.78469,-0.41424,-0.085735,-0.8821,0.24614,0.42183,-0.023815,-0.28889,0.43078,-0.46233,-0.2612,0.31904,0.21685,-0.30272,-0.17,0.040671,0.15095,-0.0037698,0.079465,-0.24795,0.36015,0.61568,-0.49799,0.1495,-0.087101,0.11376,0.64428,-0.047032,0.17435,-0.43664,0.042979,-0.22091,-0.14508,-0.03803,0.081904,0.25757,0.10985,0.083239,-0.078782,0.14224,-0.19551,-0.076496,-0.16082,0.084829,-0.012332,-0.20857,0.073396,-0.096303,-0.20347,0.046217,-0.10633,-0.25047,0.053814,-0.1938,-0.034118,-0.07688,-0.077286,0.1377,0.13787,-0.17007,-0.15,-0.037984,0.043092,3.8719e-15
