"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
921 "S" 56.336 -2.31 -3.404 -5.835 39.774 201.416 459.134 648.651 1407.35 2483.83 403.705 207.318 159.123 163.836 178.462 276.027 131.21 146.079 231.782 220.656 146.048 144.269 175.253 110.653 148.394 223.826 518.518 7240.01 5409.52 5349.73 4737.03 2750.66 1648.74 838.447 459.271 435.213 485.388 494.773 579.85 749.437 1170.14 2627.71 385.905 156.534 85.336 87.337 73.623 32.245 18.466 81.827 -10.769 -6.413 44.07 45.331 4.204 -2.063 0.8 8.829 38.502 84.212 304.281 1409.98 414.944 861.683 192.068 46.247 48.326 36.795 18.437 18.437 7.054 16.995 32.614 38.391 41.282 71.805 321.285 1096.54 311.721 164.268 29.438 3.438 -2.753 -7.959 -8.764 108.853 25.067 4.651 2.06 0.119 0.045 2.65 2.018 -0.319 -1.195 -0.067 3.998 6.261 8.599 61.534 350.7 93.817 127.894 63.125 48.6 7.887 1.461 0.466 -0.138 -0.27 0.191 0.123 -0.074 -0.235 0.17 -0.034 -0.223 0.005 0.907 0.827 2.32 20.233 137.806 4.934 3.399 8.524 14.566 10.827 33.155 85.995 20.898 6.664 5.548 5.562 3.635 1.45 2.659 11.906 24.146 6.369 2.415 8.957 22.382 6.513 11.817 48.226 26.468 26.647 10.922 4.872 5.13 3.895 2.173 8.169 2.337 -1.432 -1.648 -0.288 16.936 3.306 3.996 7.297 1.166 2.916 16.764 10.587 9.066 6.328 146.689 440.737 31.467 13.416 20.441 1.391 6.174 14.361 426.888 101.666 13.561 6.943 8.909 11.963 11.128 5.302 0.702 0.156 -0.12 -0.248 -0.823 -0.617 -0.428 2.119 6.819 2.963 3.194 4.311 1.596 3.09 1.751 0.414 -0.093 0.025 -0.308 -0.202 0.222 -0.006 0.127 0.157 1.596 0.05 -0.207 -0.435 -0.293 -0.403 0.589 3.216 5.177 10.375 6.057 2.464 4.893 5.601 4.025 8.656 124.511 161.874 13.872 111.201 648.167 814.322 505.85 285.876 59.858 13.435 6.458 1.224 0.717 -0.231 -0.606 1.139
941 "O" 105.522 4.276 3.084 2.604 33.998 156.478 380.257 575.159 4007.77 7273.24 692.104 275.492 227.052 339.642 286.134 451.31 145.712 164.933 303.771 320.976 214.865 247.387 296.328 192.924 288.062 434.774 1365.21 19738.6 15816.5 16983.1 15039.9 8555.28 4615.9 1582.35 488.723 366.636 358.559 352.817 327.02 362.153 494.742 501.71 1636.5 707.808 269.141 248.901 223.697 160.359 108.835 169.838 62.168 84.363 204.572 185.954 98.076 94.249 103.738 140.158 232.435 380.481 1347.17 5390.59 1455.31 2834.08 556.146 130.407 110.802 97.701 80.581 80.581 33.21 49.943 79.953 130.147 154.767 241.615 1200.69 3714.63 958.59 618.712 89.926 -13.457 -25.155 -27.89 -21.941 119.527 17.5 -3.351 -3.912 -4.471 -4.308 -0.688 -0.278 -0.924 1.115 4.377 12.529 26.123 45.163 246.208 1181.53 297.468 422.298 173.999 121.302 11.087 0.083 -1.348 -1.481 -1.945 -1.406 1.044 -0.833 -0.222 0.459 0.068 1.256 1.151 2.616 2.541 5.116 23.403 173.848 5.157 3.292 10.669 18.603 10.551 9.139 26.069 21.733 6.935 12.5 9.78 11.107 6.261 19.506 32.749 62.686 16.636 9.085 13.67 15.9 22.213 48.326 406.597 19.951 25.829 47.33 27.39 11.372 7.134 8.537 13.737 7.499 4.498 4.209 5.231 8.999 6.061 10.809 12.84 7.185 7.667 31.609 31.255 27.832 24.223 496.641 1372.1 62.807 28.217 19.622 18.49 18.307 78.829 1469.33 295.541 37.281 16.123 16.924 7.798 6.021 4.773 4.16 4.064 3.762 2.548 2.627 1.975 2.478 6.816 16.317 6.735 4.989 4.831 2.951 5.842 1.748 -0.088 0.096 0.135 -0.17 -0.103 0.152 0.087 -0.203 0.075 3.354 1.019 0.982 0.702 1.947 1.459 3.814 13.733 20.596 22.528 14.555 12.113 14.855 25.182 22.134 38.674 441.819 543.725 82.9 443.81 2372.73 2898.28 1658.09 892.304 171.945 34.283 14.8 1.262 -0.113 -0.817 -0.065 3.858
951 "S" 91.664 5.065 4.436 4.266 35.531 143.199 355.187 514.938 2656.83 4765.12 529.178 217.694 165.185 195.819 208.482 371.243 114.666 137.985 263.317 273.352 178.609 199.099 241.148 148.652 211.322 332.53 983.847 12913.4 10177.4 10780.3 9733.52 5619.45 3222.18 1120.83 355.038 285.144 285.646 268.231 251.396 274.385 379.741 359.335 1082.08 596.055 231.606 206.783 181.811 134.908 94.225 151.123 49.786 65.072 157.323 141.9 69.55 63.115 69.402 91.935 155.596 259.416 840.278 3365.84 968.984 1946.57 363.414 78.741 78.426 75.512 63.289 63.289 26.529 43.328 69.533 99.684 106.137 158.284 752.279 2242.23 637.038 542.751 76.832 -3.685 -10.303 -13.463 -9.548 118.287 22.201 3.431 2.18 0.841 0.546 3.797 3.504 2.249 3.064 4.703 10.693 20.967 33.026 163.047 823.333 191.507 236.281 121.123 87.539 15.614 2.685 0.988 0.448 -0.609 -0.191 1.372 -0.567 -0.505 -0.397 -0.757 -0.305 -0.355 0.576 0.312 2.515 19.799 161.849 1.964 1.78 9.306 17.296 8.336 7.972 74.195 18.228 3.219 5.122 4.574 4.117 0.537 3.924 23.512 46.101 8.931 2.105 7.204 14.442 15.34 26.041 220.73 20.575 23.861 25.135 35.51 3.844 1.308 3.986 5.646 -0.381 -3.52 -3.304 -2.394 6.714 -1.407 2.479 4.73 0.242 -1.215 19.693 20.173 13.551 9.203 296.959 832.039 46.052 16.582 14.57 5.269 8.39 42.901 877.429 179.462 21.592 8.778 8.486 4.27 6.993 4.017 0.95 0.35 -0.205 -0.582 -0.649 -0.658 -0.131 2.931 9.433 3.835 3.07 3.707 2.058 4.124 1.252 0.234 -0.055 -0.068 -0.078 -0.11 0.049 0.166 -0.277 0.073 2.232 0.108 -0.189 -0.106 0.227 0.136 1.447 6.892 11.596 15.957 9.671 6.874 8.96 14.519 9.937 18.263 260.866 324.584 43.785 261.356 1494.67 1852.9 1097.57 599.491 120.817 29.568 15.097 4.133 2.251 1.906 1.508 3.606
961 "O" 131.293 5.049 2.743 2.526 34.506 160.446 423.097 602.548 4058.84 7353.24 717.383 284.167 227.727 340.854 300.308 494.943 159.063 170.607 330.875 342.362 208.574 256.28 309.241 191.827 283.419 428.43 1383.13 20779.1 16600.3 16962.1 14971.2 8811.69 4686.67 1486.91 430.404 287.531 248.545 295.311 252.939 264.7 359.848 282.6 1736.64 847.264 238.87 197.42 195.112 187.933 95.93 90.658 83.901 111.171 238.493 227.074 122.51 111.359 120.741 156.888 246.519 384.568 1335.03 5615.54 1421.53 2649.03 564.453 134.739 95.257 113.815 101.327 101.327 42.127 45.907 66.311 143.06 168.282 253.59 1173.3 3555.26 969.817 943.344 133.015 -11.186 -16.971 -17.514 -15.722 -5.153 -4.496 -6.173 -3.768 -2.978 -3.322 -1.551 -0.545 0.48 3.054 6.155 13.841 27.165 39.695 209.36 1095.4 293.165 419.101 173.796 126.166 16.65 3.721 0.357 -0.256 -0.673 -0.526 1.165 -0.708 -0.375 -0.093 0.073 0.5 -0.443 -0.256 -0.07 1.808 3.661 8.049 0.542 2.758 3.216 3.843 2.106 8.017 51.955 5.562 4.734 9.124 6.839 7.988 4.294 8.101 31.188 64.31 12.496 3.593 8.508 10.255 20.882 46.764 433.776 17.899 22.223 30.431 22.914 6.539 2.98 8.11 6.096 0.474 -2.566 -3.066 -1.055 1.361 -1.814 2.705 3.817 -2.018 -1.066 18.771 18.048 15.242 13.836 444.151 1295.44 59.246 18.796 12.119 7.183 8.381 62.03 1365.99 287.934 31.171 12.244 11.91 3.665 2.413 0.95 -0.036 0.446 0.075 -0.474 -0.211 -0.474 0.138 5.562 16.944 6.191 2.444 1.504 1.169 2.77 1.207 -0.478 -0.023 0.179 0.182 -0.025 0.209 -0.126 -0.138 0.666 2.284 0.622 0.32 0.062 0.119 -0.366 0.415 6.565 14.111 18.052 12.176 9.046 10.781 21.255 15.759 27.276 392.287 511.99 50.726 356.03 2245.04 3025.91 1592.65 880.744 188.895 45.633 21.41 5.076 2.66 1.745 1.974 5.109
971 "B" 44.565 1.427 1.166 1.179 15.906 79.357 222.865 313.12 1297.91 2571.43 288.961 138.416 100.826 131.043 113.286 166.052 66.599 82.78 146.484 138.268 92.037 96.601 113.74 73.6 104.791 158.441 463.85 6343.88 5436.7 5366.65 5179.59 3243.35 1970.35 682.568 265.363 223.67 200.113 201.237 199.275 217.295 272.905 300.765 655.273 456.25 105.814 82.427 81.403 75.809 32.76 30.702 29.382 34.497 69.365 67.961 37.445 33.456 37.523 49.457 74.595 114.488 399.209 1789.03 504.898 974.059 214.747 58.912 40.851 46.201 41.852 41.852 22.538 19.932 25.615 47.011 51.311 76.183 331.39 976.407 403.659 532.023 53.298 3.299 3.699 0.551 0.182 -0.816 2.123 0.617 1.381 1.029 0.646 1.684 1.781 3.68 3.829 3.627 10.597 15.693 16.599 72.534 402.542 111.845 136.222 58.341 42.292 14.283 3.536 4.486 2.252 0.294 0.085 -0.012 0.187 0.108 -0.304 -0.387 0.299 0.119 0.129 -0.022 1.576 3.835 2.841 2.185 8.081 11.222 8.272 4.143 14.222 107.811 5.275 2.087 2.814 3.69 2.212 1.358 4.692 11.238 19.869 4.49 1.437 6.372 15.54 13.239 32.209 116.527 33.444 23.832 10.072 8.506 14.227 2.679 21.036 9.784 1.013 -1.045 -1.168 0.125 9.384 1.299 1.41 2.193 1.005 1.125 10.243 10.306 10.029 9.141 131.312 358.149 35.99 13.242 12.522 2.478 7.238 22.457 366.801 77.573 9.861 4.222 4.843 3.069 3.583 2.22 0.428 0.231 -0.435 -0.088 -0.091 -0.285 0.074 1.258 3.598 1.067 1.034 1.291 0.433 1.678 1.521 0.07 0.136 -0.164 -0.017 -0.036 -0.153 0.131 0.005 0.469 0.903 0.379 -0.225 -0.009 -0.019 0.196 0.191 1.988 4.462 6.708 6.832 8.906 8.788 12.897 7.781 11.308 115.698 136.027 20.66 124.697 753.283 1011.87 552.463 314.334 60.274 12.803 6.104 2.09 0.658 -0.054 0.692 2.82
981 "O" 116.658 3.485 2.77 2.637 24.177 126.364 349.07 527.179 2873.53 6138.95 678.974 272.085 201.939 255.169 248.515 400.399 128.294 148.342 279.545 293.203 178.711 203.928 258.066 149.73 216.481 311.662 940.125 15322 12224.4 12236.5 11983.1 7059.3 4674.58 1597.4 482.739 337.694 305.366 346.684 338.01 372.646 499.909 510.487 1419.85 1105.62 220.867 172.777 181.162 190.811 77.636 63.943 60.63 78.832 172.436 159.308 80.353 71.824 77.977 100.243 173.473 278.757 839.275 3805.12 1262.5 2522.99 537.801 113.836 111.269 110.625 113.288 113.288 53.752 34.624 44.909 102.814 112.79 161.327 760.914 2425.86 719.232 1418.31 266.264 -11.163 -19.415 -19.406 -19.595 -18.137 -14.049 -12.417 -10.375 -9.636 -9.465 -7.922 -7.598 -5.842 -4.327 -1.498 4.579 16.869 26.669 164.763 1043.39 289.182 366.754 197.284 146.999 16.596 2.773 0.659 -0.045 -0.537 0.033 -0.346 0.169 0.13 -0.019 -0.335 0.284 -0.109 -0.495 0.074 1.07 2.441 0.312 -0.322 1.555 4.052 1.616 -0.515 2.69 33.114 1.141 0.513 1.853 1.044 1.209 -0.618 3.425 22.641 45.075 7.127 1.334 5.379 8.247 13.799 33.352 233.212 21.663 25.801 18.818 11.65 10.887 -1.58 3.345 9.291 -0.52 -3.757 -4.064 -2.943 3.342 -1.84 1.045 3.667 -1.481 -1.997 16.619 16.713 14.707 10.405 310.177 913.692 48.246 21.358 12.317 4.509 9.817 38.225 937.114 223.931 21.903 10.026 9.788 3.97 2.773 1.455 -0.067 -0.006 0.043 -0.091 -0.33 -0.423 0.578 2.878 8.848 3.532 1.807 1.945 0.517 1.397 1.063 -0.021 -0.228 0.078 -0.05 0.024 0.312 -0.097 0.033 0.461 2.14 0.266 0.156 -0.363 -0.004 0.137 0.809 4.612 8.878 13.242 8.385 5.824 7.494 12.08 10.089 18.259 266.42 364.086 39.355 277.06 1712.99 2307.81 1481.58 869.642 201.905 49.889 22.681 5.823 3.145 2.119 2.057 3.764
1071 "S" 65.421 6.069 6.827 7.793 33.705 146.201 357.144 531.35 2340.77 5074.21 425.246 171.612 152.654 182.458 162.804 234.735 120.616 113.574 199.273 197.632 129.926 136.951 155.235 83.792 130.842 193.557 623.919 11692.6 10795.8 11448.8 10943 6161.15 3545.53 1398.9 602.677 513.744 526.464 562.835 649.55 884.314 1593.39 5387.55 1031.84 548.907 136.922 129.383 107.69 78.606 36.427 60.852 17.585 25.351 75.645 90.038 42.155 34.832 41.553 61.507 117.245 192.705 734.749 3605.09 1021.64 1979.7 433.016 99.598 102.557 62.747 53.767 53.767 47.561 32.997 39.857 63.94 88.365 145.058 674.21 2671.93 621.788 674.587 164.11 5.363 -4.249 -8.074 -9.593 46.051 8.606 0.224 1.789 0.516 -0.377 2.164 2.905 3.006 3.649 6.176 17.653 25.69 30.535 152.077 835.538 205.498 241.185 111.956 87.564 6.872 1.378 0.624 -0.387 -1.143 -0.961 0.576 -0.566 -0.075 0.132 -0.43 0.378 -0.082 0.694 0.84 2.808 12.361 68.086 1.064 2.707 5.372 6.509 4.006 2.871 9.228 8.456 1.235 4.644 2.977 3.249 0.562 5.462 12.306 24.615 4.907 0.121 15.072 33.294 5.36 19.374 120.788 42.809 40.123 47.04 18.658 -0.43 -3.411 -1.573 13.126 8.631 -4.625 -4.498 -3.258 30.404 1.26 -1.429 -0.049 -3.617 -4.846 7.249 12.296 14.177 5.198 313.318 1028.03 65.832 27.177 43.662 12.86 13.267 26.631 1006.26 272.792 34.478 13.569 12.169 5.919 3.219 2.753 1.126 0.071 -0.21 -0.383 -0.464 -0.85 -0.537 2.975 11.828 5.268 2.124 2.688 1.366 2.687 1.315 0.153 -0.045 0.003 -0.125 -0.204 -0.002 0.06 0.31 0.282 5.981 1.152 0.318 0.458 0.635 0.388 1.443 11.713 18.6 13.143 7.099 4.497 4.971 11.347 6.615 13.731 273.899 390.257 19.583 207.499 1463.43 2016.35 1140.99 654.614 140.374 45.226 26.399 11.824 8.913 8.169 7.248 9.917
1091 "B" 115.229 9.209 10.609 12.51 39.953 143.134 375.571 580.116 2033.03 3880.23 457.714 176.887 116.749 170.338 184.096 329.02 82.817 116.637 242.291 244.416 133.556 149.183 201.213 92.71 136.452 204.48 624.119 11029.9 7730.27 6471.16 6938.98 4828.1 3765.32 1279.87 394.371 296.33 282.331 290.002 278.553 291.991 387.194 334.037 1071.97 1333.64 270.779 192.092 212.852 237.711 101.83 117.556 61.94 73.074 156.536 139.376 68.515 60.67 62.776 72.503 113.648 179.287 439.606 2072.22 779.208 1642.22 433.578 99.6 67.947 131.303 143.998 143.998 62.224 44.135 52.985 88.011 75.198 94.768 298.987 574.522 473.925 1742.11 259.318 -10.468 -7.891 -10.31 -8.957 55.155 11.26 2.057 1.407 0.607 1.391 3.484 3.153 2.721 4.811 6.565 10.741 19.758 29.86 110.552 663.937 202.243 304.382 178.886 140.88 17.006 1.331 0.198 -0.49 0.084 0.248 0.02 -0.412 0.171 -0.016 0.051 0 -0.24 1.007 -0.31 2.298 9.623 80.508 1.648 3.269 8.022 7.381 3.638 7.063 66.391 7.889 0.017 0.179 0.798 0.217 -1.347 0.482 21.332 42.338 5.568 -0.77 5.829 13.368 13.818 32.384 170.42 22.921 26.469 3.548 6.24 6.515 -3.494 5.01 5.76 -3.147 -7.468 -6.841 -6.294 7.616 -4.725 -3.346 -0.656 -3.931 -4.414 25.493 12.097 1.704 -0.925 51.842 170.388 11.641 1.868 10.089 -4.118 5.341 2.27 155.66 39.24 3.745 0.883 0.548 -0.643 1.443 -0.724 -1.074 -0.289 -0.096 0.678 0.504 0.999 1.301 2.877 4.533 2.227 2.814 3.701 1.058 1.925 1.126 0.146 0.051 -0.269 0.05 -0.017 0.479 -0.129 -0.264 -0.274 1.772 0.089 -0.426 -0.845 -0.405 -1.162 -0.442 0.269 2.89 9.537 4.755 3.755 3.771 5.712 1.94 3.806 51.056 69.717 24.886 138.674 934.145 1445.16 1011.79 642.014 177.128 41.052 15.823 3.646 1.7 0.554 0.143 1.859
1131 "O" 82.919 6.549 7.857 9.249 35.119 118.812 291.948 470.09 1832.16 3325.27 389.319 139.468 100.172 133.288 154.186 285.043 74.816 96.598 190.265 200.807 114.801 135.417 173.606 87.086 125.065 187.643 557.834 9477.09 6712.9 5882.23 6112.44 4223.31 3164.91 1021.7 286.503 213.836 212.313 206.131 182.457 189.465 261.026 199.828 1085.15 1102.41 258.482 198.804 202.868 187.978 100.789 137.052 59.677 68.419 142.394 129.256 66.469 59.047 61.605 71.255 109.99 163.383 416.768 1861.42 675.466 1462 351.027 94.796 68.702 106.697 102.28 102.28 36.556 44.183 60.061 80.392 74.649 104.315 287.027 584.309 576.095 1400.7 139.288 -7.916 -5.316 -7.578 -6.214 85.546 21.235 6.129 5.504 4.516 4.756 6.956 6.43 5.863 7.04 8.921 12.43 20.151 28.25 105.951 605.235 168.795 223.258 131.219 100.316 17.086 2.796 -0.039 0.426 -0.571 0.231 -0.821 -1.113 -0.655 -0.514 -1.423 -0.689 -0.791 0.123 -0.44 1.667 12.82 115.487 1.755 1.705 7.527 11.268 6.512 37.402 79.297 13.357 3.541 2.938 4.778 2.801 1.337 1.966 18.725 35.593 7.159 1.105 7.892 16.482 17.534 25.721 135.61 21.54 29.84 11.072 6.604 6.33 10.685 3.075 6.929 0.783 -2.31 -2.415 -0.538 12.796 1.499 2.539 5.121 1.871 1.058 27.741 16.533 6.897 4.457 64.339 190.023 16.1 7.935 13.536 0.207 8.561 7.688 171.96 38.639 6.142 2.868 2.692 3.637 5.661 1.201 -0.386 0.219 -0.065 0.015 0.24 -0.413 -0.413 1.921 6.422 2.575 2.505 3.223 1.154 2.064 1.306 -0.325 0.067 0.122 0.146 0.001 0.069 -0.07 -0.05 0.089 1.498 0.477 0.108 -0.031 -0.088 0.008 -0.032 1.99 3.307 7.567 4.655 4.026 5.816 5.984 3.114 5.383 56.369 70.366 21.409 129.329 853.316 1249.58 854.534 526.33 129.277 28.894 12.744 2.819 1.497 0.776 0.928 2.095
1211 "K" 123.386 8.378 8.344 8.75 59.559 216.757 535.878 801.358 3705.07 6776.78 610.625 205.892 152.841 220.47 239.642 446.734 121.086 149.259 307.941 310.35 165.517 204.728 255.523 131.402 205.701 337.547 1081.55 16703.1 14352.7 14233.5 13883 8791.71 5396.73 1723.47 484.866 332.214 308.481 301.093 261.639 272.193 366.728 278.337 2118.56 1434.6 367.349 311.378 292.003 230.615 143.982 191.07 95.777 114.65 235.982 221.733 121.27 108.69 118.388 149.342 239.411 366.351 1104.04 4830.69 1443.13 2749.72 594.343 146.701 130.022 138.845 117.962 117.962 59.311 70.391 93.655 140.291 150.434 217.569 796.808 2440.93 1201.11 1866.66 156.445 -12.608 -15.229 -20.124 -16.083 102.287 19.986 3.459 7.357 5.584 2.809 6.798 6.642 6.807 9.391 13.64 20.919 36.999 53.127 228.557 1149.67 283.518 360.755 181.296 130.968 14.087 5.517 0.945 1.616 -0.109 0.066 0.236 -0.608 0.291 0.225 0.405 2.921 0.725 1.318 0.995 3.372 15.889 145.948 2.978 2.38 8.266 14.736 12.298 69.077 41.711 17.874 7.355 7.593 9.16 6.619 2.101 5.038 30.267 61.697 14.063 4.156 27.605 52.494 15.789 33.224 190.02 59.163 53.799 51.219 17.7 14.761 4.721 4.699 37.962 17.504 -1.185 -0.852 2.348 54.394 7.976 6.054 9.103 1.363 3.931 23.506 22.625 22.892 16.867 316.016 911.16 72.285 38.241 61.732 10.847 11.239 39.507 888.144 198.83 27.259 9.102 11.075 9.021 14.574 5.318 -0.476 -0.146 -0.197 0.471 0.537 0.134 -0.199 4.153 12.93 5.237 3.491 3.286 1.27 1.931 0.966 0.068 -0.148 0.102 -0.038 0.001 -0.189 0.064 0.184 0.566 9.458 1.152 0.167 0.399 1.58 1.175 2.378 10.68 17.641 17.548 10.963 10.727 13.935 17.558 12.837 23.777 273.428 332.853 44.885 311.746 1993.53 2809.77 1618.68 914.588 203.253 54.285 31.054 9.976 6.524 5.376 6.094 7.844
1231 "S" 152.471 12.417 12.849 14.621 69.416 248.485 555.2 849.14 4833.98 8821.69 714.953 239.418 202.452 280.96 287.432 523.648 144.433 161.502 333.782 357.495 201.464 245.685 303.003 161.88 250.382 390.306 1350.21 23741.9 19148 20808.4 18619 10202.6 5801.55 1980.22 584.011 414.33 379.974 404.946 364.634 395.832 539.079 488.561 1953.1 927.398 282.317 286.77 256.923 187.064 104.558 144.192 67.421 93.77 236.684 230.461 113.427 100.917 112.653 152.584 267.771 420.841 1464.23 6280.64 1753.66 3640.08 699.464 168.776 180.369 121.672 98.815 98.815 35.583 47.384 77.749 152.513 179.431 284.444 1438.09 4846.97 1147.39 1002.91 105.591 -32.616 -36.789 -37.61 -34.563 64.429 -2.081 -15.711 -14.705 -14.628 -13.124 -9.96 -8.404 -8.033 -4.747 0.298 11.864 31.728 51.517 312.026 1526.32 339.144 436.724 208.96 156.229 1.036 -14.381 -15.71 -15.85 -15.937 -14.996 -9.104 -14.232 -13.169 -12.534 -12.73 -11.254 -11.196 -10.233 -10.345 -7.123 7.192 110.897 -7.823 -6.956 -1.054 5.281 -0.643 5.304 138.492 8.091 -0.813 2.522 2.563 3.689 -3.225 3.296 30.039 66.509 10.464 -0.323 5.649 10.783 17.91 45.027 430.487 34.638 38.273 31.428 50.26 21.541 12.77 4.785 13.129 -1.844 -5.299 -5.177 -2.949 2.816 -2.683 3.754 7.651 -0.117 -0.987 38.353 33.899 19.754 16.993 593.294 1809.6 78.258 27.338 20.759 9.303 9.379 78.261 1890.87 411.667 45.45 21.598 21.035 11.672 14.234 8.743 4.894 4.504 2.514 2.25 1.764 0.998 1.265 7.243 18.61 7.869 3.257 3.177 1.925 2.891 1.478 -0.393 -0.39 0.363 0.305 -0.12 0.367 0.039 -0.114 0.221 3.059 0.885 0.401 0.541 0.97 1.016 2.27 9.741 17.697 23.315 13.803 10.235 14.842 24.26 17.754 34.024 540.43 693.729 47.837 442.251 2774.89 3517.87 2114.07 1194.82 249.662 63.771 33.664 11.016 7.072 5.531 5.639 9.35
1241 "O" 189.913 13.137 14.212 17.788 67.457 253.283 584.16 950.475 6070.97 12094.1 912.206 251.242 212.221 351.531 317.2 530.81 142.644 150.165 333.751 361.865 197.654 244.693 316.849 160.451 281.412 427.821 1594.42 30191.9 26207.1 26474 25557 15010 9163.19 3030.11 780.106 492.997 435.808 415.795 353.852 360.325 487.195 389.322 3434.01 2178.48 564.463 453.452 420.803 334.538 200.608 249.518 138.014 162.237 317.258 310.888 182.947 168.774 181.495 231.821 366.224 555.183 1855.55 8324.38 2743.84 5079.07 1192.93 266.689 207.661 200.656 186.17 186.17 106.81 99.539 128.363 200.822 239.143 359.744 1551.69 5488.62 1945.59 2769.32 307.54 -25.874 -33.844 -35.273 -29.5 101.857 21.715 -1.305 0.189 0.687 0.421 5.795 7.411 7.982 13.205 20.45 34.117 61.134 90.009 420.49 2110.81 554.799 640.498 308.122 225.359 21.784 6.678 -0.805 -0.368 -2.174 -0.402 0.458 -1.487 -0.998 -1.289 -0.402 1.398 -0.411 0.516 0.862 4.349 20.116 168.752 8.265 6.664 15.205 19.149 12.809 45.158 83.978 20.364 8.109 12.449 11.099 10.416 2.756 7.695 34.857 77.749 19.792 5.286 30.154 60.385 20.551 66.27 391.859 66.657 64.571 47.776 15.862 12.974 2.824 7.064 26.353 9.937 -5.325 -6.065 -2.889 53.04 5.92 2.876 7.145 -1.675 -5.169 27.837 34.87 30.104 14.323 645.388 2068.44 151.711 53.812 72.41 9.863 4.846 69.425 2036.99 517.976 57.009 23.558 24.332 11.003 11.153 4.194 0.223 -0.112 -0.132 0.214 -0.094 -0.65 -0.659 6.34 18.575 8.348 3.919 3.941 1.659 3.887 1.5 -0.099 0.005 -0.125 0.224 0.277 0.058 0.101 -0.452 0.737 8.208 1.984 0.486 -0.296 0.554 -0.912 1.032 9.604 18.49 22.631 18.072 8.772 12.922 21.019 9.809 24.283 560.169 775.43 52.116 520.158 3541.39 4923.51 2987.94 1764.89 407.498 120.526 66.864 26.829 18.518 14.567 13.123 16.755
