"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112"
"1461",-7.5444,-0.22739,-0.14994,3.8198,-0.39463,-2.5923,1.493,2.2361,-0.49491,0.24446,0.49674,0.6933,0.063098,0.12839,-0.56595,-0.37806,0.17928,0.087839,0.25718,-0.058863,0.015629,-0.46366,-0.14605,-0.023367,-0.26274,-0.21707,0.26589,-0.32707,0.42978,-0.055712,-0.010293,-0.078807,-0.067835,0.11323,-0.12197,-0.10549,-0.029824,0.21152,-0.075656,0.042649,-0.010374,0.047406,-0.1231,0.16525,0.077242,0.060844,0.36368,0.19764,0.033232,-0.0080217,-0.084432,0.080787,0.21025,-0.078706,0.24114,-0.098282,0.087181,-0.049176,-0.11889,-0.24297,-0.10127,-0.074653,-0.062301,-0.044252,0.08815,0.024783,0.11721,0.14269,-0.10321,-0.081662,0.0042502,0.045615,0.022129,-0.014106,0.056815,0.025387,-0.0046969,0.042514,0.030108,-0.051957,0.025892,-0.070648,0.0077509,0.075659,0.015046,-0.011522,0.037587,-0.0055778,0.020831,-0.0030959,-0.013924,-0.031251,-0.039867,-0.01799,0.014473,-0.0090185,-0.060715,-0.0043114,-0.0017398,0.0080662,-0.029252,-0.0030518,0.0179,0.024958,-0.0042761,0.012163,0.0066808,0.011362,0.0036789,-0.011029,0.0020128,-3.4972e-15
"1571",-8.4178,0.32125,-1.3516,1.7195,-0.066132,-0.9781,2.695,-0.2481,1.6662,-0.56793,0.31013,0.12838,-0.40348,0.077707,0.047959,-0.45269,-0.31084,0.19542,-0.71695,0.0092332,0.52333,0.32812,0.30805,0.25438,-0.019897,-0.1492,-0.2154,-0.31759,0.12778,-0.049391,0.51413,-0.0017774,0.34569,0.33432,-0.095194,0.12696,0.022025,0.45119,0.58169,-0.14893,0.23691,0.30603,-0.0098593,0.088355,-0.1476,0.084085,-0.060113,0.068046,0.080277,-0.38915,-0.072554,0.04322,-0.066611,0.021461,-0.073416,-0.19158,0.042606,0.0043964,0.026359,-0.0033708,-0.033623,-0.10041,0.11187,0.030804,0.0079179,0.010692,-0.069635,-0.061414,0.063651,-0.0021456,0.017751,0.046513,-0.054217,-0.037539,0.018692,-0.046982,0.011597,0.050624,0.041688,-0.0093747,0.021586,-0.053721,0.061728,0.0082828,-0.036167,-0.052657,0.10011,0.0074194,-0.026232,-0.027061,-0.02356,-0.006002,0.02969,-0.03466,-0.015239,0.0071202,0.031701,0.017395,-0.039499,-0.0097514,0.0033502,-0.0064286,0.007858,-0.0052536,0.0082867,-0.022345,0.012926,0.0090513,-0.00089752,0.021378,0.01998,6.4809e-15
"1611",19.019,-6.3171,0.46019,10.315,-1.7094,-0.25675,2.3124,-0.20426,0.88461,-0.52979,-0.099484,-1.4335,-2.4812,-1.2812,-0.45022,-0.99917,-0.38168,-0.33917,1.5119,0.068512,-0.72899,0.57319,0.54013,0.23332,0.034937,-0.21498,0.60609,0.66727,0.37064,-0.13831,-0.56711,-0.24236,0.1059,-0.41565,-0.31883,0.35811,-0.17007,-0.249,-0.076742,-0.068393,-0.076968,0.48683,-0.33951,-0.14659,-0.12859,0.096213,-0.15637,0.027447,-0.086455,0.1047,-0.053101,-0.057507,0.23356,0.1225,-0.070895,-0.060625,0.27067,0.06487,-0.019117,0.1799,0.046624,-0.10418,-0.013015,-0.098487,0.1068,-0.082202,0.082363,0.052438,0.021891,-0.053853,0.041351,-0.10387,-0.023587,-0.0043191,0.018672,-0.028235,0.11086,0.023321,0.017714,0.022358,0.081489,-0.017087,0.011399,-0.019663,-0.0010867,0.018764,-0.015188,0.0015325,-0.014952,-0.032227,0.0040128,-0.0011142,0.0032311,0.0038967,0.010684,0.021016,0.0070281,-0.012353,0.0050769,-0.012582,0.012245,0.0094987,0.0043964,0.0034461,0.0084002,-0.0042177,-0.0072452,-0.0051701,-0.00093586,0.0033535,-0.0016217,-3.1919e-16
"1691",-2.669,0.65913,-1.1531,-4.7787,0.25678,0.19812,1.9427,-0.2688,0.98429,-0.98651,-0.034681,-2.1973,-0.9937,-0.3476,-2.6187,0.049256,-0.62044,-0.34672,-1.338,0.76288,-0.87524,0.82821,-0.34277,-0.040637,-0.41768,-0.50314,0.26337,0.41317,-0.15523,-0.53024,0.12444,-0.13568,-0.16728,0.38627,0.26083,0.33676,-0.12516,0.26994,0.061229,0.12062,0.031162,-0.2213,-0.16577,0.16375,-0.014752,-0.11637,-0.22882,-0.027014,-0.41206,-0.077144,-0.1852,0.17154,0.0035637,0.16151,0.035994,0.19907,-0.05044,0.0015662,0.063522,-0.19871,0.16682,-0.16054,0.08499,0.044533,-0.020666,-0.012174,0.03889,0.11328,0.040596,0.0027307,0.052451,-0.089956,0.011731,-0.11548,0.067994,-0.041021,-0.014629,0.0245,-0.034279,-0.067813,-0.070487,0.032115,-0.022438,-0.014964,0.0090691,-0.020429,-0.017142,-0.010092,-0.00011157,0.022725,-0.0059006,0.0219,-0.010962,-0.0063495,-0.015709,-0.0089257,0.012023,-0.019404,0.0034376,-1.765e-05,0.0044318,0.00090015,0.0002538,-0.0085628,0.01841,0.012771,0.011336,-0.0048423,0.00088482,-0.0033801,-0.0022256,4.8433e-15
"1721",-1.5934,0.28877,-2.2122,-8.0754,3.3026,1.7853,1.237,-1.5296,0.84871,-0.61193,0.14191,-1.2608,-0.76962,1.2284,-1.408,1.3778,-2.4114,0.60192,0.080033,-0.12745,0.55797,-1.0282,-0.13544,-0.40842,-0.21873,-0.43658,0.3128,-0.048767,0.23707,0.20672,-0.59674,0.52771,-0.22728,-0.37724,0.7408,0.48244,-0.35868,0.12102,0.5955,0.44107,-0.097451,-0.30893,-0.4338,-0.0194,0.087345,-0.088324,-0.013592,-0.010681,-0.043044,0.017752,-0.033663,0.084633,0.043976,-0.057239,0.0019767,0.04397,-0.13628,0.14437,-0.041063,0.010797,-0.0064858,0.035163,-0.01405,-0.11335,0.018414,0.12539,-0.031536,-0.0015464,-0.04643,-0.11272,-0.054686,-0.0017857,0.026038,0.11096,-0.008487,-0.026556,0.014104,-0.03725,-0.010366,0.029109,0.031548,0.026828,0.017492,0.0071161,0.024349,-0.019068,0.04428,0.00061231,-0.010081,-0.013259,0.05162,-0.0013517,0.032625,0.011332,-0.0050491,0.03822,-0.015997,0.021699,-0.006158,-0.0022145,-0.0018321,-0.0013374,-0.0064263,0.010963,0.00074451,-0.0069547,-0.00046546,-0.0040409,-0.0057118,0.0083199,-0.0021971,1.2768e-15
"1751",-8.7933,-0.37412,-0.95563,3.6639,0.6329,-2.1254,1.9247,-0.24177,0.40627,-0.18977,1.0936,-0.78342,-0.11993,-0.27868,-0.45735,-0.4444,-0.18413,-0.13424,0.35871,-0.30326,0.47487,0.08406,-0.34244,0.12914,0.084557,0.34127,0.11244,-0.084853,0.29009,0.030134,0.21124,-0.30583,0.17926,-0.26341,-0.087065,-0.17976,0.12367,-0.099247,0.01143,0.21727,-0.06629,0.065662,-0.01663,-0.030847,0.012173,-0.13852,0.18717,-0.072066,0.023027,0.15563,-0.031512,-0.014053,0.24313,0.1418,0.024276,-0.053659,-0.010985,0.01536,0.0006299,0.073623,0.15244,-0.10579,-0.043448,0.10884,-0.035511,0.12991,-0.034365,-0.042654,0.066602,0.06019,-0.047414,-0.023601,-0.02427,-0.071509,-0.0077964,0.068782,-0.089489,-0.01182,-0.011063,0.014246,0.0063195,0.033583,0.024312,0.045131,-0.026607,0.0053043,0.057641,0.015907,0.0092036,0.024491,0.050167,0.017904,-0.0053373,0.053096,-0.03682,-0.019762,-0.042047,-0.0072938,0.016395,-0.018316,0.0029452,0.0087331,0.012255,-0.010705,0.003259,-0.036897,-0.010164,-0.037112,0.02395,-0.01203,0.025315,-4.4409e-15
"1851",0.9907,-1.5141,-0.65452,1.8832,0.95244,-3.2472,0.53512,-0.0065403,0.074731,0.82453,-1.5809,-0.027842,1.4257,0.23447,-2.5918,1.4229,-1.1856,-0.44743,-1.7898,0.44845,0.96915,0.16714,-0.62874,0.12217,-0.10748,0.10615,0.12389,0.10521,-0.068608,-0.66087,0.07399,-0.30299,-0.18186,0.30057,-0.29431,-0.036874,-0.26433,0.1702,-0.3009,0.17065,0.091942,0.25695,0.26238,-0.17787,0.020413,-0.10568,0.049984,-0.17313,-0.027448,-0.092571,-0.13125,-0.24296,-0.1286,0.034067,0.047188,0.010225,0.053534,0.088786,0.094489,-0.01543,0.19082,-0.077316,0.13768,0.0065236,-0.027355,-0.11625,0.017223,-0.049714,-0.049202,-0.015119,0.0055054,0.025159,0.020112,0.11627,-0.0028952,0.028404,0.0057047,-0.020635,0.025948,0.092229,0.023691,0.014787,0.036942,-0.020866,0.026396,0.0065773,-0.0079682,-0.0286,0.041753,-0.0035185,0.012485,-0.052579,-0.001015,-0.012085,0.015654,-0.013242,-0.02554,0.036345,-0.025888,0.0036792,0.0095243,0.038561,-0.0020131,0.0069082,-0.018184,-0.0094989,-0.0015055,0.0060903,0.0056943,-0.018506,-0.0050365,-6.3838e-16
"1871",-7.2716,-1.1277,1.2608,1.5155,4.1185,-1.5937,0.79365,-2.8988,0.076125,0.0014578,1.9733,-2.4654,-0.84752,-0.83604,-0.7332,-0.46666,0.36148,0.54711,0.70301,-0.61294,0.19504,0.44519,-0.52467,-0.044559,-0.13449,0.41158,0.066965,0.31577,-0.14157,0.27829,0.033121,-0.2108,-0.061474,-0.22004,-0.41496,0.27513,-0.0070912,-0.2228,-0.12891,-0.21484,0.085381,-0.10491,-0.058605,-0.33942,-0.13469,0.20385,0.047434,0.086238,-0.00053316,-0.055571,-0.030786,-0.11423,-0.096865,-0.053105,0.085098,-0.036045,-0.0053499,0.21405,-0.13926,0.0066598,-0.014754,0.013183,0.15508,0.053456,-0.066824,0.10244,-0.069061,-0.013738,0.017713,0.052378,0.022253,0.022124,0.032278,0.021787,0.041193,-0.061224,-0.03344,-0.025583,0.030926,-0.041003,-0.012758,0.02859,-0.046094,-0.026696,-0.016431,0.0071916,0.040137,-0.06762,-0.0088965,0.0029282,-0.015255,-0.046783,-0.050868,0.010086,-0.020426,-0.030493,-0.03045,-0.0062568,0.028026,0.0062972,-0.021788,0.0086972,-0.010921,0.00065248,0.0088858,0.0010939,-0.014111,0.0051238,-0.026086,0.034491,-0.015876,4.4964e-15
"1951",-2.1642,2.8104,-3.6377,-11.775,-0.6846,1.5095,5.857,1.606,-0.08516,0.65302,0.36526,-0.44134,-0.62046,-0.45376,-2.7064,-0.32484,-0.070085,0.49197,1.6968,0.26236,0.38732,-1.0239,0.99814,0.14283,0.075152,0.30231,0.12856,-0.098743,0.85608,-0.022205,-0.37767,0.21125,-0.054173,0.12527,0.22722,-0.035392,0.00054928,-0.10127,0.10567,-0.13765,0.026567,-0.25553,-0.1036,-0.19275,0.26493,0.32262,-0.29461,-0.12543,0.0039774,0.11157,-0.018088,0.051424,-0.12674,-0.017931,0.14821,0.036348,0.014394,-0.32143,-0.031481,0.13011,-0.054665,0.030371,0.1948,0.019994,-0.033601,-0.0679,-0.032885,-0.08134,-0.031941,0.078522,0.014461,-0.0030488,-0.035768,-0.040262,-0.014041,0.094452,0.071124,0.049906,0.042904,0.0013776,-0.0055558,0.0063546,-0.0056812,-0.014663,0.0098008,0.014652,0.045354,-0.013556,0.041135,0.026975,-0.0076379,0.0069598,-0.027486,-0.01022,0.012166,-0.011046,-0.013962,-0.0073404,-0.0080051,0.012198,0.008316,-0.0042889,-0.00068446,-0.0012367,0.011813,-0.0053275,-0.00062124,0.0050045,0.0068482,-0.0082127,-0.0010224,1.7208e-15
"1981",-5.6307,0.089322,-0.61319,-4.0134,3.9354,0.37153,1.7014,-3.4066,0.62943,0.40917,0.80285,-0.72156,0.68193,-0.38685,0.78654,0.26331,-0.19907,1.0664,0.22933,-0.54591,0.4875,0.14066,-0.35151,0.13419,0.64282,0.42599,-0.13383,-0.20097,0.59813,-0.33643,0.4313,-0.37925,0.32891,-0.064403,-0.1775,0.13834,-0.3307,0.052025,-0.18747,0.086127,-0.17885,-0.073166,-0.014085,0.24404,0.23638,-0.0052115,-0.27039,0.051729,0.046938,0.017307,0.10502,-0.1577,0.06143,-0.031227,-0.013173,-0.072839,0.045122,0.064552,-0.086913,-0.019998,-0.1547,-0.10395,0.083533,-0.012143,0.012628,0.082627,0.063666,-0.022609,-0.0095863,0.049723,0.010173,0.014103,-0.058045,0.03746,0.031002,-0.0022,-0.027168,-0.067167,-0.014175,-0.044898,0.0026206,0.004161,0.038224,0.03629,-0.010686,-0.032442,-0.096551,0.054839,0.027265,-0.01352,0.079488,0.046581,0.016021,-0.047357,-0.0072353,-0.023239,0.012374,-0.019572,-0.0041636,0.025011,0.0075635,0.022477,0.012488,-0.0020689,0.022698,-0.0052749,-0.0094208,0.029659,0.0011304,-0.0014235,-0.0067536,2.9005e-15
"2081",38.63,-9.2775,-1.5946,12.453,-3.5916,6.0036,8.8313,-3.9958,-5.8679,-2.0265,0.77568,-1.3245,0.29192,-0.41502,-0.16668,1.7488,0.11643,1.3709,0.84404,0.40775,-0.58955,-0.2348,0.12083,-0.01216,0.65101,-0.63668,-0.57506,-0.33926,-1.0967,-0.76211,-0.15966,0.5898,-0.0063536,-0.1222,-0.15276,-0.10124,-0.19369,0.029091,0.096863,0.34137,-0.40638,0.2283,0.076077,0.027728,0.13638,-0.056012,0.11731,0.11227,0.032938,-0.08246,0.04611,0.00922,-0.026899,-0.031511,0.063099,-0.071134,-0.093932,-0.048976,0.079927,0.072672,-0.075966,-0.05802,0.036554,0.039529,-0.087892,-0.023369,-0.068623,0.031832,-0.038193,-0.032651,0.00072452,-0.025343,-0.024131,-0.039396,-0.064946,-0.027562,-0.044441,-0.010787,0.032269,-0.014498,-0.025916,-0.0076903,0.0008569,0.0094016,0.0035249,-0.0070095,-0.011264,0.009366,0.0040806,0.027369,-0.012841,-0.016461,-0.021612,-0.0025376,-0.0054835,0.0024346,-0.00034844,0.0069945,0.0063781,-0.0049529,-0.010799,0.00087585,-0.00079871,-0.0028399,0.0011597,-0.0042992,-0.0014397,0.0036068,0.00086116,-0.0032001,-0.00057425,-1.0325e-14
"2191",18.644,-6.599,-2.1185,11.649,-1.6204,-0.40778,2.3209,-0.52666,-0.46014,-0.49314,0.7035,-0.88094,0.65252,-0.023726,-0.12178,-0.37625,-0.95949,1.7761,-0.95178,-0.085141,0.62904,-2.2242,0.4425,0.041787,0.65542,-0.6204,-0.091739,0.021475,-0.47353,-0.10695,0.45094,0.01613,0.20719,-0.3162,0.10376,0.086136,0.5162,-0.088223,-0.43029,-0.11186,0.28202,-0.43915,0.075367,0.026168,-0.10622,-0.070271,0.089179,0.01614,0.13591,0.023181,0.082267,0.010912,0.045132,-0.061368,-0.037744,0.035044,0.071973,-0.032712,0.017581,-0.043492,0.16058,0.14039,0.029241,0.093497,0.18725,0.012966,0.036064,-0.010416,-0.020554,0.032261,-0.039064,0.017398,0.0019624,-0.0045458,0.1456,-0.027854,0.076461,-0.01352,-0.036661,-0.012295,0.0047924,0.027357,-0.0018241,-0.033996,-0.04015,-0.043965,0.03463,-0.0098151,0.040291,0.0074525,-0.0003018,0.039668,0.0080613,0.0063069,0.0061439,0.017417,0.006637,-0.015832,-0.0038995,0.018726,0.010748,0.015781,-0.0091751,0.0061275,-0.014232,0.0014423,-0.0009611,0.0053513,0.0013927,0.0047807,0.0022231,-6.023e-15
"2251",-5.8315,-0.69537,0.092947,-1.3447,3.8866,-0.40008,1.2783,-2.2177,-0.079177,0.44726,1.4994,-2.3068,-1.3732,-0.9594,-1.4453,-0.13831,-0.34929,0.068772,-0.20486,0.33324,0.59599,0.81665,-0.076846,0.24042,-0.55289,0.20418,-0.02856,0.56964,-0.39248,0.18822,0.15257,-0.33018,-0.14384,-0.56151,-0.15696,-0.090095,0.01974,0.029627,-0.073806,0.11356,-0.086624,0.032971,0.079303,-0.24124,-0.11348,-0.031603,-0.011494,-0.082933,0.051932,0.030278,0.020036,-0.13488,-0.026772,-0.0025772,0.067098,-0.028691,0.021449,-0.063524,-0.062329,-0.036682,0.060974,0.094737,-0.037957,-0.051702,0.0047483,0.044808,-0.11437,-0.038197,0.0032639,-0.10563,0.070789,-0.03013,0.064601,0.034632,0.0024964,0.11603,0.031411,-0.054869,-0.054626,-0.010307,-0.024495,0.026151,0.035781,0.02723,-0.030567,-0.013596,-0.049145,0.046953,0.018791,0.015843,-0.082465,0.031743,0.0006617,0.0041233,0.023026,0.01358,-0.0050368,0.016031,0.0031837,-0.00599,-0.014258,-0.041673,0.026962,-0.0048933,0.00060214,-0.0038333,0.035403,0.029566,-0.00085797,0.0048576,0.021828,8.1879e-16
"101",-5.9186,0.10835,-0.97201,-2.3685,2.3379,0.15432,2.0132,-0.31363,2.1485,-0.57422,1.1503,0.70812,-0.472,-0.13501,1.2482,-1.4828,-0.54406,0.33989,0.098247,-0.21211,-0.3443,0.21214,-0.53925,0.99795,0.11285,-0.20884,-0.31636,0.23091,-0.38021,-0.38841,-0.071791,-0.080131,0.2198,0.23073,0.27087,0.11111,-0.19273,-0.090572,0.16763,-0.0052289,-0.40933,-0.17159,0.19359,0.13442,-0.034724,-0.056609,0.059382,0.28024,0.14769,0.15139,0.16846,-0.00087942,-0.081519,-0.21353,0.004758,-0.10032,0.016847,0.067424,-0.15007,-0.024069,0.094872,0.04631,0.012767,0.035591,-0.056785,-0.0041026,0.069488,0.040826,0.07283,0.030623,0.030546,0.08096,0.025233,-0.072133,0.022641,0.039246,0.05699,-0.014622,-0.0063434,0.088764,0.0036478,-0.022517,-0.015131,-0.0013769,0.12252,0.0073308,-0.0060721,-0.015823,-0.035547,0.0081668,-0.049754,0.024383,0.019664,0.016762,0.00095858,-0.0080788,-0.027223,-0.0080616,-0.024007,-0.037069,0.032224,0.015135,-0.025963,0.00686,0.027256,-0.014739,0.010024,0.0042075,-0.010126,-0.009026,-0.0013061,-1.9568e-15
"131",-7.4066,-0.93011,1.477,4.0442,2.4158,-2.1281,0.19231,0.79191,-0.23423,-0.10396,-0.00087457,1.3766,0.063657,-0.29314,1.4352,-0.9622,-0.61477,0.5316,-1.0319,0.40473,0.42347,-0.20761,-0.33877,-0.14085,0.015174,-0.17365,0.073473,0.18513,-0.15355,0.31588,-0.15845,0.3924,0.054529,0.062976,-0.054229,-0.10043,-0.1188,-0.64779,0.18153,-0.058316,0.11688,0.15363,0.17575,0.039015,-0.017037,-0.08749,-0.0022376,0.062978,-0.18409,-0.016127,-0.40056,0.016568,-0.11823,-0.1002,-0.0026188,-0.15414,0.11775,-0.079321,-0.010851,-0.10623,0.002102,-0.088907,0.15718,-0.065829,-0.041129,-0.015554,-0.12433,-0.017479,-0.066613,-0.083066,-0.0085568,0.068763,-0.055896,-0.028531,-0.047203,-0.0036363,-0.016306,0.03151,-0.019323,0.021118,0.068415,0.03288,0.0031716,0.03787,0.019681,-0.0056817,-0.016753,-0.0020665,0.005719,0.034294,-0.0024042,0.082306,0.032091,0.0032535,0.038314,-0.0022716,-0.0058771,-0.020126,0.034545,0.023932,-0.0093501,0.0015868,-0.0039869,-0.021277,-0.012824,0.010721,-0.01368,-0.025679,-0.019938,0.0022698,-0.0031081,1.3878e-15
"521",-8.5244,0.566,-0.6968,2.0202,-2.7784,1.4582,-0.53696,0.7364,0.38383,-1.4399,0.99261,-0.017026,-0.94788,-0.36765,0.5692,-0.55816,1.0856,-1.1276,0.087931,1.0418,-0.61437,1.1725,0.0061962,-0.12807,0.73385,0.37387,0.072598,0.13975,0.21921,0.30153,0.52798,-0.063894,-0.027103,-0.040201,0.1927,0.3474,-0.052959,-0.29085,-0.091573,-0.08531,0.10381,-0.077713,-0.074576,0.18385,-0.11444,-0.25506,0.0037284,0.039889,-0.14288,0.0030506,-0.13453,0.060852,0.011093,0.058178,-0.10942,-0.06103,-0.099856,-0.019264,-0.04823,0.089124,-0.00061224,0.10388,0.030793,0.059168,0.10915,-0.046785,-0.10644,0.036436,-0.057457,-0.012847,-0.10077,0.036356,0.0010228,-0.020119,-0.042764,-0.082354,0.029888,-0.029588,0.013512,0.089895,-0.052718,0.011695,0.045834,0.03851,-0.0016111,-0.034311,0.0084726,-0.032106,0.019851,0.0046491,0.0043066,-0.0099006,-0.020211,-0.02611,0.021329,0.0023383,-0.021937,0.037978,0.041313,0.0033483,0.0057804,-0.013022,-0.025973,0.01363,0.032283,0.0032929,-0.0083662,0.030207,0.035714,-0.0079258,-0.00031769,3.4417e-15
"561",-7.0587,1.1947,-2.266,-3.7944,-2.208,3.7559,0.17351,-0.94571,-0.34835,-0.48365,0.69835,-2.1709,1.0078,-0.12833,1.8131,0.85999,1.2143,-1.8419,-0.27602,-0.97356,0.36932,-1.035,-0.82815,0.20029,-0.034444,-0.47897,-0.26502,-0.59355,0.12669,-0.73196,-0.69967,-0.37605,-0.52868,0.017467,0.20096,0.072379,0.15049,-0.0089057,-0.13552,-0.40902,0.14877,0.19533,0.048352,-0.18546,-0.26309,0.16652,0.14082,-0.1547,0.046842,-0.16756,-0.07084,-0.10121,0.1111,0.084274,-0.19198,-0.011114,-0.11194,-0.07872,-0.058274,-0.17147,-0.027195,0.14745,0.09041,-0.050846,-0.14532,0.0037628,0.075078,0.053003,0.0044558,-0.0081882,-0.092095,-0.078762,-0.023954,-0.028804,0.071262,-0.010298,0.035864,-0.054308,0.010941,-0.0030193,0.076269,0.013585,0.019352,0.023001,0.021634,0.057106,0.014254,0.03763,0.0063862,0.026048,0.0021105,-0.0023743,0.0058702,-0.0031014,0.007337,-0.0013193,0.015529,0.01624,0.018686,0.00013542,0.0026534,-0.0067294,0.0014704,-0.014591,0.019602,-0.010359,-0.003124,0.0018554,0.00060463,-0.0026502,0.0014733,2.2204e-15
"1051",-7.0117,0.77735,-0.40476,0.6382,-1.2128,-0.088384,0.80239,1.3263,-0.69618,-1.2206,0.86023,1.2671,0.50566,0.035201,0.764,-0.7156,0.5896,0.20968,-0.38583,0.060072,-0.53562,-0.16059,-0.34595,-0.36735,-0.61545,0.42769,0.042463,0.86035,-0.55641,-0.2811,-0.1643,-0.084874,0.055975,0.55877,-0.25784,-0.06283,-0.062347,-0.24478,0.024657,-0.08845,0.21263,0.076676,-0.0062732,0.25253,0.030512,0.3782,-0.1364,0.13145,-0.028056,0.12932,0.0531,0.22806,0.089028,0.15331,-0.048082,0.094906,-0.15131,0.021045,0.093039,0.066808,0.065125,-0.009065,-0.021482,-0.084106,-0.022785,-0.020397,0.00065665,-0.15902,-0.036233,-0.0449,-0.08222,0.051954,0.039797,0.017271,0.018271,0.054107,0.053537,-0.045844,-0.0012324,-0.012416,-0.0052629,-0.060905,-0.029544,0.00988,-0.015609,-0.059975,0.015365,0.067983,0.016221,0.037833,0.027525,-0.01913,-0.0026478,0.020162,0.013519,0.00029754,0.001163,0.0032205,0.013835,-0.03187,-0.033783,0.050529,0.007604,0.0066823,0.015887,0.013125,0.0074093,0.0088699,-0.013702,0.0094177,0.00527,-3.3723e-15
"1141",-0.89081,1.5622,-1.14,-10.788,0.49816,3.2313,0.80901,0.262,0.30673,-1.7855,1.7535,-0.1322,-1.144,0.83049,-0.029988,0.4217,-0.32444,-0.17672,2.0497,0.84124,-0.53177,-0.60889,-0.073415,-0.1638,-0.38941,-0.15235,0.41457,0.32877,0.45093,-0.30865,-0.28975,0.18088,-0.36591,0.14393,-0.006038,0.601,0.43526,-0.14702,-0.29357,0.36387,0.056454,0.36928,0.031321,-0.25348,-0.37537,0.0045704,0.11005,0.21282,0.015781,0.050025,-0.10739,-0.1218,0.044829,-0.24374,-0.057125,0.068018,0.070601,-0.023332,0.20687,-0.065668,-0.0033863,0.034895,0.033177,0.0071669,0.074103,-0.010865,0.059759,-0.079599,0.050257,0.018554,-0.055244,0.19555,0.027414,-0.092761,-0.030161,0.01392,-0.066464,-0.038162,-0.013491,-0.036302,-0.041774,0.0043838,0.015055,0.01658,-0.0098315,-0.020115,-0.046194,-0.013025,-0.003103,-0.037961,0.010259,-0.0087375,-0.006227,-0.019761,-0.012318,0.000919,0.011738,0.0067443,-0.013431,-0.007706,0.0070309,-0.0039902,0.0038773,-0.0066395,-0.016097,0.0049636,0.0012426,-0.0085834,0.00073005,0.0017116,0.0037262,1.4433e-15
"1251",5.7832,0.96358,-0.70103,-16.986,4.0442,6.0383,-3.5076,0.12587,-0.30182,-1.447,0.61994,1.9764,-1.2872,-0.21879,2.3921,-0.40676,0.50222,1.6044,-0.27811,-0.11732,0.67374,0.029929,1.1703,0.73664,0.56799,-1.1794,0.66279,-0.14212,-0.32224,0.25238,0.8635,-0.2621,-0.40228,-0.19536,-0.36337,-0.35986,0.11029,0.29197,-0.13644,0.16201,-0.010148,0.30392,-0.49021,-0.15913,0.02039,0.020653,0.12571,0.22166,0.067438,0.23378,-0.059076,-0.05122,-0.027903,0.23343,-0.033339,0.10982,-0.021363,-0.11185,-0.044234,-0.095018,0.065204,-0.056883,-0.01204,-0.0034285,-0.091788,-0.014741,-0.036896,0.0050726,0.0016125,0.042021,0.051131,0.0012702,-0.073234,0.050429,0.011415,-0.042538,0.030754,0.02751,-0.0096859,0.062705,0.0035747,0.0046898,0.0046699,-0.032279,-0.0098629,-0.032569,-0.0042324,0.010437,-0.010844,0.010333,0.014085,-0.013998,-0.0064921,-0.0058651,0.0026764,0.0068308,-0.028988,0.0060166,-0.00093204,-0.0031817,-0.010512,-0.0010759,-0.0074011,-0.01133,-0.00082188,0.0028647,-0.0033147,-0.00021039,-0.009935,-0.002242,-0.00087749,-4.4409e-16
"1491",-6.4194,0.71487,-1.743,-3.8478,0.87322,1.8623,2.4499,-1.0948,1.5847,-0.16145,0.56426,-1.1552,-0.355,-0.70203,0.81617,-0.78916,-0.42817,-0.87777,-0.94102,0.0087326,0.61797,-0.72389,-0.46114,0.92391,0.096438,0.43341,-0.29257,-0.29612,-0.51406,0.49219,-0.20347,0.64473,-0.27958,0.014842,0.22061,0.31413,0.069989,-0.030004,0.26143,-0.55958,0.1373,0.12932,-0.0014635,0.16771,-0.33557,-0.17406,-0.010387,-0.048786,0.22894,0.24059,-0.17179,-0.11581,-0.13526,-0.020711,0.18644,0.04145,0.0085658,0.11065,0.13067,0.047426,-0.11371,-0.13788,-0.1309,0.039408,0.018869,-0.070524,0.034705,-0.07594,-0.020945,-0.10741,-0.046603,-0.091982,-0.052093,-0.041104,0.054729,0.017922,-0.033737,0.038932,0.018699,0.050108,-0.037289,-0.047959,-0.014206,-0.043182,-0.055882,0.018728,-0.027745,0.0014159,0.0031684,0.018635,0.021945,-0.0043231,-0.0080056,0.017264,-0.031082,-0.014196,-0.026513,-0.015361,-0.01016,0.012412,0.018604,-0.0084454,0.0065703,-0.0014188,0.003275,0.007112,0.002677,0.02043,-0.0034029,-0.0063106,-0.0034235,2.5258e-15
