"","X0.861721","X0.881761","X0.901801","X0.921841","X0.941881","X0.961921","X1.002","X1.02204","X1.04208","X1.08216","X1.22244","X1.24248","X1.26252","X1.28256","X1.3026","X1.32264","X1.36272","X1.38276","X1.4028","X1.42284","X1.44288","X1.46292","X1.48296","X1.503","X1.62324","X1.68336","X1.7034","X1.98396","X2.004","X2.02404","X2.04408","X2.08416","X2.1042","X2.12424","X2.14428","X2.3046","X2.32464","X2.34468","X2.36472","X2.38476","X2.4048","X2.48496","X2.505","X2.76552","X2.78556","X2.82564","X2.84568","X3.18636","X3.34668","X3.66732","X3.78756","X4.12824","X4.14828","X4.28856","X4.3086","X4.4088","X5.19037","X5.25049","X5.27053","X5.33065","X5.35069","X5.37073","X5.39077","X5.41081"
"1221",1.87028163365076,-0.338900599298263,-0.470158397117847,-0.412803217076539,-0.328426028706833,-0.33411024640928,-0.264991843545167,-0.285706404132357,-0.263985999935734,-0.256550195713827,-0.647079578632553,0.371314908184049,0.92974269783737,2.26703509729982,0.810003373965799,1.35603693760769,-0.504759592178064,-0.601036048858525,-0.697500503590963,-0.770437509849531,-0.899089114494355,-1.12572090811633,-1.55319616841984,-3.03089935031857,0.447197013764764,0.592892907204994,0.650828950005264,0.437917062194468,0.474519330814712,1.6901314702895,0.755846103687827,0.52614832463107,0.433701625372689,0.601367162994367,0.601367162994367,1.23986129211033,0.123128224481501,0.359822422047838,0.292045621599248,-0.0098288133551994,0.0309097062406962,0.156239788613896,0.261907854167353,1.20785135742892,0.631212402998252,0.687821511183746,0.765094845640571,-0.0976549015703375,-0.218302784392056,-0.850855487095571,-0.281765162951908,0.205331639349793,0.861354161509995,0.857259678793422,0.523941761129752,-0.0399908064119936,0.0451093913919446,0.336408464987884,0.590423140843901,0.534095793121256,0.735162674582033,1.31835490313493,1.24335745519564,0.615926791110717
"1461",1.73571692394458,-0.15289626058213,-0.203230847813674,-0.201083762121289,-0.184327701855067,-0.452327158990689,-0.354337627510805,-0.405683046400203,-0.585967675476747,-0.378972665424733,-1.61984997528138,1.84369516663762,3.26906818599342,2.89809113265156,1.2924576103121,0.0756289311615385,-0.803115269923871,-0.85032163905581,-0.972598996358806,-1.06132303133131,-1.16076889712475,-1.34840844368523,-1.79233220270652,-3.13589953862779,-0.611176239365296,-0.185947246886373,-0.12507959402463,1.95822112372092,0.838600681753224,0.931675010761672,0.237062917493274,-0.0492818072627907,-0.344947547445638,-0.175056036287059,-0.175056036287059,2.30720313505614,0.226438325915117,-0.74792129978105,-0.255571898310039,-0.0848815234457258,-0.0796296230492663,-0.181746859759018,-0.0470357514856516,0.721141419163289,0.472895441817668,-0.193791429817624,-0.177642171289863,-0.132080771257269,-0.00726611553433266,-0.649731345500069,-0.180670858830281,1.0293564375668,1.69999867902127,1.83690440132987,0.906872973457541,-0.0942336962807414,0.0893654473802543,0.954956941134066,1.07996826714601,1.26848387055768,1.25339289379677,0.609045962111298,0.432763530034239,0.0335440180613515
"1571",1.75478862292902,-0.526831601107659,-0.450187087023289,-0.386756266526788,0.162588208567985,-0.443737981439231,-0.55431616446214,-0.618707395604973,-0.853563688799689,-0.658809932572488,0.640316056768365,1.66536004605073,2.4148596842577,2.90455381741407,1.74087350584394,1.27789379822402,-1.00314906063813,-1.13719588351368,-1.28583839459768,-1.23677600951237,-1.34612639122292,-1.5375109305816,-1.9443270073921,-3.22416480753346,0.805356587828873,-0.422322161265247,-0.184034389318815,1.84772441175254,0.447050655392675,1.15761552946973,0.130289993391182,-0.18121313225276,-0.400904799077386,-0.217256118586592,-0.217256118586592,1.3338723527957,-0.0447251812891892,1.91356920080525,-0.147829586953263,-0.512169706077954,-0.360995270522365,-0.508114882458413,-0.288343370949553,0.78668249934991,0.510829949139496,-0.342138829474263,-0.309450149397546,-0.292774077531106,0.165850227374145,0.424043615457645,0.125218025869258,0.716616393923263,0.968439967198904,0.98944418120702,0.322051141012811,-0.147608203851338,0.192772157213567,0.645365095105399,0.615540386432752,1.20585676701692,1.30192947774826,0.585493790479368,0.310818336576413,-0.338614547224088
"1611",-3.09717643290621,0.813104270159496,0.697653215813139,0.699602136000003,0.133688644234659,-0.0500329862712733,0.731085602033324,0.41967574733288,0.148556855679325,0.376255165759559,-6.80959100819354,-1.2887013457728,-1.60449521404287,-3.65873353535957,-2.45421443086803,-3.99298500711366,1.7309509189031,1.84825255671584,1.96793195416929,2.16036450031324,2.54517591782345,3.28845311886962,5.12867246241746,15.8522437744128,-2.87334791313856,-1.528342770908,-1.45975537655658,-0.876288442146744,-1.35922354675846,-4.28052551507367,-1.38825747839469,-0.711184795263737,-1.13461816730026,-1.05707826565185,-1.05707826565185,-0.419984149100204,-1.34991495126038,-2.88163408902611,-0.425394906790789,0.34809190313809,0.33706184731166,0.136291223853015,0.07878277481882,-2.90337866627629,-1.14833401108169,-1.3506547687813,-1.23571035985609,0.119273753999701,-0.950522143118085,-0.714560521272853,-0.0336897726016537,0.0834597945791377,0.179156505412022,0.0931386961127486,0.618818789831129,-0.178290660726714,-0.0377512641485231,0.0130313056712096,0.172910101247602,-2.09123843164289,-1.77506319829773,-3.12096648670855,-2.51836000596965,-1.05432914460203
"1691",0.550806260348178,0.446525564559783,0.327680863964887,0.280877684137415,0.0137649807522968,-0.130621107443412,0.130710090886943,0.109915335522791,-0.0995358365858122,0.0835124227215193,1.32614085218214,1.18646766474527,-0.924612250981588,0.691316385579656,1.81662306873948,2.11797902963009,-0.146874808721357,-0.1459571685115,-0.101450299748198,-0.434983375053592,-0.483355353361204,-0.607261614848767,-0.999436642042425,-2.56401790837057,2.19828590360354,0.569456344825129,0.462495621807846,0.377135789218642,0.509420568017147,0.406639723332184,-0.297618665530184,-0.347435534592866,-0.245826932050029,0.0342784446172962,0.0342784446172962,-1.80873825754776,-0.367824332780383,2.29037042566608,1.24845124129322,0.0195228103534061,-0.127441877395442,0.269980443243649,0.0169984494281107,0.135202315996439,0.387271105842095,-0.239002782323628,-0.219428306815804,0.281542252607035,-0.620224558205783,0.855922696120727,-0.165648434845997,-0.256581717598006,-0.963745194678368,-1.25232110484311,-0.462148562277424,-0.164357999551008,-0.00215901823700559,-0.533657153108367,-0.690537446034571,0.044084672539331,0.20499633270202,-0.202378001237208,-0.256878403592804,-0.404378074168001
"1721",0.988761136132348,1.02400485880961,0.616189065529525,0.487296114837682,0.332499310260196,0.225681424392233,0.208336184470311,0.310547793555055,0.347030657739828,0.449514066855818,5.03435071257794,0.756669918878413,-2.37294818417144,-0.837475928520852,0.079668195247153,2.5012423134429,-0.119054367580823,-0.151549057221737,-0.181615823853272,-0.384438362977666,-0.432680521675524,-0.637531711634544,-1.01543970140942,-2.67017974689384,2.59923385988443,0.805297616551101,1.3144692509192,-1.29532425944095,0.156442568740925,0.303460730382889,0.626990096189923,-0.0862936250941298,0.296889131800936,0.846376522189644,0.846376522189644,-2.26848881429158,-1.02236406518902,2.77761770409886,2.7275331144032,0.041394065062517,-0.143225583055881,0.244390244940643,0.0495769135231621,0.053398159823761,0.843182701191323,0.782565725716214,0.775081551631679,0.174891719471142,0.564577065669153,0.0301025925137608,0.0395910166105977,-0.579197933320513,-1.23134071990323,-1.33617342137662,-0.414036020683149,-0.0431060544929459,-0.0533302465694586,-0.698739593926187,-0.705733315867923,-0.938894927958614,-0.280851957432741,0.242800505411062,0.540635503879089,0.409953688584428
"1751",1.86204367234793,-0.287170322915897,-0.208432905952164,-0.131627415173287,-0.139949118756678,-0.468832334875843,-0.378234431198563,-0.523209053318051,-0.86692436365281,-0.490888735267567,0.750910933408935,2.56788877330577,3.38002532916783,2.98264264151486,1.71125491300222,-0.0388084580168564,-1.06302041134555,-1.11807157958544,-1.22714039792746,-1.25392907474981,-1.3543980893621,-1.54873279276778,-1.97677360384616,-3.22526089429735,-0.0272419982781472,-0.231915362551823,-0.0737052790431185,2.78840761287588,0.426563515809358,0.540176230439787,-0.326245247458989,-0.0362463795351205,-0.325136706688458,-0.160951540950874,-0.160951540950874,2.09469210509505,0.114498246311794,0.352391816349831,-0.300920165089717,-0.290085677756976,-0.190776588271787,-0.335865449011103,-0.189594404784407,0.425087488047297,0.199367069832762,-0.237905671571088,-0.227487180307417,-0.253609360111633,0.140383799905321,0.312462754702852,0.100366191907033,0.890889479089933,1.49654202372251,1.65476671868407,0.631571025650106,-0.185378448656294,0.0507522092925219,0.788467337617117,0.975101737831567,1.02749774586385,1.47712177274384,0.111512992033001,-0.0269013232959938,-0.253506383658263
"1851",1.37171242228557,0.484803863586625,0.547534008775438,0.682969093556203,0.443318543741783,-0.0385281090211679,0.187343820277726,0.145637610049728,-0.112624235808263,0.186607768804739,-0.244589712537474,-0.546736883198757,0.125217675748697,0.869254830887179,-0.616949854760059,-0.502559339958959,0.420224661051271,0.539519753945094,0.610176862925423,0.49002430933419,0.68705005751333,0.884030016965302,1.07992516648566,0.130668118939053,-1.1985096433833,-0.0710831032772654,-0.500912755256381,0.0361636862883752,0.249591222727763,0.553056092797602,-0.311278399041204,-0.0909922835767556,-0.446485340377662,-0.455976911263123,-0.455976911263123,0.540420040229492,-0.736802958174392,-1.77897855429505,-0.267205566889452,0.124771225009051,-0.10588798954631,0.304763232510882,0.0414383819542419,0.476293628857017,0.306396088457145,-0.127192122997977,-0.10115904866269,0.151821990379902,-0.55620773014016,1.19993988989766,-0.193418321201365,0.543301990357115,0.703404945993481,0.590536137295507,0.272063647722624,-0.191390570859253,0.136708557537635,0.427796185579277,0.628766256291806,0.558667672898207,-0.25278929904959,-0.129740608750649,-0.339580902821803,-0.660329614278159
"1871",1.10755868671472,0.327927561457797,0.256079228921266,0.282141311998851,0.382912754454185,0.06344431260296,0.123626173719578,-0.0575281285760727,-0.263860200494091,0.0601190973232409,4.24258058610723,3.12779246916521,2.87945252688966,0.980489429851302,1.17764943859493,-1.26764459947432,-1.24646504005904,-1.12142162253678,-1.18394348392212,-1.21794842295973,-1.37388855023263,-1.53614052226077,-1.93699841669876,-3.20547311955433,0.196438522246421,-0.0762165347225946,0.00447336808535242,2.66739126880347,-0.356102060395581,-1.0450603148492,-0.891654017969706,-0.405327231282497,-0.39156362797612,-0.186521716644336,-0.186521716644336,1.04270717886884,-0.123536000173859,0.588328571794716,-0.200642816538197,-0.290376113118515,-0.210977801990108,-0.229532857856013,-0.169406157791498,-0.655373156273806,-0.193048354801938,-0.249275812539626,-0.365133742283374,-0.116685501612586,0.156131797001745,-0.166982902781344,0.0391246184677913,0.929960502523705,0.91453332272211,1.12135300457967,0.13700979015251,-0.0321315647385061,0.328185666281864,0.725681398024376,0.559866185809878,0.688430683677479,0.929564272276077,-0.821026105311689,-0.952607284276398,-0.677626370246326
"1951",2.18375723375543,2.04720328905987,0.832237276528868,0.554648364152498,0.603741144819775,0.64240942143232,0.36624584031536,0.354407336290948,0.376945751897903,0.674902185570932,-0.583272118554162,0.141423127448813,-3.2576078873576,-0.547203643651948,2.73712343278503,4.9606582398483,-0.647851982000392,-0.911642409664722,-0.814026352452466,-1.08834022092072,-1.19026694429936,-1.4045156700053,-1.7506562825291,-3.15684333699967,4.6726947667652,1.61500658356048,1.67315790671443,-0.952930391534448,1.13868721805683,1.19955712093911,1.414703118357,-0.260031306758813,0.537797976148591,1.05820156837511,1.05820156837511,-3.96164855027593,0.837136306731172,4.45911141195269,2.56964725982087,0.135298251771942,-0.129792907078687,0.573279172686663,0.0864263994035322,0.585377992483926,1.47649597110623,1.35447782689576,1.0457554635321,0.205514775352763,0.730116814927135,-0.792177074592793,-0.0704314485757117,-1.38942958986847,-2.40525766164281,-2.48607484538621,-1.01916594924671,-0.172957523389498,0.0891749170000671,-1.22254170990495,-1.2855436862862,-0.574739336532574,0.478520102062447,1.14227852110821,1.27316704941195,0.876254527754309
"1981",1.23210748391799,0.849913076858579,0.44779045481717,0.388027740992638,0.504792589446621,0.50136105411733,0.239521583706619,0.106285464943251,0.103664248448552,0.329461729953461,5.63306612523183,0.562666304412882,-0.0478003290107205,0.488243072507083,0.752749341509721,1.11463116974564,-1.30435900015777,-1.25702313214168,-1.1474265172374,-1.12264331058758,-1.31629608187278,-1.4738007521723,-1.80553184199141,-3.18570050130704,1.39185456519302,0.0985275385756526,0.354602177459642,0.705625184961151,-0.0206519170340617,0.671936052590287,-0.303638379929436,-0.383732510637527,-0.0361576155340653,0.252499885604566,0.252499885604566,-0.599389493956204,0.102679338979907,2.20932256950808,0.307083475529904,-0.475217074308536,-0.337206829276649,-0.223420196963072,-0.20470140758209,0.487261842959341,0.309160091333086,0.328856755447246,0.213704134111608,-0.15855431942435,0.696021066723875,0.21459544583932,0.36843552163036,-0.0187012488698756,-0.277792520275993,-0.140664862921928,-0.415903338735712,-0.203034887748066,0.189630408825851,-0.0153741139381705,-0.130190807101147,0.369484448469018,0.442321487356771,0.458972854977921,0.143145435215897,-0.148384854572493
"2081",-5.34484639282875,0.500559772817694,1.09498803538685,0.972634137796415,0.515812556166767,0.188719024103244,0.527976857819381,0.648185243831314,0.601355118112663,0.604302569439478,-9.29992887778764,-7.65080183440694,-7.7114013746984,-8.42380070057945,-7.37635476092807,-5.66340429963613,1.9216251616274,2.4497537408673,3.17090622670421,2.50329634997134,2.97106170679542,3.72789920745621,5.90646413395755,34.0068502780677,-2.74312385218874,0.36897508182311,-0.71395258431264,-4.8391845782666,-3.16622273100583,-4.91809071534635,-2.05141451618978,-1.07017610893916,-1.34911690614927,-1.29241493926003,-1.29241493926003,-1.97936133957497,-2.61454340098229,-3.42935614827556,-0.741732653435213,0.200725158734911,0.0486571576436832,1.48655338643435,0.483862691839063,-3.2280389026528,-1.61935744400689,-1.37582126353382,-1.05503993641256,0.812544903118873,-0.90590197257891,-1.25403218210464,-0.395288303368907,-0.638632292015483,-0.82840442464181,-0.826150720711682,-0.266205136550005,-0.260728105552084,-0.0872123976973583,-0.571831887552298,-0.480217996389048,-3.85060469669061,-4.45099821042333,-4.24959718806932,-3.06166612168118,-1.5541419660888
"2191",-1.62365292236775,0.771628120722621,1.04364733747866,0.983696421227467,0.609859703416943,0.224187995951013,0.419933180269173,0.372911015525038,2.86384652691715e-05,-0.0671024245073076,-5.51394792591224,-3.4819140178397,-1.83288726512605,-2.55016934029928,-3.25038886264332,-3.39501547993843,2.01868029430548,2.17612227461208,2.1853816293175,2.02602421616641,2.32245885125278,2.79361381936509,3.9444081305534,16.5645113628167,-3.29854026188104,-1.12693026470638,-1.1463877787624,-1.76683812930065,-1.72155449577499,-2.74005205933234,-1.20978509153117,-0.430393651893527,-1.06498649290052,-0.984801541198987,-0.984801541198987,1.46377532874615,-1.46328683817951,-3.15400112008904,-0.499250876748998,0.283239525866331,0.241565454740275,0.100635879815749,-0.123890927152892,-1.84830913456517,-0.988433107685349,-1.21898022243508,-0.96085867794557,0.0271007764998675,-0.710127911447852,-1.35752034416874,-0.259180711994075,0.708610113884187,1.51681043396561,1.64412884169345,0.796305801736528,-0.0251161607484013,0.237396947863427,0.751919983921047,0.933643720845983,-1.5963214865252,-2.34129523860373,-2.70872743323306,-2.10400539300659,-1.24066020493845
"2251",1.48661034341296,0.354811730263745,0.388928466465525,0.373993889237804,0.62560742027116,0.219827325683796,0.250272774253034,0.131420939639726,0.00675444438253364,0.275155394223278,3.82150599787286,2.83771298414382,1.21519630368574,0.845433764719437,1.1335706250038,-0.309889518766968,-1.18205077382367,-1.06467943264413,-1.02892756640415,-1.12724140055715,-1.22056333821181,-1.39440799072976,-1.7916708622454,-3.12588181230905,1.11558248543569,0.112067246641333,0.294542368611769,1.92049080808737,-0.244562352842713,-0.794530565516957,-0.482122690875802,-0.514754327804222,-0.328969058132678,-0.0441282308968004,-0.0441282308968004,0.00643950787410191,-0.519011463204106,1.4190945842614,0.424063288473873,-0.355951273624449,-0.308916949744232,-0.0706696689234077,-0.172672510523188,-0.495715625324907,0.0455119250517354,-0.0343955176958173,0.0503407270138612,-0.0153625578571777,-0.243762177014434,0.868118862747782,-0.126629969253521,0.243457625838615,0.216214740690278,0.187964896842113,-0.0268890033486112,-0.124909912668256,0.0995288452044992,0.078098725906115,0.151253871963589,0.0554879932534747,0.924002073454111,-0.577396241245148,-0.498605301608778,-0.40049289472901
"101",1.60975773180747,0.565993426901488,0.10898069954796,-0.0233858514418583,-0.191632638419241,0.111537373533897,-0.0044586946648334,-0.124177607996372,0.0377982155024705,0.0809604425479099,2.23243525770659,0.979661750008142,0.732085330168112,1.22631373942824,1.11290771385572,1.59192678853429,-0.769274937753196,-0.91589335425333,-1.12098249656343,-0.841977668737725,-1.03687296433335,-1.26997631242434,-1.63219826750197,-3.13845278668307,1.29808340520353,-0.320747958214473,0.416792135292081,1.0166507240588,0.104740153628348,0.57053857345544,-0.21353750663259,0.0722451262435118,0.100598763496222,0.267153853221836,0.267153853221836,-0.07953256060424,-0.584796435856218,2.65653130594599,0.821675432227136,-0.373778832385182,-0.196934446421548,-0.651791633336361,-0.305430288225371,0.503805772729166,0.293281441302107,0.13211801099291,0.131066602389478,-0.379273397284006,0.404453952681984,0.0391919483494069,0.0218192537022513,0.140409679808893,0.052826273179061,-0.0567100614706768,0.065965882286807,0.264310298477866,0.103673664003019,0.0264041350643874,-0.00597820979462794,0.24159332767422,0.83879078928768,0.440283213590393,0.174634707705741,-0.0624748708818516
"131",1.20617943306497,-0.291083420769131,-0.207925279646285,-0.130520867459601,-0.128875628675447,-0.26759310841654,-0.113361797647504,-0.187625264243366,-0.257592449963575,-0.30986443226402,0.93015882893143,1.18190255762441,3.23746345488611,2.48109482686979,0.202032191310662,-0.850025163576166,-0.930212434936475,-1.02095286539427,-1.20922237946725,-1.04988784711366,-1.15982248027078,-1.36598688140427,-1.82633248355665,-3.17561328085728,-1.42982310393346,-0.554332910228045,-0.311785047291922,2.02208023757365,0.15362066510251,0.515037612579188,-0.461668854767504,0.443734217569207,-0.171885164465767,-0.28075556284904,-0.28075556284904,2.59427158897686,-0.128154131057825,-1.02151884255264,-0.653856206500729,-0.32955117587716,-0.260220428632275,-0.582194271902426,-0.274245811355339,0.558544418828479,0.0777560554143062,0.0439480295304959,0.0293179285840592,-0.387580167432276,-0.132836631688417,0.220445842439014,-0.0070640545633119,1.27842010563174,1.77930436810068,1.91789139258213,0.723304926537725,0.166575718534151,0.427671712067226,1.25487945311928,1.14718692110841,1.18563210670099,0.911774924980222,0.410262597002937,-0.056362784165189,-0.293661158638375
"521",0.0788963721436527,-1.71812974059255,-1.448647567579,-1.19274693402044,-0.98821629519275,-0.891171592208499,-0.793596823277017,-0.854472180870892,-0.866931396513616,-1.04249108791369,-0.208149935752192,2.30004770800902,2.78641368984016,3.02364033862439,2.47579133090775,0.906008780353879,-0.953034693347146,-1.02045320459782,-1.09570976987226,-1.09236084147304,-1.23404729106985,-1.43716133988978,-1.84962453841074,-3.19615072124679,0.319804788476977,-0.200343581334825,-0.163315160731529,2.5342788060852,0.377800091132741,0.827528453789555,0.528081501934506,0.297917483049609,0.157540937978504,0.0757039520642875,0.0757039520642875,1.32195412638749,0.638277130319534,1.27149536280468,-0.480383255211914,-0.0859867136225554,0.0946837627225145,-0.094995363679569,0.166529772515154,0.650864963788478,-0.28949560725247,-0.48681560509331,-0.36652514221681,-0.218936769611212,0.275982461527359,1.26719722666057,0.131608008273174,0.0602280586387955,0.439150408490187,0.42492894979902,0.12054787597602,0.0751947682714004,-0.156163244408476,0.12666956256283,0.138584413717655,0.864296533672865,1.67093768061262,0.626698688448825,0.398847260411692,0.108629297656626
"561",0.83729497119849,-1.12734239063741,-1.19382316819545,-1.07770619812581,-1.15044536023911,-0.749336533571921,-0.763677511663528,-0.699343183290647,-0.543615202374947,-0.708374890924851,3.06947199443472,1.08887353835059,0.677024483542578,1.63924764164416,2.05006887354447,2.368740423471,-0.872426074671522,-0.874829821829102,-0.808667080761016,-1.08002453636304,-1.24097738454256,-1.44173479133651,-1.7751924183814,-3.18455714561498,2.21631877358806,1.12623492375072,0.827420654958165,0.347147219942448,0.297702656066175,1.36653737559749,0.613200737604797,0.239218126818406,0.511633281068055,0.462352876731198,0.462352876731198,-0.582523290120001,1.17313741248834,2.83060449890885,-0.331390091246632,-0.57314060465357,-0.433852598925899,-0.0713292053740569,-0.263574132313239,0.894638834853822,-0.239527145865218,0.163521997037209,0.0450614349039401,-0.225201132452095,1.77068759983241,0.337151343065979,0.0613904781973449,-0.47628076637331,-0.443277201615182,-0.646181201448345,-0.299350485058578,-0.0817984638546291,-0.351746986404037,-0.567386341053306,-0.602732485178071,0.107136803175805,0.849300605755037,1.27246620659232,1.26803334026289,0.763937632646356
"1051",1.03018073579933,-0.778007097807814,-0.709650348088866,-0.676400698387529,-0.535803148773969,-0.466884847829414,-0.583325488574261,-0.457885545639483,-0.50040964795896,-0.538957694446367,-0.333174958828711,0.26888125987288,2.17050906520135,2.21019059420025,1.51094745906681,0.700600943415168,-0.804574052897529,-0.895369626002864,-1.04207947121746,-1.0513381903395,-1.16523254584468,-1.36547070129068,-1.76789751606061,-3.17392203543387,0.30080664717653,0.392848110986611,0.434507351495869,1.47755778278836,0.244626000614523,1.15354642200613,0.032324101242418,0.470661165604164,0.363281765629558,0.301967447130381,0.301967447130381,1.23049441886298,0.885921069207314,1.0124282348446,-0.292734707618823,-0.223714685451901,-0.0623367944873368,-0.213282943347296,-0.0206302776962079,0.863516122748099,0.0229134705629089,0.25853946065965,0.22085504824961,-0.138341856263892,-0.448578184599368,-0.529561624223069,-0.148443933362675,0.564048934767656,0.878158474531288,0.891569394647323,0.200385616969621,0.203493702868665,0.0469942592885244,0.565455162797387,0.333221230623527,0.915030783095535,1.03016734317164,0.896517213183374,0.634177713926225,0.319478278397796
"1141",-0.0152581078258286,0.996713037352397,0.122759759944393,-0.0665203544200879,-0.126144810506517,0.403185521395641,0.162905968276595,0.374240071354761,0.7889520456782,0.35980397218351,2.59259287208003,0.496210248389951,-2.76047684035075,-1.82679875470844,1.17678964843904,3.1487054136671,0.0503530840865833,-0.155230702610179,-0.260074044253126,-0.258489903159141,-0.435228836658252,-0.678273015720704,-1.08309612899621,-2.85547176658621,3.47283197330338,1.3157840405374,1.69448435473989,-1.75612220151724,0.304615970451817,-0.0561565671212671,1.08009591556976,0.123775840934553,0.954325059460978,1.34600286659601,1.34600286659601,-3.28587771979114,0.225647743075752,3.74778724340978,1.8755491889233,0.234177566719383,0.227490007394882,0.419826690128037,0.470193632341023,-0.0735162944046452,0.676275169395299,1.00264656463183,0.852750555974322,0.268715490122578,0.278974133592288,-0.13467639507199,0.029818821181095,-1.18228468321291,-2.09143515301532,-2.18113785960974,-0.905119051383662,-0.120757306228749,-0.314587836631962,-1.26064336938396,-1.48091567422801,-1.2923852271375,-0.392301200113051,0.463961970678024,0.847122818385924,0.929469275745141
"1251",-1.16100423614213,2.32290479926769,1.02674005799393,0.350280785520067,0.576593837468344,1.95534869045591,0.967864825926235,1.51958210958833,2.65723723904867,1.28930096438805,4.88416119976018,-2.20862314956627,-6.25088438130973,-4.67890815893935,-1.39942053628946,3.34365133275335,0.658055358803968,0.538623891590586,0.59573825674608,0.942255719044885,0.76019547317881,0.502693250628722,0.161933394208887,-2.25760526850725,3.50303594911199,1.05610470445643,1.72947851536781,-4.53565310068077,-1.58650564212157,0.0191753706003181,0.926019278486778,-0.070686027383361,1.36280364651898,1.64893276735211,1.64893276735211,-5.06365034677432,-0.252003791936821,4.4996494110769,1.36599643504908,-0.226171190664534,0.0496948315271145,0.308872297348468,0.172254628395787,-0.0915996949403349,0.238820974235334,1.45842748108655,1.2285254449522,0.565642378966966,1.21433536117439,0.249713845499182,0.761794747854288,-1.72521395999045,-3.15941482925468,-3.38993418186951,-1.5110134149225,0.0583936788052031,-0.221060471018773,-1.97310530053505,-2.25935864382003,-2.44281033455644,-1.65041955209312,0.446433357082667,1.20285973250275,1.47138041634488
"1491",2.01635868612219,-0.213713571383638,-0.237567312936115,-0.188944195203081,-0.238105449125536,-0.255958554933243,-0.239290290708843,-0.19087323423759,-0.126165664540735,-0.280510406850469,2.71376237184108,1.50640764919617,0.34290013484841,1.07091902133865,1.58363768558608,2.30139030068333,-0.981974984310852,-1.08483203888689,-1.16283972815176,-1.1378998895436,-1.24700155515713,-1.45613374436125,-1.84663352055235,-3.20350972910164,2.24789757696374,0.176431365161185,0.658955823484122,0.877159338073773,0.289019141056966,0.867985291038405,-0.0536754824147731,-0.255692434531948,0.139602585052598,0.478238670508914,0.478238670508914,-0.998024466634309,-0.00700471502644126,3.55803073535956,0.433796524492215,-0.746902872932038,-0.521027170057477,-0.49664906456352,-0.442388863632924,0.619451804938293,0.231459761653697,0.247226892898243,0.287622083921499,-0.385239302840863,1.23509696286805,0.878806053498333,0.0389472722638507,-0.0965464519898151,-0.628431436912542,-0.720158838677108,-0.374391761411843,0.655613793855412,0.0658106674439993,-0.213164164818727,-0.3725666492413,0.269933539828727,0.921999886812214,0.6645934292166,0.50183235354867,0.101785499146924
"1521",0.830342112661876,0.790982655248777,0.672885634669456,0.485810915676628,0.179546619035297,0.328435671224746,0.493449661136222,0.464984271158347,0.563528159886459,0.573233871639045,-0.107893321678349,0.236810354337173,0.0574878244198613,-0.186589024808421,-0.659693691505545,-0.388949004264042,1.06094460464165,1.09765142658856,1.19975139034136,1.26326954176085,1.41132649733491,1.55740519370469,1.65729216165459,0.0665685864753769,-1.46306777537531,-0.757907510867222,-0.759567576771065,-0.339979598549227,-0.446540467189109,-0.137307481936888,-0.507249546015596,-0.51876803230072,-0.693666976277626,-0.610308312232793,-0.610308312232793,0.417372900025976,-1.25998180883974,-1.95294252626834,-0.226931605578888,0.0784223554162206,-0.0238849707037687,-0.0349041659560233,-0.0997839267952113,0.0365655748711594,-0.224841508055382,-0.408664994177246,-0.251595153508007,0.0283027584163791,-0.77462763089393,-1.38729482823887,-0.0676551248660746,0.133967020943827,0.505134205774297,0.609359429153572,0.220882398642479,-0.131442725636715,0.0698437190573703,0.331284150067394,0.502582623409351,0.0223976085497212,-0.386485404619608,-0.451643576746354,-0.452869669479888,-0.546805070488948
"1541",1.43815395501822,-0.424369226337664,-0.305990603101392,-0.278484270866924,-0.150424312099834,-0.349265094907853,-0.19948342690869,-0.208329005696488,-0.16695874159277,-0.18439796785377,2.25076833175086,3.31867905278913,2.57524682817552,1.75814542683573,1.75767491676989,-0.283085459880912,-1.28111888924541,-1.22538864572437,-1.28003751204498,-1.25731009606115,-1.37090257165661,-1.55380249872098,-1.92446643103323,-3.21327329083688,-0.183693483872139,-0.22302734232501,-0.09941801602447,2.71268669439322,-0.0246887745888717,-0.0402501060022378,-0.572127198596488,-0.481794831758471,-0.409560402002566,-0.301227721207438,-0.301227721207438,0.754504883921427,0.31031972850035,-0.191617370526479,-0.660493227975753,-0.377012869372048,-0.315773129760761,-0.293267029981602,-0.179785746070627,0.121090314955166,0.0125446187394462,-0.2453094965126,-0.203503797359228,-0.182866281946918,0.481566610310958,-0.928731092664372,-0.190157248177686,0.33766604973837,0.585908610094155,0.757446112321505,0.112394252169659,-0.0831776068089388,0.100174200583848,0.384076609240461,0.485958731188168,0.894308867622664,1.51237390139774,-0.0829008140887662,-0.147636347030215,-0.295942545887166
