"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"1371",3.11,-13.091,-0.53588,5.8198,5.1151,1.5759,-3.8613,-0.22674,-1.6455,0.45428,2.3705,0.64498,0.71002,1.6849,-0.28057,-0.12184,-0.48515,-0.53036,1.4382,-0.81587,-0.79476,-0.83283,-0.14624,-0.56012,0.13305,0.18949,-0.062994,0.40497,-0.052371,-0.027875,-0.10197,0.22228,0.11507,0.027651,-0.55499,-0.23264,-0.032469,0.065996,-0.30643,-0.11874,0.067044,-0.020825,0.22617,-0.12471,0.18035,0.17796,0.027059,0.22857,-0.2674,0.14306,0.086595,-0.07388,-0.26364,-0.054141,0.040061,-0.13344,0.043223,0.04621,-0.0028749,0.034943,-0.091411,-0.0059509,-0.02804,0.0061899,0.036954,0.016308,0.081393,-0.067638,0.038962,0.062855,0.027675,-0.064619,0.03862,-0.010985,-0.018052,0.0091877,-0.022109,-0.026561,0.039573,-4.1097e-05,-0.0098177,0.0037336,-0.033452,-0.034169,-0.002429,0.00081909,-0.020067,0.020164,-0.0047745,0.0031276,0.004059,-0.015024,0.02517,-0.004999,0.0087167,0.0023846,-0.0049335,0.002764,-0.0055142,0.0051219,0.0033306,-1.4433e-15
"1621",3.4749,-2.1786,1.1245,4.1512,2.4699,0.80447,0.64223,2.1277,-0.5658,0.40614,-0.64855,-0.77352,-0.017126,0.82428,-0.55612,-1.534,-0.59247,-0.42615,-0.40965,1.1936,0.40866,-0.0029431,-0.3541,0.85271,0.5038,-0.12151,0.021564,-0.25163,-0.38302,-0.10346,-0.35147,-0.0077304,0.5458,-0.1472,-0.059439,-0.37689,0.069214,0.40573,-0.30448,-0.084577,0.22692,-0.041078,0.08118,0.058032,-0.19443,-0.082293,-0.062487,-0.18407,0.15588,-0.12095,0.14577,-0.049775,0.16875,0.02461,-0.021786,0.047015,-0.037298,-0.14588,-0.080279,0.016762,-0.15726,0.057739,-0.043276,0.039434,-0.013058,0.013569,0.056919,-0.017332,0.052937,0.034508,0.034929,-0.017221,-0.065275,-0.017955,0.01059,0.048353,-0.060181,0.021733,-0.022961,-0.034413,0.026828,-0.016378,0.0042916,-0.018347,0.0050457,-0.0055296,0.018686,0.024514,0.023206,-0.040266,0.0026564,0.035621,0.036882,-0.0046949,-0.025672,-0.016251,-0.019902,-0.009882,-0.0083315,-0.0096178,0.010578,2.2322e-15
"1661",6.3645,1.3013,-1.4966,4.7485,0.95952,0.91345,0.59556,0.3582,-0.2461,0.79473,-0.76464,1.2491,-1.6901,-0.028017,-1.8699,-0.41536,1.9868,0.59425,-0.1681,-0.32258,2.5395,0.22249,-0.26356,-1.1544,0.1077,0.31749,-0.76442,0.042325,0.27273,-0.25771,0.29935,-0.5543,0.14055,0.25671,-0.017528,0.068551,0.3156,0.10111,0.026077,-0.10331,0.042933,0.093876,0.11715,-0.078069,-0.029912,-0.00035638,0.016899,-0.023235,-0.043264,0.050488,0.105,0.0011734,-0.099497,0.042739,-0.036582,-0.030028,-0.070063,0.072149,-0.015061,-0.10516,0.053966,0.0091461,0.14936,-0.054113,-0.14695,-0.040878,0.049655,-0.051551,0.065629,0.013096,-0.036337,0.037477,-0.0087751,-0.03345,0.0022614,-0.0080036,0.009857,-0.0072859,0.010808,0.0065454,-0.0030752,0.0077,-0.026784,-0.014866,-0.029162,0.023105,0.0073272,0.0081403,-0.0043795,-0.00049826,-0.016042,0.0077379,0.0041526,-0.0061524,-0.007707,0.00014894,-0.010587,0.0013398,0.0029078,0.00085501,0.0041949,2.9247e-15
"1741",-2.7432,1.9693,4.9118,1.6323,-2.8451,-0.11789,0.53978,0.016822,-0.16845,-1.8029,0.61975,0.85355,-0.51634,-0.5642,-0.12402,-1.2122,-0.61952,-1.0174,-0.44699,-0.45994,-0.20954,0.42987,0.099206,-0.38221,0.41702,0.056738,0.036725,0.13186,-0.16609,0.071911,0.14869,-0.26289,-0.055964,0.24976,0.25378,0.18261,0.0021421,-0.17173,-0.097077,-0.2421,0.0019372,0.16999,0.052186,0.050884,0.078094,-0.25151,-0.024172,-0.24564,-0.087318,-0.010378,0.15517,0.1165,0.086771,0.021215,-0.09226,-0.037265,0.027548,-0.058269,-0.019389,-0.029832,0.045872,0.010541,-0.0035485,0.060584,0.051693,-0.03235,-0.063136,0.020319,-0.020622,0.073287,-0.042454,-0.094228,-0.037083,0.028253,-0.026324,0.020804,0.056621,-0.0086083,0.046522,-0.024337,-0.0063961,0.013425,-0.041607,-0.0033127,0.018452,-0.073062,-0.025782,0.026114,-0.045413,-0.0027065,0.0051395,-0.018462,0.01497,0.016125,0.047649,-0.014276,-0.047735,-0.020417,0.034361,0.0037645,-0.0066817,4.5727e-15
"2111",7.6555,9.6298,0.27193,9.1513,5.0367,0.35576,0.81155,0.45524,-2.6109,1.5106,-0.10152,0.092155,-0.36273,-2.578,1.3125,-0.75142,1.4428,-0.75693,-0.29351,0.86954,-0.68997,-0.23982,-1.4134,-0.64254,-0.53808,-0.72184,-0.53288,0.20743,-0.11998,0.34274,0.32407,0.29769,0.023296,-0.47217,0.15881,0.013011,-0.20117,0.1805,-0.11403,-0.14591,-0.042351,0.071652,0.15621,-0.063035,-0.10907,-0.17992,-0.11646,-0.081177,-0.3908,-0.1202,-0.21299,0.0033957,-0.025774,-0.092466,0.052664,0.12833,-0.093631,0.0082724,0.11549,-0.029336,-0.0020897,-0.024509,-0.074538,-0.045337,-0.011926,-0.042432,0.0089402,-0.0039869,-0.044754,-0.040702,0.022345,0.028694,0.0084336,-0.027892,0.0088293,-0.0054519,0.0080362,0.020951,0.017421,0.0047088,-0.0035127,-0.018251,0.0096759,0.0049332,0.012036,-0.014419,-0.0023989,-0.0014069,-0.0051931,0.0089402,-0.0046994,-0.0050676,-9.5894e-05,-0.002963,-0.0042016,0.0040658,-0.00035489,0.0030271,0.0035585,0.0035305,-0.00053367,2.2315e-14
"2221",5.5052,-3.2234,-1.6923,4.0873,-0.38823,0.70889,-0.8115,-0.47428,0.67232,0.66573,0.52975,-0.39612,1.4027,-0.5014,-0.37257,0.28743,-0.041549,-0.39863,0.7194,-0.13454,0.45234,0.8062,0.61179,-0.24063,-0.11129,-0.1057,0.53861,0.32939,0.34007,0.13331,0.55748,0.14815,-0.39074,-0.37045,0.18119,0.65204,0.12213,0.18952,-0.26209,-0.038839,-0.06867,0.20303,0.1832,0.074065,0.0045748,0.044734,0.0090992,0.040583,0.053947,0.0016407,0.12616,-0.07411,0.15841,-0.0082854,-0.13552,-0.14676,0.027012,-0.0030095,-0.094446,0.11385,-0.03037,-0.012632,-0.10607,-0.025563,-0.14474,0.033244,0.011782,-0.027022,-0.037348,-0.1023,0.07164,-0.0016493,0.0090964,0.0012986,-0.047767,-0.060566,0.0075304,-0.034633,-0.053338,-0.022758,-0.0079579,-0.050747,0.033936,-0.043676,0.017949,-0.027222,-0.0048159,0.0184,0.047796,-0.0051469,0.00045114,0.0057942,-0.019406,0.034403,-0.0031374,-0.0020526,-0.0083875,-0.0068928,0.0075225,0.0024031,0.0046054,1.3184e-15
"111",8.0513,8.2119,-1.6099,3.1304,0.5141,0.41684,-3.1197,1.4681,-2.0132,1.166,-0.18805,0.38544,-0.35199,0.28879,-0.012779,-0.026163,-0.16691,0.20312,0.097245,0.093977,-0.18531,-0.72629,-0.10255,0.59916,-0.10754,-0.052449,0.023057,-0.084682,0.36412,-0.64827,-0.58835,0.43492,-0.28669,0.25296,0.26333,-0.23675,-0.13355,0.045532,0.091258,-0.056718,-0.068395,0.19506,0.12057,-0.10454,0.018696,0.05333,0.04802,0.082013,-0.020892,-0.10018,0.088335,0.29685,0.19907,-0.0097156,0.043348,0.017001,-0.045034,0.047025,-0.23878,-0.014758,0.15691,0.0090065,0.066671,0.013224,-0.065252,0.073196,0.037592,0.024962,-0.044333,-0.04208,-0.02068,0.0054876,-0.012796,0.031405,-0.027604,-0.053612,0.002602,0.022263,0.04375,0.045565,0.048669,0.0035579,-0.014713,-0.030683,0.0174,-0.0044314,0.021151,-0.032007,-0.018272,0.014563,0.04285,-0.0037254,-0.0036229,0.0064672,-0.0052195,-0.018508,-0.013037,-0.0085264,-0.021784,0.030579,0.0061365,3.2439e-15
"181",7.2434,7.0888,-1.8575,-3.2397,7.9556,6.396,-0.17971,-3.1284,5.5514,3.6155,0.5606,2.1424,-1.0112,1.6541,0.52834,-0.29469,0.1892,-1.4939,-0.060831,-1.3076,-0.053155,0.74165,-1.5256,1.6111,-0.22519,0.11109,0.39906,-0.11917,-0.20826,-0.051809,0.10416,-0.29234,-0.1239,0.14605,-0.029364,0.01539,0.16037,0.032186,0.27292,-0.23477,-0.20442,-0.13075,0.14244,0.033059,-0.0031785,-0.083453,-0.02097,0.047446,-0.025388,-0.060644,0.012619,-0.048055,-0.0041039,0.042911,0.0016912,0.0028488,0.011777,-0.013515,0.034609,-0.0036226,0.018339,-0.012404,0.0038342,0.011186,-0.012588,0.021091,-0.0060155,-0.022985,-0.0083953,-0.0088721,0.0059631,0.0035182,0.011347,0.0042748,0.0059162,-1.9187e-05,0.0084166,-0.0055577,-0.00011063,-0.0034231,-0.0039813,0.0016659,0.0092966,0.0039744,-0.00067737,0.0011432,0.0088011,6.2287e-06,0.00017439,0.0064779,0.001358,-0.00098643,0.0016761,-0.0014109,0.0014613,-0.002387,-0.0020786,-0.00032785,-0.0031421,0.00079344,-0.0037422,-9.4369e-16
"201",9.3991,8.7664,-3.7864,-4.6305,10.695,3.3414,1.3451,-5.8231,-0.17404,0.81454,1.7221,-0.25156,1.1112,-2.431,-0.49894,-1.5795,-2.4611,2.0099,-1.1856,0.091877,0.78217,-0.72846,0.25956,-0.75605,0.036383,-0.90918,0.98995,0.46387,0.38281,-0.076906,-0.033723,-0.11255,0.046322,0.15366,-0.1499,-0.17244,-0.27534,0.037331,-0.12375,0.17879,-0.016402,0.033971,-0.10094,-0.0091521,-0.020323,-0.024642,0.039016,-0.01111,0.041985,0.015766,-0.015158,0.020053,-0.035522,0.033987,0.0080977,-0.0031622,-0.0068296,0.012487,-0.012982,-0.024584,-0.0019853,-0.020387,0.012426,-0.0033291,0.0081113,-0.01466,-0.015065,0.012687,0.021165,0.0065767,0.0021703,-0.014698,0.0066184,-0.00089321,-0.0058385,0.0019346,-0.0035129,-0.0011046,-0.00093604,-0.00020159,0.0013805,0.00034545,-0.0010029,-0.0055094,-0.001782,0.00027695,-0.0015078,0.0011649,-0.00011064,-0.003631,-7.5818e-05,0.00035358,-0.0019716,-0.00073425,-0.0018354,-0.0011061,0.00014121,-0.00011451,5.8247e-05,-0.00045375,-0.00034284,2.8588e-15
"361",4.9986,8.309,-0.064282,-5.6116,2.7944,0.68567,-1.618,1.0274,1.6213,0.4563,-0.18939,1.1363,-0.35782,0.24849,-0.71576,0.59433,-0.18187,0.67983,-0.069059,0.59426,-0.096094,0.52374,0.052619,-0.27242,-0.098637,0.21192,-0.24284,-0.0065002,-0.1383,-0.1198,0.15864,0.37151,0.13109,0.025436,0.013914,-0.029139,-0.15595,-0.18237,0.0071853,0.18277,0.15953,0.1336,-0.01547,-0.29038,-0.10999,0.012949,-0.13195,0.054799,-0.071075,0.12356,-0.040118,0.10227,0.10752,0.0038565,-0.028566,-0.12705,-0.0011088,-0.096691,0.14231,0.069708,-0.056826,0.023059,-0.0076144,0.031264,0.057621,0.16344,0.023125,-0.085717,-0.077041,0.0018564,-0.059744,0.071079,-0.031159,0.057821,0.043317,-0.048647,-0.044367,0.042568,-0.00092344,0.016702,0.0064005,-0.03011,-0.043327,-0.015829,0.039144,0.052827,0.0099265,0.022316,-0.02536,-0.035377,-0.031392,0.011089,-0.0035833,0.0097815,0.015178,0.033704,-0.011712,-0.0049814,0.044362,-0.0013194,0.011181,1.9984e-15
"421",7.5316,3.511,-3.9125,-5.0778,1.0662,-0.91624,-2.2533,0.54846,-0.5195,0.41434,-0.24419,0.91337,-0.66353,1.5411,-0.49264,-0.68548,0.37446,-0.17648,0.29247,0.4486,0.48954,-0.41747,0.079374,-0.30684,-0.36829,0.53592,0.20267,0.26187,0.0037739,0.29727,-0.11225,0.10583,0.14747,-0.30605,-0.31885,0.21666,-0.18532,-0.048566,0.15738,0.0067854,-0.24207,0.26713,0.10488,-0.017629,0.18682,-0.072449,0.144,-0.058816,0.29009,-0.11194,-0.32964,0.081681,0.0076987,-0.21582,-0.11595,0.024593,0.17819,0.051082,0.019384,0.057614,-0.095314,-0.11016,0.10635,0.018513,-0.00034837,-0.1031,-0.037832,-0.057592,-0.092354,0.010997,-0.074993,-0.0046579,-0.045893,0.025356,-0.038179,0.033239,-0.019935,0.0090431,0.022134,0.025116,0.027406,-0.027638,0.013277,0.023181,0.010586,-0.034608,-0.013458,-0.022543,0.03671,0.0063774,-0.023693,-0.0027047,0.037196,-0.015403,-0.0011317,-0.0091174,-0.006944,-0.00147,-0.013206,-0.010267,0.003139,5.8911e-15
"441",5.5564,-0.94516,-1.8589,0.42243,10.073,-5.2636,0.68195,-3.2872,-4.518,0.63211,-2.6592,-0.93532,-1.3844,0.344,2.4243,-0.56245,-0.28548,0.45121,0.81378,-0.43161,-0.61334,2.4788,0.40921,-0.362,-0.60452,0.27038,-0.48857,0.13223,-0.15015,-0.49121,0.27444,0.23775,0.072183,0.20637,-0.34885,-0.13601,0.18589,0.02902,0.030177,-0.18763,-0.11164,-0.095699,-0.11952,0.057338,-0.092561,0.096134,0.096069,-0.067476,0.17694,0.078983,0.033073,-0.018933,0.11942,-0.006169,0.014877,-0.00044049,0.034672,-0.0097164,-0.043391,-0.014953,0.025625,-0.0035442,0.048263,-0.002522,0.013452,0.0075647,-0.01565,0.0017795,0.012721,0.019115,0.00092824,-0.01093,0.0038491,0.0098024,0.01003,-0.0028153,-0.0083983,-0.0048171,-0.00043931,-0.0020822,0.0028519,0.0037469,-0.00076294,0.001739,3.9651e-05,0.0025559,0.00072989,0.00032873,0.0020109,-0.0016773,-0.00026972,0.0010583,0.0014728,0.00019145,0.00036757,0.00048241,-0.0013399,-0.0015074,-0.0010862,-0.00038092,0.00060976,-8.0387e-15
"591",0.64666,-14.455,1.0293,0.19424,2.9376,-0.17827,0.59699,2.4548,0.29154,-2.3234,0.69325,2.2744,-1.1131,-0.43565,0.43047,-1.3828,-0.6064,-0.44044,-0.57507,-0.099619,-0.16189,0.61143,0.22988,0.02535,0.30727,0.17494,-0.080868,0.21878,0.42452,0.22638,-0.32873,-0.068341,-0.44617,0.05621,-0.063612,-0.30121,0.21302,-0.26673,-0.29322,0.15376,-0.093158,0.10498,0.0034625,-0.034387,-0.10777,-0.079758,-0.057003,0.21246,0.038666,-0.099069,-0.081978,0.0017351,0.010888,-0.12156,0.00083754,-0.10115,-0.10194,-0.026342,0.00057715,-0.036639,-0.044872,-0.071097,-0.059229,-0.028841,0.022067,0.0066305,-0.053346,-0.050177,-0.048872,-0.079109,0.0019499,0.037204,0.030829,0.028995,-0.0067723,0.034957,0.12787,-0.010567,-0.024228,-0.025924,-0.0088852,-0.016564,-0.059069,0.049724,-0.018136,0.048885,0.022617,-0.0045613,0.0049892,-0.0038537,0.013628,0.015405,-0.0085046,-0.020519,-0.037006,-0.028029,-0.014339,0.013409,-0.005162,0.0029245,-0.0022004,4.1633e-15
"601",5.0291,-7.2113,-2.8139,0.16954,4.7677,-1.6352,0.4321,-0.84222,-1.4489,-2.1948,-0.24442,-0.23914,-0.31044,-0.61185,0.3032,0.0051327,0.3604,-0.98761,0.016492,0.12055,0.38916,-0.15666,0.24674,0.20662,0.4987,0.56936,0.54214,-0.61951,0.056732,0.82464,-0.38277,-0.16862,0.44099,-0.08361,0.10969,0.27627,-0.1816,0.42967,-0.0607,0.11132,-0.20365,0.099004,0.035925,0.13361,-0.28122,-0.16136,-0.07364,-0.039602,0.05854,0.011675,-0.032562,-0.17611,-0.16677,-0.036644,0.08222,-0.095153,-0.064514,-0.046941,-0.0075889,0.035039,0.16065,-0.059889,0.12879,0.025801,0.083048,0.08473,0.044826,-0.13216,-0.016426,0.0069668,0.0014609,0.024282,-0.013147,0.03912,0.03637,-0.047035,-0.055142,-0.036914,-0.023998,0.019251,-0.014496,0.043877,0.0097557,-0.0078588,0.019541,-0.014306,-0.0040912,-0.0066529,-0.032071,0.025523,0.018864,0.0013471,-0.027432,0.0052667,0.0060203,-0.012628,0.0072412,0.0019457,-0.0026762,0.0076052,-0.0078295,2.609e-15
"821",6.6943,-0.29932,-3.8526,-1.503,-3.3535,-1.614,-1.2754,-0.01276,-0.39073,-0.63379,-0.076397,-0.19955,0.28926,0.45023,0.15661,-0.57846,0.78499,-0.89569,-0.95716,-0.17806,0.27978,0.24093,0.30524,0.29775,0.084275,-0.16541,0.2499,0.41382,-0.023514,0.063218,0.16077,0.30645,-0.039998,-0.062052,-0.24332,-0.098331,-0.11426,-0.051165,-0.021306,0.23696,-0.0063457,-0.21267,0.23796,-0.18147,0.086167,0.096813,0.089126,-0.082815,0.1682,-0.29481,0.014571,-0.10813,-0.12478,0.044704,-0.25913,0.058216,0.050487,0.028833,-0.0051067,-0.11754,0.10767,-0.0039458,-0.11602,-0.063245,-0.02176,0.011937,-0.044724,0.0069851,0.041362,-0.0071332,0.0074356,0.0056914,0.094564,-0.017708,0.023661,-0.030726,-0.084375,0.041298,-0.0085556,0.056078,-0.023531,-0.004376,-0.07122,0.0058848,-0.0031311,-0.04243,0.028063,0.02787,-0.022622,-0.027079,0.037471,0.0155,-0.0094417,-0.029374,0.0032327,0.032957,-0.00087851,0.010464,0.0065707,0.0029586,-0.014142,-1.5127e-15
"941",6.3247,6.7161,-0.469,2.9609,0.23478,-1.4062,0.36185,0.69026,-0.52679,-0.089543,-0.13433,1.4467,-0.093858,-0.91188,0.45906,0.74951,0.78648,-0.49817,-0.071656,-0.56019,0.12471,0.034441,0.148,0.21534,-0.090698,0.11249,0.50111,0.21455,0.08891,-0.061026,-0.3727,-0.23032,-0.17481,-0.16116,-0.22615,0.19445,-0.1606,-0.064418,-0.06417,0.055413,0.040917,0.013162,0.020686,-0.064271,0.07286,0.15588,0.042443,-0.11799,0.099674,0.051121,-0.039337,-0.09348,-0.11909,0.036225,-0.026775,0.0019554,-0.038001,-0.081849,-0.04514,-0.012003,-0.12414,-0.084321,-0.042355,-0.013871,0.063342,-0.0081794,-0.042092,0.089943,0.05389,0.02797,-0.049188,0.068416,-0.022344,-0.0095859,0.014139,0.0060658,0.010154,0.0079468,-0.035062,-0.096499,0.074262,0.015361,0.0099773,-0.019144,-0.015517,-0.0037589,0.004222,-0.0068146,-0.058047,0.017476,-0.0244,0.016411,0.012539,0.043906,0.0035128,0.033591,-0.0096134,0.036554,-0.019285,0.041901,0.027376,1.8345e-15
"961",7.4032,5.8397,-1.4616,3.6512,1.1119,0.32776,-1.4954,1.3199,-0.82361,0.14326,-0.97552,1.6188,-1.2262,-0.032058,0.27646,0.92709,-0.73786,0.20374,0.010866,0.11223,-0.15424,0.26069,0.2837,0.12569,-0.042302,-0.29087,0.14867,-0.4106,0.11641,0.041908,-0.25417,0.24511,-0.13845,-0.030709,0.040027,0.35159,-0.27311,-0.053732,-0.015827,0.15465,0.024492,0.10018,0.16121,-0.16567,-0.10645,0.029569,-0.031486,0.038337,0.020687,-0.0087744,0.14439,-0.17069,-0.0449,0.18656,-0.029409,0.032057,0.054609,-0.04584,0.054239,-0.043666,0.01938,-0.070456,-0.014788,0.021019,0.0051819,-0.0040603,0.098619,0.053717,-0.033419,-0.025209,-0.0037226,-0.11389,-0.0048606,-0.015039,-0.058519,0.0025593,-0.0044643,0.068324,0.024881,0.015215,0.016176,0.040278,0.0036992,0.024959,-0.095352,0.023186,0.010957,-0.0017315,-0.007185,0.030232,-0.044054,0.011102,-0.012842,0.02113,-0.0067373,-0.010483,-0.021434,0.0027486,-0.0048218,-0.05137,-0.02124,5.7385e-15
"981",5.4866,-0.12597,-1.4236,0.63865,-3.1756,1.8285,-1.6186,-0.56605,-0.5041,-1.4703,1.6693,0.58111,0.5965,0.27193,0.28616,0.0015287,-0.0010547,0.39857,0.44016,-0.2271,0.22995,0.71207,-0.052343,0.14507,0.065919,-0.76554,0.014677,-0.33972,0.37502,0.12931,0.036481,0.25444,-0.22517,-0.18197,0.26451,0.13764,0.083369,0.11873,0.26239,0.10369,0.28772,-0.068196,0.11415,0.025032,-0.0020392,-0.060983,-0.077279,-0.093828,0.083965,-0.022235,-0.072814,-0.18257,0.1333,0.077731,0.066253,-0.029246,0.092738,-0.035964,0.040433,-0.0151,0.0081694,0.10295,0.15028,-0.057128,0.020245,-0.10532,0.062558,0.012891,-0.043348,0.039141,0.09387,0.0047084,0.036684,0.011316,-0.0338,0.06684,-0.016502,-0.045348,0.014303,0.023979,0.059051,-0.034173,-0.017754,0.027919,0.026043,0.038688,-0.037431,0.0038769,-0.037416,-0.029477,0.026257,-0.036726,-0.010087,-0.02483,0.010058,-0.0062806,-0.0085318,0.03868,0.00028966,-0.0029458,0.032565,-1.1657e-15
"1131",4.0812,-13.652,-3.2673,-0.21804,0.27365,0.087635,-2.3941,-0.17835,-0.047668,-0.32243,0.2979,-0.27564,0.10191,-0.32072,-0.94092,-0.4142,-0.31895,0.43267,-0.28156,0.27885,0.17638,0.084125,0.011726,0.62823,-0.48832,0.049587,-0.33683,-0.15756,-0.37994,0.27485,0.01536,-0.31807,-0.034105,-0.15136,0.21114,0.10627,-0.20389,-0.16864,-0.21156,-0.34449,-0.083703,-0.099814,-0.25204,-0.048336,-0.081892,0.40675,-0.024926,-0.18778,0.0005667,-0.037876,-0.13793,0.23827,-0.041221,0.025727,-0.14334,0.053335,0.027331,-0.086274,0.18243,0.010606,0.036094,-0.13817,0.12607,0.039478,0.0064927,0.033438,0.081559,0.069819,-0.015762,0.032268,0.058548,-0.038667,0.088948,-0.016426,0.045035,0.0085046,0.057178,0.024583,-0.023722,0.0020682,0.023304,-0.0010652,0.0059025,-0.073124,-0.015335,-0.0062563,0.026433,-0.0023695,0.018844,-0.011371,0.011773,-0.023057,-0.0094906,0.0021133,-0.0059247,-0.021628,0.0077993,0.011661,0.017459,0.010085,0.0019425,-1.3878e-15
"1241",7.7718,2.9288,-4.0216,-2.7539,-2.4251,-0.81042,-1.2279,-0.40423,-0.4113,0.0021176,0.025262,-0.35217,-0.12451,0.48453,-0.22364,-0.95271,0.33869,1.001,0.4763,0.043921,0.18284,0.032486,0.29878,0.088587,0.22031,0.049413,-0.36703,-0.24205,0.25022,-0.17953,-0.026531,-0.10239,-0.13133,-0.054673,0.054351,0.27901,-0.34215,-0.16612,0.29676,-0.030506,-0.23991,-0.076552,0.18438,-0.050407,-0.098553,-0.065074,-0.11134,-0.011566,-0.16894,0.048814,0.041378,0.024593,0.05704,-0.017035,0.03877,-0.093874,-0.012926,0.00163,0.086897,0.046342,-0.047785,-0.0061452,-0.079478,0.023799,0.096784,0.027026,-0.011839,0.024865,0.10108,0.054456,-0.02308,-0.01347,-0.0070296,-0.041831,-0.018356,0.0018381,-0.0039851,-0.016998,-0.027329,-0.0017679,-0.050866,0.016726,0.064747,0.029118,0.0009238,-0.0013098,0.027836,-0.020737,0.034231,0.051113,0.078043,0.011696,0.010203,-0.026338,-0.032589,0.031804,-0.052819,0.0051122,0.018289,-0.0017145,0.020438,7.6328e-15
"1481",-0.97767,3.8879,3.603,1.1195,-0.45519,1.2504,-1.1459,-0.24774,-0.025088,-0.87753,0.59316,0.84871,-0.59818,-0.022285,0.47611,-0.055028,-0.029388,0.86363,0.58708,0.11997,-0.40833,-0.50284,0.25861,0.44364,-0.0003266,0.23712,-0.14668,0.10194,0.19122,0.18323,0.21551,-0.2415,0.0057128,0.019219,-0.28556,0.31148,-0.073336,-0.068961,0.16102,0.16052,-0.070668,0.30968,0.097439,-0.066003,-0.18273,0.078106,-0.11493,0.00012194,-0.0085233,0.048021,-0.16449,-0.27115,0.27147,-0.057702,0.027312,0.046134,0.032779,0.159,-0.023506,-0.062554,0.055962,0.066987,-0.023194,0.072205,-0.060712,0.074049,0.025279,0.07905,-0.0044378,0.13156,0.075389,0.049204,0.048123,-0.054848,0.016858,0.025539,0.035066,-0.032447,-0.0047044,-0.042701,0.026625,0.055424,-0.051979,-0.00057336,0.02735,-0.025706,0.011854,-0.012213,0.0046257,-0.015416,-0.026534,0.033982,0.011624,-0.018822,-0.013184,0.00087124,0.023979,-0.042211,0.0070928,0.0069305,-0.013117,4.9266e-15
"1681",1.3038,-0.99303,2.8803,2.22,-1.5322,0.52766,2.6786,-0.45462,0.55331,0.19441,-1.0616,0.71545,-1.3551,-0.95624,0.35341,-0.45339,1.3367,1.3658,0.80631,-0.467,0.80018,-0.52368,-0.77306,-0.060605,0.57682,0.27958,-0.44579,-0.69477,0.28986,-0.099005,-0.088948,-0.27127,-0.39199,0.26735,-0.39713,-0.14158,-0.25116,0.16451,-0.38758,0.073058,-0.042135,-0.1182,0.13581,-0.073316,0.092895,0.093418,-0.065928,-0.00068894,0.35032,0.11477,-0.1024,0.011479,0.049977,-0.0017494,-0.0010764,0.038758,0.0059575,0.0318,0.044159,0.16546,0.039936,0.061613,-0.17987,-0.015809,0.055314,0.027021,0.00083554,0.035024,-0.05974,0.017856,0.043438,-0.1001,-0.0099033,0.042709,0.052002,0.0027996,0.0038836,0.043581,0.0051697,0.018801,-0.0052785,-0.059342,0.006574,0.02013,0.023126,-0.009646,-0.018607,0.0095264,-0.0075793,0.013266,0.014838,-0.015201,-0.0067158,0.017863,0.013591,-0.0075432,0.019126,0.0012224,-0.0045485,0.00087145,-0.0040478,-5.7385e-15
"1881",6.2011,-0.246,-2.1953,2.7132,-4.06,-0.30115,2.0337,-0.83544,0.98994,-0.23149,-0.38685,0.14327,0.5065,-1.0984,0.66395,0.20169,-0.20129,0.38863,0.47654,-0.14916,-0.17474,-0.32721,-0.10008,0.3643,-0.010695,-0.12891,-0.05598,-0.26127,-0.093279,0.23256,0.078596,0.18779,-0.26886,-0.099442,-0.11417,-0.12524,-0.043045,0.13431,-0.0088816,-0.064164,-0.030996,0.04811,-0.18166,0.052203,-0.01749,0.068831,0.19452,0.078395,-0.11988,0.0034895,0.00092166,-0.20412,0.075368,0.086652,-0.061738,-0.063699,0.023564,-0.16317,-0.1145,-0.015764,-0.0034956,-0.08683,-0.01884,0.17889,-0.084786,-0.11138,0.03972,0.00032477,-0.053742,0.10852,-0.09902,0.022116,-0.08001,0.017533,0.059861,-0.028795,0.02291,0.01433,0.008605,0.046287,-0.051748,-0.020257,-0.0048392,-0.005842,-0.045361,0.017863,-0.0048939,0.04016,0.030824,-0.0026493,-0.015155,-0.0028814,-0.032472,-0.058053,0.0097097,0.0078674,-0.011838,7.5134e-05,-0.0063581,0.031152,0.007033,5.9813e-15
