"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X3.12624",-0.0021149,-0.0037738,0.0081856,0.015592,0.0058,-0.071632,-0.01156,-0.047016,0.075217,-0.015434,-0.0050713,0.026174,-0.0083454,0.057664,-0.023963,-0.0040293,0.013489,0.018257,0.032703,-0.010397,0.0058826,0.054346,0.041922,-0.022056,-0.037673,-0.019344,0.030097,-0.017961,0.042847,0.0053889,-0.023979,-0.0061226,0.024866,-0.0070379,-0.0074943,0.048591,-0.031359,0.020286,-0.025597,0.099518,0.052646,0.013267,-0.028327,-0.072975,-0.019859,-0.016123,0.062308,-0.065406,0.019339,0.004371,0.02075,0.027531,-0.021382,-0.023933,0.0095268,-0.0097347,-0.051194,0.006705,-0.036809,0.015557,-0.011182,0.0047071,0.028023,-0.046671,0.025957,-0.050382,-0.080386,0.0015916,0.013226,0.05176,-0.026555,-0.0060207,0.0096268,0.090133,-0.0070171,-0.0020751,-0.045307,-0.026834,-0.06311,0.03635,-0.024436,0.033221,0.057822,-0.038864,0.012107,0.014274,0.0034054,0.064048,0.079994,-0.14465,0.00063601,-0.013528,0.049438,0.045326,-0.095376,-0.082839,0.043074,-0.021598,-0.0024216,-0.055537,0.031508,-0.010501
"X3.14628",-0.0017516,-0.0040271,0.0068798,0.016009,0.0040568,-0.070251,-0.010675,-0.035014,0.076906,-0.01915,-0.0090272,0.027338,-0.013564,0.07029,-0.025937,0.0035907,0.037431,0.0088744,0.046396,-0.024242,-0.0073036,0.050584,0.058488,-0.017429,-0.033954,-0.009347,0.0090863,-0.017989,0.028478,0.027101,-0.029423,0.02089,-0.0017321,-0.025947,0.012033,0.056332,-0.0059688,0.0053684,-0.021558,0.083993,0.053957,0.0065232,-0.0093948,-0.077813,-0.031181,-0.030769,0.060387,-0.031767,-0.013623,-0.002879,0.013874,0.017341,0.0029882,-0.017232,0.014364,-0.034131,-0.05356,0.017425,-0.033441,0.06588,-0.0044921,-0.0010979,0.066724,-0.01749,-0.020626,-0.077708,-0.062854,0.0054936,0.056134,0.037947,0.0009086,-0.040442,0.014574,0.049368,-0.070837,0.0096117,0.0079635,-0.026737,-0.02611,0.0017288,0.025079,-0.0039785,0.013239,0.014759,0.0035439,-0.058362,0.068609,0.1107,-0.010732,-0.12115,-0.033194,-0.034241,-0.00072683,-0.070889,0.0029208,0.069733,0.029342,0.041848,0.021504,0.007606,0.15268,-0.0035241
"X3.16632",-0.0014373,-0.0071904,0.0062412,0.015211,0.0064894,-0.067821,-0.0084151,-0.024086,0.081376,-0.018856,-0.0090318,0.015731,-0.0047614,0.077388,0.0047367,0.014992,0.032308,-0.0075045,0.038308,-0.018845,-0.0029148,0.057378,0.043685,-0.029494,-0.036803,0.0018594,-0.016412,-0.03484,0.052108,0.0052518,-0.014974,-0.00080569,0.015153,-0.024548,-0.020263,0.061897,0.01283,-0.0011322,-0.02692,0.065316,0.043596,0.034105,-0.0029795,-0.074625,-0.00063166,-0.0037892,0.089673,-0.050055,0.0066157,-0.0069397,-0.0095911,0.022834,-0.0023715,-0.0012304,0.0063447,-0.088965,-0.077228,-0.016684,0.013924,0.12378,0.022511,-0.030967,0.060904,-0.017643,0.036434,-0.025188,-0.019131,0.022193,0.026919,0.027787,-0.030065,0.056093,0.1047,0.078942,-0.0085602,0.0021483,0.073973,-0.0030784,-0.014319,0.015495,0.0009123,0.12634,-0.011427,-0.030227,0.043804,-0.065106,0.017803,0.14102,-0.00157,0.044487,-0.0042994,-0.075819,0.074136,-0.040184,0.027865,0.14985,-0.11368,-0.0028309,0.076747,-0.017965,-0.078514,-0.01627
"X3.18636",-0.01012,-0.019268,0.033899,-0.014456,0.027513,-0.093336,0.012255,0.0051671,0.096148,0.040146,-0.021084,0.016869,0.041688,-0.0038058,-0.0090595,-0.0257,0.07158,-0.024778,0.038331,-0.04406,0.010157,0.031927,0.050026,-0.026279,-0.011472,-0.035867,-0.051993,-0.022617,0.034974,0.032701,-0.047842,0.03241,-0.008211,0.0028632,-0.016017,0.025069,0.024999,-0.0057896,-0.04508,0.022743,-0.0049135,0.032465,0.061818,0.0067993,-0.037836,0.037651,0.050753,0.012384,-0.001612,0.050945,0.00037819,0.074745,-0.042968,0.088852,0.048582,-0.054739,-0.037934,-0.04764,-0.027257,0.080663,0.0006942,-0.017019,-0.024638,-0.03738,0.029874,-0.05588,0.0097186,0.1276,0.049356,0.0053234,0.057918,-0.13806,0.035442,0.13804,0.088924,0.068952,0.03318,-0.035988,-0.0074165,-0.019994,0.19375,-0.13304,-0.0063061,0.092203,0.028295,-0.071329,0.047497,0.07836,-0.053914,0.048642,-0.013786,-0.088006,0.029043,-0.039033,0.093427,-0.053078,0.16945,-0.01496,-0.13054,0.10395,0.037771,-0.076684
"X3.2064",-0.022218,-0.066308,0.090741,-0.064882,0.063208,-0.19476,0.043688,0.071578,0.19444,0.16691,-0.04817,0.040436,0.19176,-0.21509,0.038031,-0.1241,0.10648,-0.13787,0.057088,0.029276,-0.010264,-0.025247,0.098985,-0.018251,0.10533,0.047286,0.012246,-0.0065909,-0.027885,-0.085708,0.017312,-0.021771,-0.0062107,0.047733,-0.03471,0.004299,-0.017914,-0.037558,0.0034265,0.054445,-0.053695,-0.050391,-0.060725,0.0026814,0.0066238,-0.023998,-0.096416,-0.0055313,0.065619,0.014807,0.0041939,-0.01979,0.042005,-0.10254,-0.052951,-0.022446,-0.060352,0.018149,0.014031,0.11087,-0.043299,-0.13299,0.070919,-0.079521,-0.080698,-0.0062852,-0.06451,-0.069552,-0.045696,-0.0022123,-0.093072,0.089873,0.018105,0.015226,-0.029155,-0.018769,0.035542,0.028427,0.063072,-0.016281,-0.066454,-0.04703,-0.017485,-0.017672,0.092482,-0.030235,0.013715,0.0098277,0.02397,-0.0096243,0.03595,0.020715,0.033885,0.037689,0.0079835,-0.0066414,-0.038877,0.044869,0.066062,-0.10096,-0.014372,0.11921
"X3.22644",-0.0070097,-0.0099389,0.020206,0.011232,-0.0040791,-0.091149,0.0021207,-0.043022,0.027179,0.036066,-0.023303,0.040264,-0.0019991,0.044584,-0.0062548,-0.022625,0.048883,0.013936,0.093969,-0.037138,0.038997,0.12283,0.020134,-0.021906,-0.041862,-0.054923,-0.040173,0.013352,-0.017039,0.034614,-0.024296,0.066479,-0.0091566,-0.017541,-0.021693,0.00081777,-0.061371,0.10088,0.013913,-0.038699,-0.030173,0.031665,0.016068,0.054919,-0.063078,0.049238,-0.01521,0.013628,0.060505,0.09686,-0.0229,0.033586,0.017121,0.034999,0.02499,0.055895,-0.013535,0.068576,-0.10194,0.022096,-0.028148,0.00080785,-0.123,-0.059327,0.070164,0.11578,0.066972,0.019249,-0.038816,-0.10156,0.03925,-0.15042,-0.042908,0.067215,-0.023826,0.046583,0.046279,0.062122,-0.036496,0.10259,-0.14421,0.04289,-0.20523,-0.03154,0.015704,-0.0016959,0.042143,-0.024488,0.11074,0.11797,0.0051541,0.10553,-0.082706,-0.031355,-0.064008,0.071113,0.10303,0.077848,-0.094335,0.090331,-0.03636,0.010706
"X3.24648",-0.0015597,-0.0078706,0.0091872,0.019921,0.01884,-0.085682,-0.00092428,-0.060806,-0.017333,0.015113,-0.046038,-0.0016348,-0.030836,0.06369,0.056757,-0.01087,0.035021,0.031375,0.091874,-0.039637,-0.085557,0.2508,0.015155,-0.073751,-0.11334,-0.073918,-0.10476,0.051458,-0.014418,-0.069838,0.074247,0.066552,0.038896,-0.0082925,-0.096388,-0.02984,0.062025,0.11984,-0.0048522,-0.10736,-0.083842,-0.06098,-0.037729,0.095398,-0.085994,0.076358,0.067979,-0.049487,0.14895,0.081764,-0.026173,-0.015373,0.22518,-0.044669,0.073296,-0.0034575,0.052628,0.0061387,-0.12358,-0.02959,0.051876,-0.098583,0.085085,-0.01402,0.055427,0.10663,-0.064204,-0.00055029,0.11564,0.041579,-0.070006,-0.034711,0.011618,0.12599,0.051285,-0.0016811,-0.01398,-0.077037,-0.08777,0.080122,-0.022454,0.17605,-0.068925,0.010274,-0.10461,-0.053839,0.10159,-0.043012,-0.061432,0.034827,0.039571,0.038085,-0.015223,0.0047722,-0.0088987,-0.042657,0.018122,-0.037626,-0.019408,-0.18735,0.058552,0.097805
"X3.26652",-0.0003729,-0.013501,0.014475,0.017472,0.039285,-0.097627,0.0097092,-0.062087,-0.034552,0.040988,-0.045881,-0.0084285,-0.0030689,-0.0019855,0.070427,-0.042432,0.052562,0.02032,0.076193,0.0028881,-0.12971,0.2049,-0.075155,-0.11254,-0.11926,-0.1402,-0.096792,0.080517,-0.0081041,-0.025946,0.15711,0.031176,0.057002,-0.075051,-0.011331,-0.037119,0.030876,0.10744,-0.044614,-0.1177,-0.040531,0.0034,0.078228,0.023882,-0.018849,-0.051972,-0.020244,-0.0098393,-0.070365,-0.070815,-0.18213,0.018277,0.11911,-0.095438,0.1207,0.12675,-0.068055,0.0047618,0.070875,-0.020802,-0.013727,-0.030299,-0.082948,-0.023471,-0.0468,-0.057658,-0.07665,0.025153,0.0025437,-0.13164,0.032375,0.18215,0.038529,-0.10883,0.10589,-0.049862,-0.029896,0.074621,0.14082,-0.014979,-0.05049,-0.10914,0.05432,-0.028003,0.090502,-0.06513,0.084311,0.060647,0.00033617,0.04659,0.041831,-0.033782,-0.035159,0.025806,-0.063786,-0.054623,-0.048888,0.054603,0.015021,-0.024778,0.087916,0.010587
"X3.28656",-0.0029697,-0.014473,0.021144,-0.0011407,0.054205,-0.094745,0.025623,-0.080368,0.0045123,0.057358,-0.010295,0.0018552,0.056634,-0.086042,0.010733,-0.088471,-0.012854,0.063325,-0.019961,0.039987,-0.0038654,-0.0053034,-0.070965,-0.10989,-0.021941,-0.20536,0.11786,0.11026,0.068888,0.018988,0.099242,-0.048931,0.083063,-0.048334,0.059201,-0.036418,-0.12597,0.044563,-0.10111,0.048645,0.010814,0.1094,0.036606,-0.01941,0.061423,-0.11905,-0.07627,0.052079,-0.17208,-0.1894,-0.17065,-0.0048708,-0.14531,-0.02571,0.10319,0.022899,-0.16712,0.061444,0.080349,-0.052541,0.068058,-0.046443,-0.13588,-0.018721,-0.039562,-0.08476,-0.062914,-0.018608,0.010347,-0.056684,0.060131,0.093489,0.043739,0.012807,-0.15376,0.029773,0.022821,-0.0016534,0.041025,0.0014513,-0.051448,-0.0077502,-0.036703,-0.031591,-0.14961,0.00035936,-0.10718,-0.046083,-0.0078558,-0.07747,-0.045948,-0.065956,-0.024672,0.006073,0.014476,0.030136,0.057879,0.057758,-0.073996,-0.13269,-0.11181,-0.063783
"X3.3066",0.00063361,-0.00028588,0.0060028,0.014023,0.086154,-0.093626,0.055045,-0.088002,-0.11134,0.036633,-0.0049514,-0.083898,0.00061394,-0.035611,0.15289,-0.099345,0.059401,0.017873,0.024701,0.14566,-0.096953,0.18257,-0.15864,-0.064947,-0.13666,-0.12908,-0.079731,0.047019,0.016339,0.1834,0.21585,0.0097136,-0.049621,0.1148,0.066634,-0.013107,0.12737,-0.19999,0.12993,-0.019543,0.047973,0.065094,-0.0090963,-0.089249,0.089936,0.0637,0.038202,-0.064268,0.068341,0.038836,-0.02055,0.066085,-0.045415,0.033681,-0.012275,-0.033497,-0.01135,0.063651,0.022595,0.00048768,0.024514,0.13812,-0.045362,0.038807,-0.058293,0.13252,-0.028954,-0.11137,-0.057947,0.048151,-0.075725,0.026236,-0.046236,0.059106,-0.035544,0.0486,-0.072735,-0.011108,-0.060017,0.030206,-0.066237,0.17224,0.10972,0.00059052,0.01624,0.18013,0.0020476,0.083867,0.14701,-0.098758,-0.085531,-0.12311,0.026389,-0.05224,0.017962,-0.10504,0.012276,-0.02316,-0.014235,0.097461,-0.085032,-0.01628
"X3.32664",0.0092252,-0.00045385,-0.0078709,0.010895,0.10676,-0.076345,0.091219,-0.07222,-0.11478,-0.048962,0.033054,-0.13806,0.073927,0.035842,-0.13275,-0.089293,-0.017186,-0.087918,-0.028205,0.35122,0.089975,-0.20031,-0.12663,0.21861,-0.0030941,-0.10994,0.07028,-0.1971,-0.042381,0.15476,0.009283,-0.084054,0.17457,0.0257,0.18049,0.056562,0.094654,0.11921,-0.13513,0.039474,-0.012319,-0.0074238,0.085252,0.054077,-0.16088,-0.080739,-0.04585,-0.16272,0.091024,0.024027,0.086337,-0.00091536,0.0020603,-0.044077,0.094347,-0.093195,-0.033372,-0.099871,0.1159,0.058269,-0.015994,-0.055858,0.14527,-0.043196,0.056463,0.069108,0.025366,0.094985,-0.013862,0.11891,0.11614,0.0078853,0.096536,0.010211,0.091778,-0.058548,-0.066386,-0.010857,-0.03242,0.18023,-0.0013043,0.094052,0.028919,-0.039732,0.067337,-0.072938,0.011035,0.013576,0.016073,0.039763,0.018412,0.0079444,-0.13366,-0.017955,-0.012811,0.051915,-0.026149,0.06282,-0.057871,0.0042935,0.042216,0.035863
"X3.34668",0.012952,-0.052068,-0.010714,0.020812,0.061329,-0.041837,0.019367,0.011029,-0.025484,0.046099,-0.020736,-0.21294,0.10725,0.10773,-0.37793,0.20559,-0.19657,-0.24385,0.26947,-0.15449,-0.17033,-0.29582,-0.082746,-0.11261,0.023516,-0.16082,-0.16343,0.047781,0.010236,-0.0074052,0.062517,0.043395,-0.16123,0.17021,-0.1691,-0.1849,0.0071709,-0.052207,0.035663,0.0070757,0.10731,-0.0016911,0.094808,-0.093279,-0.078922,0.081115,0.071008,0.13093,-0.041479,-0.051601,-0.052393,-0.014898,0.075653,0.016093,0.028724,-0.0012272,-0.1257,0.0036144,-0.035317,-0.057845,0.045511,-0.0095288,0.015394,0.0093242,0.039509,-0.022617,-0.065539,-0.052001,-0.013937,-0.0015824,-0.018658,-0.066319,-0.043959,0.076554,0.016264,-0.015168,0.0071129,-0.051768,-0.032895,0.0025588,0.034365,0.042394,-0.060265,-0.080236,0.032443,0.0026511,0.007983,0.015916,0.0039022,0.02252,0.036273,0.0051946,0.0044648,-0.037903,-0.0054989,0.050389,-0.0010157,0.00012608,-0.012618,-0.025992,-0.032184,-0.030349
"X3.36672",-0.008554,-0.021947,0.031698,-0.0010087,0.04847,-0.072924,0.039828,0.0045027,0.035839,0.013257,0.010698,-0.052458,0.056059,-0.036303,0.017191,-0.020662,0.048218,-0.030011,0.086972,0.058319,0.022098,0.056411,-0.046252,-0.019428,-0.13935,0.028192,-0.034423,0.084145,0.055221,-0.008159,-0.16684,0.026885,0.14743,0.071873,0.031442,-0.046134,-0.25779,-0.074811,0.099201,0.010844,0.013344,0.013646,0.10717,0.10005,0.198,0.080131,0.16295,-0.13748,-0.097066,-0.21547,0.24937,-0.28361,0.12579,-0.050657,0.047177,-0.12416,0.096198,0.20145,0.01981,0.049299,0.1613,-0.10644,0.044718,-0.074614,-0.027083,0.075083,-0.013915,-0.075981,-0.014715,0.027438,-0.031299,-0.19418,-0.077816,-0.15083,-0.019325,-0.071907,0.09866,0.089376,-0.016435,-0.04824,0.072554,-0.020364,0.13592,-0.060993,0.00081246,-0.022843,0.0097371,0.0042874,0.0079473,0.11516,-0.0014609,0.044567,-0.024806,-0.03949,0.03557,0.054461,0.035296,0.014335,0.011663,-0.03149,-0.036484,-0.014156
"X3.38676",0.0016934,-0.0033961,0.0026951,0.021071,0.035773,-0.077024,0.016963,-0.060603,-0.031282,-0.0037519,0.005941,-0.027524,0.012801,0.056208,0.00096403,-0.0085879,0.0090083,-0.029957,0.033628,0.073304,0.028976,0.031212,-0.035977,-0.013836,-0.038777,-0.032659,0.0064553,-0.016125,0.021579,0.041016,0.024529,0.0078998,-0.0020293,-0.00033718,-0.0063207,0.02654,-0.038528,0.046668,0.02739,-0.043238,-0.031585,0.02389,-0.015267,-0.087015,-0.075666,0.016747,-0.0034984,0.020982,0.0013447,0.054323,-0.028128,0.037996,-0.042234,0.041917,-0.046674,-0.11167,-0.043918,0.0079073,-0.080236,-0.008481,0.084417,0.057156,-0.049409,-0.011126,0.0094555,-0.014524,0.030163,-0.06808,-0.071918,0.035301,-0.0031749,-0.10327,0.069439,0.052936,-0.11018,-0.052044,0.051494,-0.037174,0.013445,-0.064571,0.052446,-0.081453,0.030998,0.019066,0.072211,0.011937,-0.13303,0.038393,-0.0039483,0.096753,0.037411,0.10384,0.055502,0.24346,0.025553,-0.05842,0.019335,0.099673,0.012568,0.036509,-0.0036884,-0.045023
"X3.4068",0.00080432,0.0010279,0.0051369,0.024239,0.017246,-0.076495,0.0056229,-0.044213,0.0054514,-0.0018863,0.0019436,-0.0045079,0.0023084,0.070148,0.0092086,0.013259,0.024935,-0.031944,0.020736,0.050801,0.032027,0.020156,-0.0091781,-0.012038,-0.016969,0.016663,0.022526,-0.021365,0.067708,0.037537,-0.0033671,-0.017539,0.0037579,-0.019202,0.012881,0.054759,-0.059018,0.019474,-0.00092721,-0.055583,0.0084965,0.067043,0.027696,-0.038248,-0.092033,0.022869,-0.0073009,-0.045528,-0.015218,0.049738,-0.015404,0.098306,0.012638,0.053986,-0.047081,-0.11498,-0.0089986,0.01146,-0.1039,-0.012957,0.046573,-0.028832,-0.050101,0.010153,0.0097682,0.002412,-0.029978,-0.046895,-0.085665,-0.059339,0.0041301,-0.085974,0.029233,-0.0035308,0.0077828,0.015432,0.088109,0.083794,-0.0083924,-0.089081,0.0039876,0.10361,0.057142,-0.047414,0.045779,-0.032833,0.079272,-0.07051,-0.10574,-0.00060008,0.066559,-0.057722,-0.085599,0.002775,-0.050714,0.016728,0.10113,0.016633,-0.13336,-0.05445,0.11395,0.034978
"X3.42684",0.0023441,-0.0031804,0.003798,0.024997,0.025645,-0.072499,0.0068963,-0.043394,-0.0072862,-0.0057531,-0.0034605,-0.019531,0.013512,0.073797,-0.01097,0.0028587,0.016409,-0.047771,0.029401,0.048409,0.024767,-0.0054528,-0.030981,-0.013828,-0.033257,-0.0088668,0.014596,-0.018445,0.051741,0.046115,-0.014194,-0.016805,-0.018389,-0.038191,0.0017046,0.043448,-0.061282,0.066015,-0.023263,-0.055658,0.0094402,0.038812,0.01241,-0.067516,-0.087714,0.026088,-0.03324,-0.031426,-0.058128,0.065638,-0.039665,0.079313,0.0029731,0.011333,-0.032145,-0.11921,-0.031175,0.018032,-4.8438e-05,-0.054398,0.034527,-0.037374,-0.042172,0.037279,-0.11818,0.073375,0.048315,-0.03795,-0.080903,-0.027188,-0.011229,0.053871,0.049447,-0.07385,-0.047891,0.070708,-0.0024889,-0.050516,0.014636,0.018739,-0.095964,-0.071181,-0.020808,-0.065376,-0.011902,-0.24674,0.04179,-0.068477,-0.0078681,0.041706,0.036005,-0.015294,-0.069274,-0.009879,0.12789,0.048874,-0.080896,0.017099,-0.012779,0.027315,0.092593,0.02845
"X3.44688",0.0013868,-0.0032929,0.0032348,0.023406,0.0069474,-0.067702,-0.0012663,-0.028903,0.02578,-0.0044973,0.0041827,0.0051065,-0.0040601,0.086248,-0.0081336,0.027788,0.024206,-0.043613,0.029444,0.01122,0.045757,0.0042536,0.0080083,-0.017158,-0.016439,0.041927,0.05906,-0.023972,0.085099,0.031937,-0.038081,-0.0075839,-0.023235,-0.048817,-0.00066144,0.069202,-0.088482,0.022538,-0.040385,-0.070844,0.00025826,0.068064,0.047594,-0.041262,-0.06342,0.046069,-0.014425,-0.034747,-0.041961,0.052731,0.0012692,0.10862,-0.002523,0.058019,-0.044016,-0.13087,-0.010243,0.042994,-0.043777,-0.098537,-0.014733,-0.015033,-0.014578,0.062423,-0.097912,0.064923,-0.04523,-0.094153,-0.013154,-0.086823,0.014059,0.035872,-0.042539,-0.026431,-0.042784,0.016751,-0.045356,-0.032126,-0.027443,-0.036319,0.018424,-0.060697,0.068089,-0.020392,-0.03715,-0.062511,0.10882,0.011712,-0.10931,-0.0029383,0.077732,0.020983,-0.11171,-0.0049119,-0.032731,-0.081197,-0.037474,-0.14197,0.027376,-0.071088,-0.052823,0.11198
"X3.46692",-0.00039585,-0.0076468,0.0027869,0.02159,0.0013581,-0.066853,0.00079435,-0.030622,0.031602,-0.0018067,0.0059631,0.015044,-0.0090919,0.090197,0.0022204,0.036345,0.036077,-0.022876,0.017392,-0.015243,0.042382,-0.0045888,7.7733e-05,-0.02418,-0.014826,0.027047,0.075602,-0.017007,0.068822,0.037572,-0.03038,0.00016035,-0.019765,-0.047273,0.021755,0.070636,-0.073102,0.01382,-0.029365,-0.048662,0.008638,0.065991,0.040987,-0.010902,-0.028976,0.08778,-0.063427,0.041307,-0.024945,0.0813,-0.0064382,0.078215,-0.023312,0.10623,-0.0048521,-0.10767,0.042374,0.1057,0.0014535,-0.067082,-0.080753,-0.067317,0.0070181,0.028769,-0.00068853,0.011437,0.031104,0.054464,-0.0066955,-0.13878,-0.0098936,-0.078759,-0.0059489,-0.0044827,-0.043278,0.0036695,0.032075,0.029766,-0.030696,0.075205,-0.044086,0.00038181,-0.026491,0.063522,-0.10979,0.0037295,-0.15185,0.093456,0.028479,-0.031696,-0.015174,0.022675,0.0051117,-0.14698,-0.00089889,0.060014,-0.089111,-0.036825,0.083441,-0.046641,-0.0059223,0.0095541
"X3.48696",4.2277e-05,-0.014445,0.012645,0.020539,-0.020261,-0.070136,0.0012211,-0.040456,0.043709,0.010077,-0.0085613,0.081514,-0.03753,0.092011,0.073714,-0.0033141,0.068334,0.00835,0.097778,-0.010937,0.10253,-0.1454,-0.026398,-0.066926,0.15136,-0.022925,0.23935,0.048595,-0.031685,0.003805,0.15049,0.16517,0.053924,-0.0041355,-0.077673,-0.014213,0.09626,-0.086088,-0.11573,-0.091835,0.1021,0.10304,-0.30463,0.22198,-0.19133,0.096323,0.25362,0.17823,-0.21697,0.054377,0.02032,-0.14295,-0.037284,0.11917,0.015088,-0.059591,0.097153,-0.17864,-0.020605,0.091227,0.079421,-0.042883,-0.067972,0.12057,-0.027771,0.14756,-0.012163,-0.019854,0.10296,0.058594,-0.18649,8.8741e-05,0.058786,-0.061378,0.10483,-0.047644,0.024775,-0.0039077,0.076462,0.051772,-0.048096,-0.0030535,0.075979,-0.1164,-0.045897,0.056772,0.035079,-0.055833,0.064578,0.024225,-0.079355,-0.011635,0.0008668,0.041509,0.014629,-0.021936,-0.03008,0.049213,0.036615,0.02458,0.028641,0.0014436
"X3.507",0.0056564,-0.029167,0.0043098,0.022287,0.023559,-0.041705,0.014731,0.0068468,0.034418,-0.059746,-0.0052662,0.024167,-0.013181,0.063662,0.033671,-0.001261,-0.0043955,-0.090455,0.0064278,0.0072226,0.022018,-0.0067458,-0.078776,-0.026219,0.028239,0.029696,0.069972,0.048419,0.081895,-0.050359,-0.0034134,0.074394,0.026206,-0.0040564,0.018567,0.1014,0.025182,-0.025923,-0.056897,-0.053208,8.8003e-05,-0.021423,0.033601,0.0049475,-0.012104,0.001339,0.012938,0.046246,-0.032813,0.06489,-0.02613,0.002884,-0.069757,0.01328,-0.0025051,-0.073566,0.047083,0.057024,0.02622,0.027802,-0.053374,-0.029719,-0.014217,0.017833,0.016296,-0.0087298,-0.047158,-0.010156,-0.0071277,-0.048964,0.046911,-0.05224,0.082552,-0.011299,-0.017022,-0.05551,0.033144,0.0091267,0.05073,0.014028,-0.018292,-0.047552,-0.015335,0.14536,-0.04073,-0.025601,0.031585,-0.0020634,0.12288,-0.10013,0.004436,0.023953,0.1062,-0.019536,-0.0033319,-0.058102,-0.013163,0.067558,0.013719,-0.035013,-0.077737,-0.032735
"X3.52704",0.0096682,-0.033047,0.004226,0.022242,0.03958,-0.028609,0.020942,0.035553,0.012152,-0.091462,-0.013864,0.0092811,-0.019271,0.03795,0.027998,-0.048055,-0.032371,-0.12722,0.040239,0.040445,-0.01997,0.023958,-0.077539,-0.014658,0.036509,0.031198,0.054604,0.1009,0.047494,-0.039183,-0.016539,0.11157,0.018298,0.0227,0.02351,0.10693,-0.0014931,-0.027595,-0.035017,-0.043513,-0.013421,-0.027561,0.052587,-0.048057,-0.01183,-0.07122,0.036426,-0.045283,-0.019711,0.077512,-0.0098124,0.071565,-0.010415,0.0012869,-0.017719,-0.089527,0.043868,0.027893,0.011579,-0.091852,-0.037247,-0.0050601,-0.025397,0.051617,-0.051167,-0.00028506,-0.10939,-0.04051,0.0015788,-0.11536,0.053946,-0.050351,0.066384,-0.15202,0.10211,0.02621,-0.058629,0.10458,0.12537,-0.07191,0.045248,0.03305,0.084385,0.046601,-0.016478,-0.0068317,0.079116,-0.044993,-0.15331,0.047024,-0.019286,0.045691,-0.021076,0.020563,-0.058247,-0.0046891,0.075128,0.016847,-0.057067,0.019622,-0.11528,-0.067982
"X3.54708",0.0023125,-0.015023,0.0038573,0.027675,0.0064717,-0.062172,0.0060328,-0.0051973,0.0047146,-0.021058,-0.0039932,-0.00014312,0.00073204,0.078194,-0.0071617,-0.00047856,0.027848,-0.064468,0.055776,0.0054489,0.042883,-0.011994,0.003359,-0.032387,-0.0022922,0.020575,0.058037,0.015111,0.034183,0.0010441,-0.060644,0.041832,-0.017265,-0.033054,0.0086116,0.064466,-0.089341,0.037086,-0.031803,-0.060429,-0.021744,0.014696,0.046044,-0.051936,-0.089842,0.015615,-0.037258,0.015926,-0.070364,0.071224,-0.018957,0.030817,-0.017395,-0.045949,-0.092216,-0.08343,-0.0072786,0.0543,-0.0316,0.022405,-0.0333,0.04991,-0.013973,0.014042,-0.0050948,-0.016505,-0.038141,-0.11521,-0.018631,0.015931,0.06413,0.085704,0.039724,-0.072146,-0.03282,-0.058141,-0.055943,0.014389,0.054353,0.023835,0.0080462,-0.038259,0.087717,0.027822,0.0045179,0.025231,0.058464,0.032115,-0.019855,0.043492,-0.063864,0.026907,0.033818,0.13276,0.044273,0.056869,-0.038836,0.0062184,0.057492,0.022855,0.013635,-0.070524
"X3.56712",0.00067005,-0.01033,0.0013703,0.027281,0.0015702,-0.065208,0.0046929,-0.019352,0.0080326,-0.010868,0.0037534,0.0015718,-0.0069137,0.077988,0.013968,0.025569,0.04803,-0.028496,0.037266,-0.031095,0.044408,0.0092374,0.010634,-0.031931,-0.01684,0.037458,0.068403,0.0041111,0.055211,0.013342,-0.049928,0.016606,-0.025842,-0.060172,0.01795,0.066143,-0.07968,-0.0073525,-0.011828,-0.021055,-0.00016822,0.039706,0.020096,-0.027026,-0.067068,0.030316,-0.05623,-0.00036307,-0.088389,0.0418,-0.0077245,-0.025918,0.013539,-0.031238,-0.073732,-0.08527,0.016621,0.024396,-0.065568,0.09239,-0.0619,0.046737,-0.046529,-0.0018931,-0.0029308,-0.1202,0.0070221,-0.10702,-0.0096563,0.0029813,-0.017612,0.052116,-0.055479,0.058859,0.0088002,-0.070287,-0.0496,0.04145,-0.088831,0.053636,-0.010813,0.026965,-0.031556,-0.068471,0.082021,0.098723,-0.095269,0.19819,0.093766,-0.079392,-0.033864,0.17127,-0.022346,0.02365,0.045727,-0.069949,0.042482,-0.056887,0.0053744,-0.064816,0.019088,-0.028689
